,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.006,0.27,-0.229,3.809
1,0.035,0.0,-0.154,0.189,3.767
2,0.035,0.006,-0.154,0.195,3.791
3,0.235,0.006,-0.107,0.348,3.815
4,0.235,0.006,-0.13,0.371,3.831
5,0.035,0.006,-0.122,0.163,3.851
6,0.035,0.006,-0.104,0.145,3.87
7,0.035,0.006,-0.312,0.353,3.885
8,0.035,0.006,-0.511,0.552,3.933
9,0.035,0.006,-0.54,0.581,4.012
10,0.035,0.006,-0.558,0.599,4.094
11,0.235,0.006,-0.554,0.795,4.18
12,0.035,0.006,-0.608,0.649,4.265
13,0.035,0.006,-0.635,0.676,4.358
14,0.035,0.0,-0.617,0.652,4.456
15,0.035,0.006,-0.538,0.579,4.55
16,0.035,0.006,-0.534,0.575,4.633
17,0.035,0.006,-0.519,0.56,4.714
18,0.035,0.006,-0.506,0.547,4.794
19,0.035,0.006,-0.578,0.619,4.872
20,0.235,0.006,-0.561,0.802,4.96
21,0.235,0.006,-0.547,0.788,5.046
22,0.035,0.006,-0.575,0.616,5.13
23,0.035,0.006,-0.579,0.62,5.218
24,0.035,0.006,-0.519,0.56,5.307
25,0.035,0.006,-0.482,0.523,5.387
26,0.035,0.006,-0.551,0.592,5.461
27,0.235,0.006,-0.574,0.815,5.545
28,0.235,0.0,-0.576,0.811,5.633
29,0.035,0.006,-0.578,0.619,5.721
30,0.035,0.006,-0.563,0.604,5.81
31,0.035,0.006,-0.599,0.64,5.896
32,0.035,0.006,-0.62,0.661,5.988
33,0.035,0.006,-0.576,0.617,6.083
34,0.035,0.006,-0.511,0.552,6.171
35,0.035,0.006,-0.593,0.634,6.25
36,0.235,0.006,-0.579,0.82,6.341
37,0.035,0.006,-0.586,0.627,6.429
38,0.035,0.006,-0.593,0.634,6.519
39,0.035,0.006,-0.564,0.605,6.61
40,0.035,0.006,-0.226,0.267,6.697
41,0.035,0.006,-0.178,0.219,6.731
42,0.299,0.006,-0.421,0.726,6.759
43,0.299,0.0,-0.442,0.741,6.823
44,0.519,0.006,0.16,0.365,6.891
45,0.331,0.006,-0.145,0.482,6.866
46,0.431,0.006,0.076,0.361,6.889
47,0.40700000000000003,0.006,0.216,0.197,6.877
48,0.035,0.006,0.217,-0.176,6.844
49,0.035,0.006,-0.298,0.339,6.81
50,0.035,0.006,-0.106,0.147,6.856
51,0.035,0.006,-0.091,0.132,6.872
52,0.235,0.006,-0.412,0.653,6.886
53,0.035,0.006,-0.401,0.442,6.95
54,0.035,0.006,-0.459,0.5,7.011
55,0.035,0.006,-0.467,0.508,7.081
56,0.035,0.0,-0.18,0.215,7.153
57,2.255,0.006,0.142,2.119,7.181
58,2.269,0.006,0.261,2.014,7.159
59,2.269,0.006,0.333,1.942,7.119
60,0.436,0.006,0.049,0.393,7.068
61,0.18100000000000002,0.006,0.238,-0.051,7.06
62,0.18100000000000002,0.006,0.246,-0.059,7.024
63,0.035,0.006,0.527,-0.486,6.986
64,0.035,0.006,-0.131,0.172,6.905
65,0.035,0.006,-0.064,0.105,6.925
66,0.18100000000000002,0.006,0.007,0.18,6.935
67,0.16699999999999998,0.006,-0.052,0.225,6.934
68,2.509,0.006,0.25,2.265,6.942
69,2.435,0.0,0.273,2.162,6.904
70,0.293,0.006,0.117,0.182,6.862
71,0.293,0.006,-0.235,0.534,6.844
72,0.161,0.006,-0.252,0.419,6.88
73,0.035,0.006,-0.247,0.288,6.919
74,0.035,0.006,0.076,-0.035,6.956
75,0.235,0.006,0.111,0.13,6.945
76,0.235,0.006,-0.499,0.74,6.928
77,0.035,0.006,-0.577,0.618,7.004
78,0.035,0.006,-0.593,0.634,7.093
79,0.035,0.006,-0.446,0.487,7.184
80,0.161,0.006,-0.155,0.322,7.252
81,0.161,0.006,-0.507,0.674,7.276
82,0.147,0.0,-0.544,0.691,7.354
83,0.035,0.006,-0.558,0.599,7.437
84,0.235,0.006,-0.228,0.469,7.523
85,0.035,0.006,-0.353,0.394,7.558
86,0.035,0.006,-0.137,0.178,7.612
87,0.035,0.006,-0.107,0.148,7.633
88,0.035,0.006,-0.073,0.114,7.649
89,0.035,0.006,-0.026,0.067,7.661
