,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.0,0.369,-0.282,3.793
1,0.247,0.0,0.34,-0.093,3.737
2,0.363,0.0,0.347,0.016,3.685
3,0.46299999999999997,0.0,0.377,0.086,3.631
4,0.754,0.0,0.375,0.379,3.573
5,0.7290000000000001,0.0,0.382,0.347,3.516
6,0.052000000000000005,0.0,0.379,-0.327,3.457
7,0.052000000000000005,0.0,0.365,-0.313,3.399
8,0.16899999999999998,0.0,0.401,-0.232,3.343
9,0.052000000000000005,0.0,0.395,-0.343,3.282
10,0.052000000000000005,0.0,0.37,-0.318,3.221
11,0.183,0.0,0.362,-0.179,3.165
12,0.183,0.0,0.347,-0.164,3.109
13,0.052000000000000005,0.0,0.357,-0.305,3.056
14,0.052000000000000005,0.0,0.367,-0.315,3.001
15,0.052000000000000005,0.0,0.402,-0.35,2.945
16,0.052000000000000005,0.0,0.392,-0.34,2.883
17,0.052000000000000005,0.0,0.377,-0.325,2.823
18,0.183,0.0,0.4,-0.217,2.765
19,0.3,0.0,0.376,-0.076,2.704
20,0.16899999999999998,0.0,0.357,-0.188,2.646
21,0.052000000000000005,0.0,0.45,-0.398,2.592
22,0.052000000000000005,0.0,0.462,-0.41,2.523
23,0.052000000000000005,0.0,0.387,-0.335,2.452
24,0.183,0.0,0.402,-0.219,2.392
25,0.183,0.0,0.411,-0.228,2.331
26,0.16899999999999998,0.0,0.383,-0.214,2.268
27,0.16899999999999998,0.0,0.356,-0.187,2.209
28,0.052000000000000005,0.0,0.374,-0.322,2.154
29,0.052000000000000005,0.0,0.378,-0.326,2.097
30,0.052000000000000005,0.0,0.387,-0.335,2.039
31,0.052000000000000005,0.0,0.394,-0.342,1.98
32,0.16899999999999998,0.0,0.385,-0.216,1.919
33,0.3,0.0,0.384,-0.084,1.86
34,0.183,0.0,0.403,-0.22,1.801
35,0.052000000000000005,0.0,0.401,-0.349,1.74
36,0.052000000000000005,0.0,0.387,-0.335,1.678
37,0.052000000000000005,0.0,0.391,-0.339,1.619
38,0.052000000000000005,0.0,0.385,-0.333,1.559
39,0.183,0.1,0.317,-0.234,1.5
40,0.3,0.1,0.4,-0.2,1.451
41,0.16899999999999998,0.1,0.591,-0.522,1.39
42,0.052000000000000005,0.1,0.525,-0.573,1.299
43,0.052000000000000005,0.1,0.605,-0.653,1.219
44,0.32299999999999995,0.1,0.588,-0.365,1.126
45,0.498,0.3,0.279,-0.081,1.036
46,0.594,0.3,0.337,-0.043,0.993
47,0.629,0.3,0.362,-0.033,0.942
48,4.459,0.3,0.467,3.692,0.886
49,2.574,0.3,0.418,1.856,0.815
50,0.444,0.3,0.405,-0.261,0.75
51,0.611,0.6,0.274,-0.263,0.688
52,0.862,0.6,0.148,0.114,0.646
53,0.735,0.6,0.146,-0.011,0.624
54,2.472,0.6,0.143,1.729,0.601
55,0.447,0.6,0.045,-0.198,0.579
56,0.47,0.6,0.171,-0.301,0.573
57,0.41,1.0,-0.062,-0.528,0.546
58,0.43799999999999994,1.0,-0.297,-0.265,0.556
59,0.387,1.0,-0.169,-0.444,0.601
60,1.695,1.0,-0.242,0.937,0.627
61,0.518,1.0,-0.238,-0.244,0.664
62,0.387,1.0,-0.206,-0.407,0.701
63,0.052000000000000005,1.6,-0.796,-0.752,0.733
64,0.052000000000000005,1.6,-1.076,-0.472,0.855
65,0.16899999999999998,1.6,-1.09,-0.341,1.02
66,0.16899999999999998,1.6,-1.081,-0.35,1.187
67,0.052000000000000005,1.6,-1.114,-0.434,1.353
68,0.183,1.6,-1.015,-0.402,1.524
69,0.183,2.0,-1.42,-0.397,1.679
70,0.272,2.0,-1.347,-0.381,1.897
71,0.272,2.0,-1.216,-0.512,2.104
72,0.195,2.0,-1.185,-0.62,2.29
73,0.312,2.0,-1.164,-0.524,2.472
74,0.312,2.0,-1.171,-0.517,2.65
75,0.195,2.2,-1.626,-0.379,2.83
76,0.052000000000000005,2.2,-1.762,-0.386,3.079
77,0.152,2.2,-1.699,-0.349,3.349
78,0.152,2.2,-1.756,-0.292,3.61
79,0.28300000000000003,2.2,-1.696,-0.221,3.879
80,0.4,2.2,-1.497,-0.303,4.139
81,0.32899999999999996,2.0,-1.589,-0.082,4.368
82,0.35,2.0,-1.443,-0.207,4.612
83,0.152,2.0,-1.497,-0.351,4.833
84,0.052000000000000005,2.0,-1.409,-0.539,5.063
85,0.052000000000000005,2.0,-1.455,-0.493,5.279
86,0.317,2.0,-1.45,-0.233,5.502
87,0.317,1.8,-1.216,-0.267,5.725
88,0.102,1.8,-1.316,-0.382,5.911
89,0.102,1.8,-1.294,-0.404,6.113
90,0.22899999999999998,1.8,-1.039,-0.532,6.311
91,0.22899999999999998,1.8,-1.132,-0.439,6.47
92,0.34600000000000003,1.8,-1.196,-0.258,6.644
93,0.32899999999999996,1.4,-0.862,-0.209,6.827
94,0.212,1.4,-0.672,-0.516,6.96
