,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,3.684,1.058,2.681,3.688
1,0.055,0.0,3.684,0.452,3.287,3.525
2,0.055,0.0,3.678,0.459,3.274,3.456
3,0.055,0.0,3.684,0.541,3.198,3.386
4,0.055,0.0,3.678,0.528,3.205,3.303
5,0.055,0.0,3.678,0.521,3.212,3.222
6,0.209,0.0,3.5220000000000002,0.51,3.221,3.142
7,0.209,0.0,1.9860000000000002,0.355,1.84,3.064
8,0.055,0.0,0.522,0.245,0.332,3.009
9,0.055,0.0,0.006,0.223,-0.162,2.972
10,0.055,0.0,0.006,0.189,-0.128,2.937
11,0.055,0.0,0.006,0.195,-0.134,2.908
12,0.055,0.0,0.006,0.172,-0.111,2.879
13,0.055,0.0,0.006,0.172,-0.111,2.852
14,0.209,0.0,0.006,0.201,0.014,2.826
15,0.209,0.0,0.006,0.203,0.012,2.795
16,0.055,0.0,0.006,0.195,-0.134,2.764
17,0.055,0.0,0.006,0.217,-0.156,2.734
18,0.055,0.0,0.006,0.242,-0.181,2.7
19,0.055,0.0,0.006,0.181,-0.12,2.663
20,0.055,0.0,0.006,0.196,-0.135,2.636
21,0.055,0.0,0.0,0.227,-0.172,2.605
22,0.055,0.0,0.006,0.204,-0.143,2.571
23,0.055,0.0,0.006,0.165,-0.104,2.539
24,0.055,0.0,0.006,0.242,-0.181,2.514
25,0.055,0.0,0.006,0.266,-0.205,2.477
26,0.055,0.0,0.006,0.185,-0.124,2.436
27,0.055,0.0,0.006,0.2,-0.139,2.408
28,0.055,0.0,0.006,0.198,-0.137,2.377
29,0.209,0.0,0.006,0.18,0.035,2.347
30,0.209,0.0,0.006,0.191,0.024,2.319
31,0.055,0.0,0.006,0.174,-0.113,2.29
32,0.055,0.0,0.006,0.167,-0.106,2.263
33,0.055,0.0,0.006,0.203,-0.142,2.238
34,0.055,0.0,0.006,0.257,-0.196,2.206
35,0.055,0.0,0.0,0.187,-0.132,2.167
36,0.055,0.0,0.006,0.166,-0.105,2.138
37,0.055,0.0,0.006,0.196,-0.135,2.113
38,0.055,0.0,0.006,0.187,-0.126,2.083
39,0.209,0.1,0.006,0.097,0.018,2.054
40,0.209,0.1,0.006,0.325,-0.21,2.039
41,0.055,0.1,0.006,0.364,-0.403,1.989
42,0.055,0.1,0.006,0.189,-0.228,1.934
43,0.055,0.1,0.0,0.163,-0.208,1.905
44,0.195,0.1,0.006,0.584,-0.483,1.88
45,0.135,0.3,0.006,0.219,-0.378,1.79
46,0.315,0.3,0.006,0.34,-0.319,1.757
47,0.479,0.3,0.006,0.411,-0.226,1.704
48,0.5539999999999999,0.3,0.0,0.432,-0.178,1.641
49,0.628,0.3,0.006,0.076,0.258,1.575
50,0.209,0.3,0.006,0.202,-0.287,1.563
51,0.055,0.6,0.006,0.112,-0.651,1.532
52,0.055,0.6,0.006,-0.078,-0.461,1.515
53,0.055,0.6,0.0,-0.266,-0.279,1.527
54,0.055,0.6,0.006,-0.127,-0.412,1.568
55,0.055,0.6,0.006,-0.157,-0.382,1.588
56,0.055,0.6,0.006,-0.133,-0.406,1.612
57,0.055,1.0,0.006,-0.099,-0.84,1.632
58,0.055,1.0,0.0,-0.208,-0.737,1.647
59,0.055,1.0,0.006,-0.146,-0.793,1.679
60,0.055,1.0,0.006,-0.352,-0.587,1.701
61,0.055,1.0,0.006,-0.249,-0.69,1.755
62,0.209,1.0,0.006,-0.071,-0.714,1.793
63,0.209,1.6,0.006,-0.468,-0.917,1.804
64,0.055,1.6,0.0,-1.118,-0.427,1.876
65,0.055,1.6,0.006,-1.061,-0.478,2.047
66,0.055,1.6,0.006,-0.998,-0.541,2.21
67,0.055,1.6,0.006,-0.802,-0.737,2.363
68,0.055,1.6,0.006,-0.576,-0.963,2.486
69,0.055,2.0,0.0,-1.005,-0.94,2.574
70,0.055,2.0,0.006,-1.042,-0.897,2.728
71,0.209,2.0,0.006,-1.29,-0.495,2.888
72,0.348,2.0,0.006,-1.165,-0.481,3.086
73,0.207,2.0,0.006,-1.158,-0.629,3.265
74,2.4859999999999998,2.0,0.0,-1.072,1.558,3.442
75,2.526,2.2,0.006,-1.5,1.832,3.607
76,0.055,2.2,0.006,-1.937,-0.202,3.837
77,0.055,2.2,0.006,-1.984,-0.155,4.134
78,0.055,2.2,0.006,-2.026,-0.113,4.438
79,0.055,2.2,0.0,-1.917,-0.228,4.748
80,0.055,2.2,0.006,-1.705,-0.434,5.042
81,0.055,2.0,0.006,-1.73,-0.209,5.304
82,0.209,2.0,0.006,-1.764,-0.021,5.569
83,0.209,2.0,0.006,-1.751,-0.034,5.84
84,0.207,2.0,0.006,-1.53,-0.257,6.108
85,0.207,2.0,0.0,-1.588,-0.205,6.343
86,0.207,2.0,0.006,-1.387,-0.4,6.586
87,0.19399999999999998,1.8,0.006,-1.228,-0.372,6.799
88,0.348,1.8,0.006,-1.223,-0.223,6.987
89,0.348,1.8,0.006,-0.744,-0.702,7.175
90,0.467,1.8,0.0,-0.59,-0.743,7.289
91,0.326,1.8,0.006,-0.604,-0.864,7.379
92,0.326,1.8,0.006,-0.658,-0.81,7.472
93,0.207,1.4,0.006,-0.548,-0.639,7.573
94,0.207,1.4,0.006,-0.159,-1.028,7.657
95,0.207,1.4,2.55,-0.122,1.479,7.681
96,0.3,1.4,3.6959999999999997,-0.0,2.596,7.7
97,0.631,1.4,3.69,0.132,2.789,7.7
98,0.327,1.4,3.684,0.266,2.345,7.68
99,2.6060000000000003,1.0,3.684,0.831,4.459,7.639
100,2.6060000000000003,1.0,3.678,0.863,4.421,7.512
101,0.387,1.0,3.684,0.437,2.634,7.379
102,0.387,1.0,3.678,0.681,2.384,7.312
103,0.5770000000000001,1.0,3.678,0.66,2.595,7.208
104,2.911,1.0,3.678,0.473,5.116,7.107
105,2.951,0.4,2.016,1.071,3.496,7.034
106,2.86,0.4,0.006,1.196,1.27,6.87
107,0.376,0.4,0.006,1.254,-1.272,6.686
108,0.376,0.4,0.006,1.288,-1.306,6.494
109,0.449,0.4,0.006,1.301,-1.246,6.297
110,0.489,0.4,0.0,0.835,-0.746,6.097
