,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.006,-0.337,0.392,3.902
1,0.049,0.0,-0.314,0.363,3.953
2,0.049,0.006,-0.306,0.361,4.002
3,0.049,0.006,-0.245,0.3,4.049
4,0.049,0.006,-0.246,0.301,4.086
5,0.049,0.006,-0.251,0.306,4.124
6,0.049,0.0,-0.294,0.343,4.162
7,0.188,0.006,-0.376,0.57,4.207
8,0.188,0.006,-0.38,0.574,4.265
9,0.049,0.006,-0.4,0.455,4.323
10,0.049,0.006,-0.437,0.492,4.384
11,0.049,0.0,-0.421,0.47,4.451
12,0.049,0.006,-0.447,0.502,4.516
13,0.188,0.006,-0.46,0.654,4.585
14,0.188,0.006,-0.44,0.634,4.655
15,0.049,0.006,-0.421,0.476,4.723
16,0.049,0.0,-0.427,0.476,4.787
17,0.049,0.006,-0.426,0.481,4.853
18,0.049,0.006,-0.381,0.436,4.918
19,0.049,0.006,-0.405,0.46,4.976
20,0.049,0.006,-0.435,0.49,5.038
21,0.049,0.0,-0.436,0.485,5.105
22,0.049,0.006,-0.433,0.488,5.172
23,0.049,0.006,-0.449,0.504,5.238
24,0.188,0.006,-0.396,0.59,5.307
25,0.188,0.006,-0.368,0.562,5.368
26,0.049,0.006,-0.409,0.464,5.424
27,0.049,0.0,-0.43,0.479,5.487
28,0.049,0.006,-0.43,0.485,5.553
29,0.049,0.006,-0.445,0.5,5.619
30,0.049,0.006,-0.442,0.497,5.687
31,0.049,0.006,-0.437,0.492,5.755
32,0.188,0.0,-0.426,0.614,5.822
33,0.188,0.006,-0.409,0.603,5.887
34,0.049,0.006,-0.394,0.449,5.95
35,0.049,0.006,-0.406,0.461,6.01
36,0.049,0.006,-0.41,0.465,6.073
37,0.049,0.0,-0.445,0.494,6.135
38,0.049,0.006,-0.451,0.506,6.204
39,0.188,0.006,-0.39,0.584,6.273
40,0.188,0.006,-0.251,0.445,6.332
41,0.049,0.006,-0.238,0.293,6.371
42,0.049,0.0,-0.313,0.362,6.407
43,0.109,0.006,-0.16,0.275,6.455
44,0.18899999999999997,0.006,0.074,0.121,6.48
45,0.18899999999999997,0.006,-0.143,0.338,6.469
46,0.049,0.006,-0.15,0.205,6.491
47,0.049,0.006,-0.081,0.136,6.514
48,0.049,0.0,0.112,-0.063,6.526
