,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.614,-0.333,1.002,3.901
1,0.055,0.614,-0.308,0.977,3.952
2,0.055,0.613,-0.298,0.966,3.999
3,0.055,0.614,-0.239,0.908,4.045
4,0.055,0.613,-0.239,0.907,4.082
5,0.055,0.613,-0.244,0.912,4.118
6,0.209,0.5870000000000001,-0.282,1.078,4.156
7,0.209,0.331,-0.31,0.85,4.199
8,0.055,0.087,-0.264,0.406,4.247
9,0.055,0.001,-0.266,0.322,4.287
10,0.055,0.001,-0.304,0.36,4.328
11,0.055,0.001,-0.288,0.344,4.375
12,0.055,0.001,-0.314,0.37,4.419
13,0.055,0.001,-0.326,0.382,4.467
14,0.209,0.001,-0.308,0.518,4.517
15,0.209,0.001,-0.288,0.498,4.564
16,0.055,0.001,-0.293,0.349,4.608
17,0.055,0.001,-0.293,0.349,4.653
18,0.055,0.001,-0.247,0.303,4.698
19,0.055,0.001,-0.272,0.328,4.736
20,0.055,0.001,-0.302,0.358,4.778
21,0.055,0.0,-0.302,0.357,4.824
22,0.055,0.001,-0.301,0.357,4.87
23,0.055,0.001,-0.315,0.371,4.917
24,0.055,0.001,-0.263,0.319,4.965
25,0.055,0.001,-0.235,0.291,5.005
26,0.055,0.001,-0.277,0.333,5.041
27,0.055,0.001,-0.298,0.354,5.084
28,0.055,0.001,-0.297,0.353,5.129
29,0.209,0.001,-0.312,0.522,5.175
30,0.209,0.001,-0.31,0.52,5.223
31,0.055,0.001,-0.304,0.36,5.27
32,0.055,0.001,-0.294,0.35,5.317
33,0.055,0.001,-0.277,0.333,5.362
34,0.055,0.001,-0.262,0.318,5.405
35,0.055,0.0,-0.274,0.329,5.445
36,0.055,0.001,-0.278,0.334,5.487
37,0.055,0.001,-0.314,0.37,5.529
38,0.055,0.001,-0.32,0.376,5.577
39,0.209,0.001,-0.258,0.468,5.627
40,0.209,0.001,-0.118,0.328,5.666
41,0.055,0.001,-0.105,0.161,5.684
42,0.055,0.001,-0.181,0.237,5.7
43,0.055,0.0,-0.026,0.081,5.728
44,0.195,0.001,0.209,-0.013,5.732
45,0.135,0.001,-0.009,0.145,5.7
46,0.315,0.001,-0.016,0.332,5.702
47,0.479,0.001,0.054,0.426,5.704
48,0.5539999999999999,0.0,0.247,0.307,5.696
49,0.628,0.001,0.076,0.553,5.658
50,0.209,0.001,0.028,0.182,5.646
51,0.055,0.001,0.082,-0.026,5.642
52,0.055,0.001,-0.021,0.077,5.629
53,0.055,0.0,0.011,0.044,5.633
54,0.055,0.001,0.006,0.05,5.631
55,0.055,0.001,-0.05,0.106,5.63
56,0.055,0.001,0.061,-0.005,5.638
57,0.055,0.001,0.282,-0.226,5.628
58,0.055,0.0,0.008,0.047,5.585
59,0.055,0.001,0.187,-0.131,5.584
60,0.055,0.001,0.134,-0.078,5.555
61,0.055,0.001,0.171,-0.115,5.535
62,0.209,0.001,0.097,0.113,5.509
63,0.209,0.001,0.186,0.024,5.494
64,0.055,0.0,-0.159,0.214,5.465
65,0.055,0.001,-0.076,0.132,5.489
66,0.055,0.001,-0.035,0.091,5.501
67,0.055,0.001,-0.071,0.127,5.506
68,0.055,0.001,0.071,-0.015,5.517
69,0.055,0.0,0.039,0.016,5.506
70,0.055,0.001,0.038,0.018,5.501
71,0.209,0.001,0.137,0.073,5.495
72,0.348,0.001,0.208,0.141,5.474
73,0.207,0.001,0.151,0.057,5.442
74,2.4859999999999998,0.0,0.206,2.28,5.419
75,2.526,0.001,-0.011,2.538,5.387
76,0.055,0.001,-0.226,0.282,5.389
77,0.055,0.001,-0.238,0.294,5.423
78,0.055,0.001,-0.281,0.337,5.46
79,0.055,0.0,-0.122,0.177,5.503
80,0.055,0.001,-0.124,0.18,5.522
81,0.055,0.001,-0.262,0.318,5.541
82,0.209,0.001,0.004,0.206,5.581
83,0.209,0.001,-0.093,0.303,5.58
84,0.207,0.001,-0.11,0.318,5.594
85,0.207,0.0,-0.062,0.269,5.611
86,0.207,0.001,-0.04,0.248,5.621
87,0.19399999999999998,0.001,-0.116,0.311,5.627
88,0.348,0.001,-0.224,0.573,5.645
89,0.348,0.001,-0.062,0.411,5.679
90,0.467,0.0,-0.005,0.472,5.689
91,0.326,0.001,-0.01,0.337,5.689
92,0.326,0.001,-0.017,0.344,5.691
93,0.207,0.001,-0.163,0.371,5.693
94,0.207,0.001,0.137,0.071,5.719
95,0.207,0.425,0.183,0.449,5.698
96,0.3,0.616,0.129,0.787,5.669
97,0.631,0.615,0.126,1.12,5.65
98,0.327,0.614,0.224,0.717,5.63
99,2.6060000000000003,0.614,0.466,2.754,5.596
100,2.6060000000000003,0.613,0.539,2.68,5.525
101,0.387,0.614,0.13,0.871,5.442
102,0.387,0.613,0.234,0.766,5.422
103,0.5770000000000001,0.613,0.295,0.895,5.386
104,2.911,0.613,0.211,3.313,5.341
105,2.951,0.336,0.33,2.957,5.308
106,2.86,0.001,0.265,2.596,5.258
107,0.376,0.001,0.42,-0.043,5.217
108,0.376,0.001,0.55,-0.173,5.153
109,0.449,0.001,0.448,0.002,5.068
110,0.489,0.0,0.476,0.013,5.0
111,0.6920000000000001,0.001,0.458,0.235,4.927
112,0.7120000000000001,0.308,0.457,0.563,4.856
113,0.498,0.615,0.479,0.634,4.786
114,0.498,0.614,0.353,0.759,4.713
115,0.498,0.615,0.278,0.835,4.659
116,0.5579999999999999,0.613,0.276,0.895,4.616
117,0.465,0.614,0.161,0.918,4.574
118,0.525,0.384,0.11,0.799,4.549
119,0.465,0.001,0.238,0.228,4.532
120,0.5920000000000001,0.001,0.324,0.269,4.496
121,0.611,0.001,0.236,0.376,4.446
122,0.7879999999999999,0.001,0.331,0.458,4.41
123,0.7070000000000001,0.001,0.267,0.441,4.359
124,0.767,0.0,0.101,0.666,4.318
125,0.677,0.001,0.178,0.5,4.303
126,0.535,0.001,0.077,0.459,4.276
127,0.535,0.001,0.245,0.291,4.264
128,0.7290000000000001,0.001,0.491,0.239,4.226
129,0.742,0.001,0.176,0.567,4.151
130,0.555,0.001,0.173,0.383,4.124
131,0.998,0.001,0.235,0.764,4.097
132,0.767,0.001,0.363,0.405,4.061
133,0.716,0.001,0.337,0.38,4.006
134,0.81,0.001,0.179,0.632,3.954
135,0.765,0.001,0.199,0.567,3.926
136,2.944,0.001,0.217,2.728,3.896
137,2.861,0.001,0.133,2.729,3.863
138,0.679,0.0,-0.167,0.846,3.842
