;0;1;2;3;4
0;-0.000608;-0.000597;-0.000608;-0.000608;-0.000608
1;-0.000375;-0.000371;-0.000375;-0.000375;-0.000375
2;-0.000375;-0.000371;-0.000375;-0.000375;-0.000375
3;-0.00041600000000000003;-0.000411;-0.00041600000000000003;-0.00041600000000000003;-0.00041600000000000003
4;-0.000379;-0.000375;-0.000379;-0.000379;-0.000379
5;-0.000425;-0.000419;-0.000425;-0.000425;-0.000425
6;-0.000425;-0.000419;-0.000425;-0.000425;-0.000425
7;-0.00036200000000000007;-0.000358;-0.00036200000000000007;-0.00036200000000000007;-0.00036200000000000007
8;-0.00039799999999999997;-0.00039299999999999996;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997
9;-0.00044500000000000003;-0.000439;-0.00044500000000000003;-0.00044500000000000003;-0.00044500000000000003
10;-0.000415;-0.00041;-0.000415;-0.000415;-0.000415
11;-0.000436;-0.000429;-0.000436;-0.000436;-0.000436
12;-0.000382;-0.000377;-0.000382;-0.000382;-0.000382
13;-0.000339;-0.000335;-0.000339;-0.000339;-0.000339
14;-0.000339;-0.000335;-0.000339;-0.000339;-0.000339
15;-0.000433;-0.000426;-0.000433;-0.000433;-0.000433
16;-0.000433;-0.000426;-0.000433;-0.000433;-0.000433
17;-0.000441;-0.00043400000000000003;-0.000441;-0.000441;-0.000441
18;-0.000464;-0.00045700000000000005;-0.000464;-0.000464;-0.000464
19;-0.00039700000000000005;-0.000391;-0.00039700000000000005;-0.00039700000000000005;-0.00039700000000000005
20;-0.000459;-0.000451;-0.000459;-0.000459;-0.000459
21;-0.00048499999999999997;-0.000476;-0.00048499999999999997;-0.00048499999999999997;-0.00048499999999999997
22;-0.000436;-0.000429;-0.000436;-0.000436;-0.000436
23;-0.00043;-0.000423;-0.00043;-0.00043;-0.00043
24;-0.000442;-0.00043400000000000003;-0.000442;-0.000442;-0.000442
25;-0.000501;-0.000491;-0.000501;-0.000501;-0.000501
26;-0.000403;-0.00039600000000000003;-0.000403;-0.000403;-0.000403
27;-0.000403;-0.00039600000000000003;-0.000403;-0.000403;-0.000403
