;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.000337;0.00035999999999999997;0.000337;0.000337;0.00018899999999999999;0.000184;0.000183;4.6e-05;0.0004;0.000232;0.00020899999999999998;0.000526;0.000476
1;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.00034;0.000314;0.000314;4.8e-05;0.00017800000000000002;0.000183;-0.00021600000000000002;0.000394;0.000232;0.00020899999999999998;0.0005200000000000001;0.00047700000000000005
2;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.000306;0.00033;0.000306;0.000306;5.4000000000000005e-05;0.00017800000000000002;0.000183;-0.000263;0.000394;0.000232;0.000215;0.0005200000000000001;0.00047700000000000005
3;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.000245;0.00026000000000000003;0.000245;0.000245;0.00018899999999999999;0.00017800000000000002;0.00018899999999999999;4.6e-05;0.000394;0.000232;0.00020899999999999998;0.0005200000000000001;0.00029
4;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000246;0.000262;0.000246;0.000246;0.00018899999999999999;0.00017800000000000002;0.000183;4.6e-05;0.000394;0.000238;0.00020899999999999998;0.0005200000000000001;0.00036700000000000003
5;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00025100000000000003;0.00026700000000000004;0.00025100000000000003;0.00025100000000000003;0.00018899999999999999;0.000184;7.9e-05;-0.00016800000000000002;0.000394;0.000232;0.00020899999999999998;0.00034899999999999997;0.00036700000000000003
6;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000294;0.000316;0.000294;0.000294;-0.00010400000000000001;0.00017800000000000002;-0.000137;-0.00016800000000000002;0.0004;0.000232;0.00020899999999999998;0.000343;0.00047700000000000005
7;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.00037600000000000003;0.000413;0.00037600000000000003;0.00037600000000000003;-9.800000000000001e-05;4e-06;-3.3e-05;5.2000000000000004e-05;0.000394;0.000232;0.000215;0.00034;0.00047700000000000005
8;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00038;0.00041700000000000005;0.00038;0.00038;0.00018899999999999999;4e-06;0.00018899999999999999;4.6e-05;0.000228;2.6000000000000002e-05;0.00020899999999999998;0.00034;0.00047700000000000005
9;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.000442;0.0004;0.0004;0.00018899999999999999;0.00017800000000000002;0.000183;4.6e-05;6.999999999999999e-06;0.000238;0.00020899999999999998;0.0005200000000000001;0.000483
