,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.006,-0.336,0.391,3.901
1,0.049,0.006,-0.309,0.364,3.953
2,0.049,0.0,-0.3,0.349,4.0
3,0.049,0.006,-0.234,0.289,4.046
4,0.049,0.006,-0.227,0.282,4.082
5,0.049,0.006,-0.245,0.3,4.117
6,0.049,0.006,-0.292,0.347,4.155
7,0.049,0.006,-0.39,0.445,4.199
8,0.27,0.0,-0.416,0.686,4.259
9,0.27,0.006,-0.436,0.712,4.323
10,0.049,0.006,-0.495,0.55,4.39
11,0.049,0.006,-0.476,0.531,4.466
12,0.049,0.006,-0.482,0.537,4.539
13,0.049,0.0,-0.498,0.547,4.613
14,0.049,0.006,-0.468,0.523,4.689
15,0.21,0.006,-0.452,0.668,4.761
16,0.431,0.006,-0.465,0.902,4.83
17,0.27,0.006,-0.466,0.742,4.901
18,0.27,0.0,-0.435,0.705,4.973
19,0.049,0.006,-0.461,0.516,5.04
20,0.049,0.006,-0.466,0.521,5.11
21,0.049,0.006,-0.471,0.526,5.182
22,0.21,0.006,-0.468,0.684,5.254
23,0.21,0.0,-0.493,0.703,5.326
24,0.049,0.006,-0.445,0.5,5.401
25,0.27,0.006,-0.409,0.685,5.47
26,0.27,0.006,-0.463,0.739,5.532
27,0.049,0.006,-0.466,0.521,5.603
28,0.049,0.0,-0.475,0.524,5.675
29,0.21,0.006,-0.484,0.7,5.747
30,0.21,0.006,-0.485,0.701,5.822
31,0.049,0.006,-0.485,0.54,5.896
32,0.049,0.006,-0.484,0.539,5.97
33,0.049,0.006,-0.467,0.522,6.045
34,0.27,0.0,-0.428,0.698,6.116
35,0.531,0.006,-0.445,0.982,6.182
36,0.578,0.006,-0.455,1.039,6.25
37,0.049,0.006,-0.491,0.546,6.32
38,0.049,0.006,-0.496,0.551,6.395
39,0.049,0.0,-0.417,0.466,6.471
40,0.049,0.006,-0.255,0.31,6.535
41,0.212,0.006,-0.233,0.451,6.574
42,0.557,0.006,-0.329,0.892,6.61
43,0.557,0.006,-0.295,0.858,6.66
44,0.7879999999999999,0.0,-0.004,0.792,6.706
45,0.893,0.006,-0.101,1.0,6.706
46,0.672,0.006,-0.105,0.783,6.722
47,0.787,0.006,-0.042,0.835,6.738
48,0.6559999999999999,0.006,0.174,0.488,6.744
49,2.639,0.006,-0.046,2.691,6.718
50,2.786,0.0,-0.064,2.85,6.725
51,1.023,0.006,0.005,1.024,6.735
52,0.902,0.006,-0.115,1.023,6.734
53,2.2159999999999997,0.006,-0.07,2.292,6.751
54,0.6779999999999999,0.006,-0.101,0.785,6.762
55,0.6920000000000001,0.0,-0.227,0.919,6.778
56,0.41100000000000003,0.006,-0.022,0.439,6.813
57,0.588,0.006,0.26,0.334,6.816
58,0.41100000000000003,0.006,0.06,0.357,6.776
59,0.47100000000000003,0.006,0.308,0.169,6.767
60,0.5720000000000001,0.0,0.232,0.34,6.72
61,0.981,0.006,0.258,0.729,6.684
62,0.474,0.006,0.181,0.299,6.645
63,0.508,0.006,0.292,0.222,6.617
64,0.287,0.006,-0.121,0.414,6.572
65,0.287,0.0,-0.191,0.478,6.591
66,0.551,0.006,-0.15,0.707,6.62
67,0.551,0.006,-0.041,0.598,6.643
68,0.33,0.006,0.125,0.211,6.649
69,0.33,0.006,0.093,0.243,6.63
70,0.193,0.006,0.063,0.136,6.616
71,0.27,0.0,-0.107,0.377,6.606
72,0.27,0.006,-0.017,0.293,6.623
73,0.21,0.006,0.095,0.121,6.625
74,0.21,0.006,0.032,0.184,6.611
75,0.049,0.006,-0.139,0.194,6.606
76,0.049,0.0,-0.399,0.448,6.627
77,0.049,0.006,-0.426,0.481,6.688
78,0.27,0.006,-0.469,0.745,6.754
79,0.27,0.006,-0.384,0.66,6.826
80,0.049,0.006,-0.264,0.319,6.884
81,0.049,0.006,-0.418,0.473,6.925
82,0.049,0.0,-0.428,0.477,6.989
83,0.049,0.006,-0.41,0.465,7.055
84,0.049,0.006,-0.258,0.313,7.117
85,0.049,0.006,-0.309,0.364,7.157
86,0.21,0.006,-0.167,0.383,7.204
87,0.21,0.006,-0.073,0.289,7.23
88,0.049,0.006,-0.213,0.268,7.241
89,0.27,0.006,0.086,0.19,7.274
90,0.27,0.0,0.2,0.07,7.261
