,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.006,-0.336,0.395,3.901
1,0.235,0.006,-0.309,0.55,3.953
2,0.235,0.0,-0.3,0.535,4.0
3,0.205,0.006,-0.234,0.445,4.046
4,0.205,0.006,-0.227,0.438,4.082
5,0.053,0.006,-0.245,0.304,4.117
6,0.053,0.006,-0.292,0.351,4.155
7,0.053,0.006,-0.39,0.449,4.199
8,0.235,0.006,-0.416,0.657,4.259
9,0.235,0.0,-0.436,0.671,4.323
10,0.053,0.006,-0.495,0.554,4.39
11,0.053,0.006,-0.476,0.535,4.466
12,0.205,0.006,-0.482,0.693,4.539
13,0.205,0.006,-0.498,0.709,4.613
14,0.053,0.006,-0.468,0.527,4.689
15,0.053,0.0,-0.452,0.505,4.761
16,0.053,0.006,-0.465,0.524,4.83
17,0.053,0.006,-0.466,0.525,4.901
18,0.053,0.006,-0.435,0.494,4.973
19,0.387,0.006,-0.461,0.854,5.04
20,0.387,0.006,-0.466,0.859,5.11
21,0.053,0.006,-0.471,0.53,5.182
22,0.053,0.0,-0.468,0.521,5.254
23,0.053,0.006,-0.493,0.552,5.326
24,0.053,0.006,-0.445,0.504,5.401
25,0.205,0.006,-0.409,0.62,5.47
26,0.387,0.006,-0.463,0.856,5.532
27,0.235,0.006,-0.466,0.707,5.603
28,0.053,0.0,-0.475,0.528,5.675
29,0.053,0.006,-0.484,0.543,5.747
30,0.053,0.006,-0.485,0.544,5.822
31,0.053,0.006,-0.485,0.544,5.896
32,0.053,0.006,-0.484,0.543,5.97
33,0.053,0.0,-0.467,0.52,6.045
34,0.053,0.006,-0.428,0.487,6.116
35,0.387,0.006,-0.445,0.838,6.182
36,0.387,0.006,-0.455,0.848,6.25
37,0.053,0.006,-0.491,0.55,6.32
38,0.053,0.006,-0.496,0.555,6.395
39,1.263,0.0,-0.417,1.68,6.471
40,1.278,0.006,-0.255,1.539,6.535
41,1.246,0.006,-0.233,1.485,6.574
42,1.3459999999999999,0.006,-0.329,1.681,6.61
43,1.82,0.006,-0.295,2.121,6.66
44,1.96,0.0,-0.004,1.964,6.706
45,0.488,0.006,-0.101,0.595,6.706
46,0.473,0.006,-0.105,0.584,6.722
47,0.5329999999999999,0.006,-0.042,0.581,6.738
48,0.648,0.006,0.174,0.48,6.744
49,0.44799999999999995,0.0,-0.046,0.494,6.718
50,0.68,0.006,-0.064,0.75,6.725
51,0.872,0.006,0.005,0.873,6.735
52,0.55,0.006,-0.115,0.671,6.734
53,2.414,0.006,-0.07,2.49,6.751
54,0.375,0.0,-0.101,0.476,6.762
55,0.375,0.006,-0.227,0.608,6.778
56,0.275,0.006,-0.022,0.303,6.813
57,0.42700000000000005,0.006,0.26,0.173,6.816
58,0.375,0.006,0.06,0.321,6.776
59,3.495,0.006,0.308,3.193,6.767
60,3.495,0.0,0.232,3.263,6.72
61,3.395,0.006,0.258,3.143,6.684
62,0.317,0.006,0.181,0.142,6.645
63,0.317,0.006,0.292,0.031,6.617
64,0.36200000000000004,0.006,-0.121,0.489,6.572
65,0.36200000000000004,0.0,-0.191,0.553,6.591
66,0.18,0.006,-0.15,0.336,6.62
67,0.18,0.006,-0.041,0.227,6.643
68,0.18,0.006,0.125,0.061,6.649
69,0.19,0.006,0.093,0.103,6.63
70,0.35200000000000004,0.0,0.063,0.289,6.616
71,0.175,0.006,-0.107,0.288,6.606
72,0.27,0.006,-0.017,0.293,6.623
73,2.286,0.006,0.095,2.197,6.625
74,0.078,0.006,0.032,0.052,6.611
75,0.078,0.0,-0.139,0.217,6.606
76,0.25,0.006,-0.399,0.655,6.627
77,0.25,0.006,-0.426,0.682,6.688
78,0.053,0.006,-0.469,0.528,6.754
79,0.068,0.006,-0.384,0.458,6.826
80,0.068,0.006,-0.264,0.338,6.884
81,0.068,0.0,-0.418,0.486,6.925
82,0.068,0.006,-0.428,0.502,6.989
83,0.445,0.006,-0.41,0.861,7.055
84,0.607,0.006,-0.258,0.871,7.117
85,0.41,0.006,-0.309,0.725,7.157
86,0.258,0.0,-0.167,0.425,7.204
87,2.416,0.006,-0.073,2.495,7.23
88,0.36,0.006,-0.213,0.579,7.241
89,0.20199999999999999,0.006,0.086,0.122,7.274
90,0.384,0.006,0.2,0.19,7.261
91,0.536,0.0,0.204,0.332,7.23
92,0.474,0.006,0.172,0.308,7.199
93,0.27699999999999997,0.006,-0.025,0.308,7.172
94,0.337,0.006,0.218,0.125,7.176
95,0.40700000000000003,0.006,0.236,0.177,7.143
96,0.6890000000000001,0.0,0.4,0.289,7.107
97,0.7290000000000001,0.006,0.824,-0.089,7.045
98,0.579,0.006,0.922,-0.337,6.919
99,0.45399999999999996,0.006,1.014,-0.554,6.778
100,0.514,0.006,1.087,-0.567,6.622
101,0.48200000000000004,0.0,0.817,-0.335,6.455
102,0.514,0.006,0.942,-0.422,6.33
103,0.696,0.006,1.019,-0.317,6.186
104,0.802,0.006,0.836,-0.028,6.03
105,0.63,0.006,0.938,-0.302,5.901
106,0.518,0.006,0.946,-0.422,5.758
107,0.542,0.0,0.982,-0.44,5.612
108,2.553,0.006,1.109,1.45,5.462
109,0.397,0.006,1.109,-0.706,5.292
110,0.479,0.006,0.706,-0.221,5.122
111,0.639,0.006,0.585,0.06,5.014
112,2.889,0.0,0.822,2.067,4.924
113,0.442,0.006,0.882,-0.434,4.798
114,0.25,0.006,0.797,-0.541,4.663
115,0.25,0.006,0.754,-0.498,4.54
116,0.21,0.006,0.706,-0.49,4.425
117,0.25,0.0,0.637,-0.387,4.317
118,0.402,0.006,0.366,0.042,4.219
119,0.405,0.006,-0.176,0.587,4.163
120,0.253,0.006,0.159,0.1,4.19
121,0.473,0.006,0.043,0.436,4.166
122,0.053,0.0,0.206,-0.153,4.159
123,0.235,0.006,0.165,0.076,4.128
124,0.235,0.006,0.047,0.194,4.102
125,0.053,0.006,0.151,-0.092,4.095
126,0.205,0.006,0.04,0.171,4.072
127,0.205,0.006,0.238,-0.027,4.066
128,0.053,0.0,0.399,-0.346,4.029
