;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.000689;-0.00033200000000000005;-0.00049;-0.000488;-0.000324;-0.000403;-0.00037799999999999997;-0.000375;0.000152;-0.000574
1;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.00039000000000000005;-0.000528;-0.0004270000000000001;-0.000439;-0.0007340000000000001;-0.000259;-0.00037799999999999997;-0.000375;-4e-06;-0.00022399999999999997
2;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.000522;-0.0004270000000000001;-0.000439;-0.0007809999999999999;-0.000259;-0.00037799999999999997;-0.000369;-4e-06;-0.00022399999999999997
3;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00046;-0.00038700000000000003;-0.0004270000000000001;-0.000433;-0.00047200000000000003;-0.000259;-0.00037799999999999997;-0.000375;-4e-06;-0.000411
4;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.00038700000000000003;-0.0004270000000000001;-0.000439;-0.00047200000000000003;-0.000259;-0.00037200000000000004;-0.000375;-4e-06;-0.000334
5;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.00038700000000000003;-0.00042100000000000004;-0.000543;-0.000686;-0.000259;-0.00037799999999999997;-0.000375;-0.000175;-0.000334
6;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.000411;-0.00068;-0.0004270000000000001;-0.000759;-0.000686;-0.000253;-0.00037799999999999997;-0.000375;-0.00018100000000000004;-0.00022399999999999997
7;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.00032799999999999995;-0.000674;-0.000601;-0.0006550000000000001;-0.00046600000000000005;-0.000259;-0.00037799999999999997;-0.000369;-0.000184;-0.00022399999999999997
8;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.00038700000000000003;-0.000601;-0.000433;-0.00047200000000000003;-0.000425;-0.000584;-0.000375;-0.000184;-0.00022399999999999997
9;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.000304;-0.00038700000000000003;-0.0004270000000000001;-0.000439;-0.00047200000000000003;-0.0006459999999999999;-0.00037200000000000004;-0.000375;-4e-06;-0.000218
