,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.385,-0.336,3.791
1,0.049,0.0,0.321,-0.272,3.732
2,0.049,0.0,0.333,-0.284,3.683
3,0.049,0.0,0.411,-0.362,3.632
4,0.049,0.0,0.419,-0.37,3.569
5,0.049,0.0,0.402,-0.353,3.505
6,0.049,0.0,0.361,-0.312,3.443
7,0.049,0.0,0.342,-0.293,3.388
8,0.171,0.0,0.365,-0.194,3.335
9,0.171,0.0,0.373,-0.202,3.279
10,0.049,0.0,0.34,-0.291,3.222
11,0.21,0.0,0.363,-0.153,3.17
12,0.21,0.0,0.346,-0.136,3.114
13,0.049,0.0,0.328,-0.279,3.061
14,0.049,0.0,0.36,-0.311,3.011
15,0.171,0.0,0.369,-0.198,2.956
16,0.171,0.0,0.353,-0.182,2.899
17,0.049,0.0,0.361,-0.312,2.845
18,0.21,0.0,0.398,-0.188,2.79
19,0.21,0.0,0.36,-0.15,2.729
20,0.049,0.0,0.353,-0.304,2.674
21,0.049,0.0,0.37,-0.321,2.62
22,0.049,0.0,0.362,-0.313,2.563
23,0.049,0.0,0.333,-0.284,2.507
24,0.049,0.0,0.387,-0.338,2.456
25,0.049,0.0,0.406,-0.357,2.397
26,0.049,0.0,0.344,-0.295,2.335
27,0.171,0.0,0.363,-0.192,2.282
28,0.332,0.0,0.365,-0.033,2.226
29,0.21,0.0,0.344,-0.134,2.17
30,0.049,0.0,0.342,-0.293,2.118
31,0.049,0.0,0.34,-0.291,2.065
32,0.049,0.0,0.341,-0.292,2.013
33,0.171,0.0,0.374,-0.203,1.961
34,0.171,0.0,0.407,-0.236,1.903
35,0.21,0.0,0.349,-0.139,1.841
36,0.21,0.0,0.333,-0.123,1.788
37,0.049,0.0,0.345,-0.296,1.736
38,0.049,0.0,0.338,-0.289,1.683
39,0.049,0.1,0.258,-0.309,1.632
40,0.049,0.1,0.437,-0.488,1.592
41,0.049,0.1,0.454,-0.505,1.525
42,0.049,0.1,0.326,-0.377,1.455
43,0.332,0.1,0.335,-0.103,1.405
44,0.332,0.1,0.659,-0.427,1.354
45,0.049,0.3,0.428,-0.679,1.253
46,0.049,0.3,0.439,-0.69,1.187
47,0.049,0.3,0.49,-0.741,1.12
48,0.049,0.3,0.745,-0.996,1.045
49,0.049,0.3,0.38,-0.631,0.931
50,0.049,0.3,0.327,-0.578,0.872
51,0.049,0.6,0.211,-0.762,0.822
52,0.171,0.6,0.093,-0.522,0.79
53,0.171,0.6,-0.049,-0.38,0.776
54,0.049,0.6,0.126,-0.677,0.783
55,0.049,0.6,-0.021,-0.53,0.764
56,0.21,0.6,0.266,-0.656,0.767
57,0.21,1.0,0.18,-0.97,0.726
58,0.049,1.0,-0.257,-0.694,0.699
59,0.049,1.0,-0.189,-0.762,0.738
60,0.049,1.0,-0.274,-0.677,0.767
61,0.171,1.0,-0.263,-0.566,0.809
62,0.171,1.0,-0.13,-0.699,0.85
63,0.049,1.6,-0.6,-0.951,0.869
64,0.21,1.6,-1.08,-0.31,0.962
65,0.21,1.6,-1.163,-0.227,1.127
66,0.049,1.6,-1.12,-0.431,1.305
67,0.049,1.6,-0.99,-0.561,1.477
68,0.171,1.6,-0.778,-0.651,1.629
69,0.282,2.0,-1.231,-0.487,1.748
70,0.049,2.0,-1.212,-0.739,1.937
71,0.21,2.0,-1.222,-0.568,2.123
72,0.39,2.0,-1.121,-0.489,2.31
73,0.257,2.0,-1.109,-0.634,2.482
74,0.257,2.0,-1.046,-0.697,2.652
75,0.257,2.2,-1.44,-0.503,2.812
76,0.345,2.2,-1.771,-0.084,3.033
77,0.285,2.2,-1.804,-0.111,3.305
78,0.40700000000000003,2.2,-1.844,0.051,3.582
79,0.568,2.2,-1.825,0.193,3.864
80,0.418,2.2,-1.817,0.035,4.144
81,0.257,2.0,-1.598,-0.145,4.423
82,0.257,2.0,-1.595,-0.148,4.668
83,0.257,2.0,-1.598,-0.145,4.912
84,0.257,2.0,-1.428,-0.315,5.157
85,0.397,2.0,-1.554,-0.049,5.376
86,0.5579999999999999,2.0,-1.527,0.085,5.615
87,0.68,1.8,-1.349,0.229,5.849
88,0.397,1.8,-1.378,-0.025,6.056
89,0.27,1.8,-1.172,-0.358,6.267
90,0.27899999999999997,1.8,-1.132,-0.389,6.447
91,0.20600000000000002,1.8,-1.138,-0.456,6.62
92,0.20600000000000002,1.8,-1.172,-0.422,6.795
93,0.32799999999999996,1.4,-0.995,-0.077,6.975
94,0.32799999999999996,1.4,-0.706,-0.366,7.127
95,0.20600000000000002,1.4,-0.64,-0.554,7.235
96,0.049,1.4,-0.579,-0.772,7.333
97,0.21,1.4,-0.718,-0.472,7.422
98,0.21,1.4,-0.583,-0.607,7.532
99,0.049,1.0,0.233,-1.184,7.622
100,0.171,1.0,-0.146,-0.683,7.586
101,0.171,1.0,-0.217,-0.612,7.608
102,0.21,1.0,-0.139,-0.651,7.642
103,0.21899999999999997,1.0,-0.064,-0.717,7.663
104,0.49,1.0,-0.178,-0.332,7.673
105,0.64,0.4,0.461,-0.221,7.7
106,0.54,0.4,0.36,-0.22,7.629
107,0.601,0.4,0.382,-0.181,7.574
108,0.45799999999999996,0.4,0.399,-0.341,7.516
109,0.336,0.4,0.601,-0.665,7.454
110,0.266,0.4,0.39,-0.524,7.362
111,0.266,0.1,0.675,-0.509,7.302
112,0.218,0.1,0.68,-0.562,7.199
113,0.536,0.1,0.866,-0.43,7.095
114,0.5710000000000001,0.1,0.819,-0.348,6.962
115,0.299,0.1,0.678,-0.479,6.836
116,0.466,0.1,0.627,-0.261,6.732
117,0.446,0.0,0.662,-0.216,6.636
118,0.446,0.0,0.61,-0.164,6.535
119,0.408,0.0,0.563,-0.155,6.441
120,0.37799999999999995,0.0,0.594,-0.216,6.355
121,0.129,0.0,0.583,-0.454,6.264
122,0.129,0.0,0.804,-0.675,6.174
123,0.32,0.0,0.78,-0.46,6.051
124,0.38,0.0,0.641,-0.261,5.931
125,0.45399999999999996,0.0,0.767,-0.313,5.833
126,0.752,0.0,0.629,0.123,5.715
127,0.643,0.0,0.824,-0.181,5.619
128,0.621,0.0,0.975,-0.354,5.493
129,0.682,0.0,0.783,-0.101,5.343
130,0.682,0.0,0.791,-0.109,5.223
131,0.049,0.0,0.88,-0.831,5.102
132,0.171,0.0,0.846,-0.675,4.967
133,0.171,0.0,0.839,-0.668,4.837
134,0.049,0.0,0.779,-0.73,4.708
135,0.049,0.0,0.84,-0.791,4.589
136,0.049,0.0,0.88,-0.831,4.46
137,0.21,0.0,0.769,-0.559,4.325
138,0.21,0.0,0.559,-0.349,4.207
139,0.049,0.0,0.496,-0.447,4.121
140,0.049,0.0,0.46,-0.411,4.045
141,0.049,0.0,0.574,-0.525,3.975
142,0.171,0.0,0.625,-0.454,3.887
143,0.171,0.0,0.385,-0.214,3.791
