,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.059000000000000004,0.0,0.006,1.352,-1.287,3.643
1,0.059000000000000004,0.0,0.006,0.497,-0.432,3.435
2,0.059000000000000004,0.0,0.006,0.497,-0.432,3.359
3,0.281,0.0,0.0,0.564,-0.283,3.283
4,0.281,0.0,0.006,0.544,-0.257,3.196
5,0.059000000000000004,0.0,0.006,0.526,-0.461,3.113
6,0.059000000000000004,0.0,0.006,0.542,-0.477,3.032
7,0.059000000000000004,0.0,0.006,0.357,-0.292,2.949
8,0.233,0.0,0.006,0.2,0.039,2.895
9,0.233,0.0,0.006,0.174,0.065,2.864
10,0.059000000000000004,0.0,0.006,0.138,-0.073,2.837
11,0.059000000000000004,0.0,0.006,0.142,-0.077,2.816
12,0.059000000000000004,0.0,0.006,0.094,-0.029,2.794
13,0.281,0.0,0.006,0.094,0.193,2.78
14,0.281,0.0,0.006,0.111,0.176,2.765
15,0.059000000000000004,0.0,0.006,0.157,-0.092,2.748
16,0.059000000000000004,0.0,0.006,0.159,-0.094,2.724
17,0.059000000000000004,0.0,0.0,0.172,-0.113,2.7
18,0.233,0.0,0.006,0.204,0.035,2.674
19,0.233,0.0,0.006,0.14,0.099,2.642
20,0.281,0.0,0.006,0.16,0.127,2.621
21,0.281,0.0,0.006,0.173,0.114,2.596
22,0.059000000000000004,0.0,0.006,0.124,-0.059,2.57
23,0.059000000000000004,0.0,0.006,0.12,-0.055,2.551
24,0.233,0.0,0.006,0.193,0.046,2.532
25,0.233,0.0,0.006,0.225,0.014,2.503
26,0.059000000000000004,0.0,0.006,0.145,-0.08,2.468
27,0.281,0.0,0.006,0.149,0.138,2.446
28,0.281,0.0,0.006,0.147,0.14,2.423
29,0.059000000000000004,0.0,0.006,0.121,-0.056,2.401
30,0.059000000000000004,0.0,0.006,0.134,-0.069,2.382
31,0.059000000000000004,0.0,0.0,0.102,-0.043,2.362
32,0.059000000000000004,0.0,0.006,0.083,-0.018,2.346
33,0.233,0.0,0.006,0.141,0.098,2.333
34,0.455,0.0,0.006,0.225,0.236,2.312
35,0.281,0.0,0.006,0.132,0.155,2.277
36,0.059000000000000004,0.0,0.006,0.12,-0.055,2.257
37,0.059000000000000004,0.0,0.006,0.114,-0.049,2.239
38,0.059000000000000004,0.0,0.006,0.107,-0.042,2.221
39,0.059000000000000004,0.1,0.006,0.033,-0.068,2.205
40,0.059000000000000004,0.1,0.006,0.334,-0.369,2.2
41,0.281,0.1,0.006,0.401,-0.214,2.149
42,0.281,0.1,0.0,0.184,-0.003,2.087
43,0.059000000000000004,0.1,0.006,0.141,-0.176,2.059
44,0.059000000000000004,0.1,0.006,0.677,-0.712,2.037
45,0.233,0.3,0.006,0.225,-0.286,1.933
46,0.233,0.3,0.006,0.422,-0.483,1.899
47,0.059000000000000004,0.3,0.0,0.526,-0.767,1.834
48,0.059000000000000004,0.3,0.006,0.528,-0.763,1.754
49,0.162,0.3,0.006,0.081,-0.213,1.673
50,0.131,0.3,0.006,0.248,-0.411,1.66
51,2.2880000000000003,0.6,0.006,0.201,1.493,1.622
52,2.51,0.6,0.0,-0.061,1.971,1.591
53,0.353,0.6,0.006,-0.289,0.048,1.601
54,0.35100000000000003,0.6,0.006,-0.341,0.098,1.645
55,0.23399999999999999,0.6,0.006,-0.362,0.002,1.697
56,0.131,0.6,0.006,-0.117,-0.346,1.753
57,0.131,1.0,0.006,-0.231,-0.632,1.771
58,0.305,1.0,0.0,-0.107,-0.588,1.806
59,0.527,1.0,0.006,-0.017,-0.45,1.822
