,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.057,0.001,-0.314,0.372,3.898
1,0.057,0.001,-0.288,0.346,3.946
2,0.057,0.0,-0.28,0.337,3.99
3,0.057,0.001,-0.232,0.29,4.033
4,0.057,0.001,-0.233,0.291,4.069
5,0.057,0.001,-0.233,0.291,4.105
6,0.057,0.001,-0.248,0.306,4.14
7,0.057,0.001,-0.27,0.328,4.178
8,0.057,0.001,-0.248,0.306,4.22
9,0.16899999999999998,0.0,-0.257,0.426,4.258
10,0.16899999999999998,0.001,-0.29,0.46,4.297
11,0.057,0.001,-0.276,0.334,4.341
12,0.057,0.001,-0.299,0.357,4.384
13,0.057,0.001,-0.306,0.364,4.43
14,0.16899999999999998,0.001,-0.269,0.439,4.476
15,0.16899999999999998,0.001,-0.245,0.415,4.518
16,0.057,0.0,-0.274,0.331,4.555
17,0.057,0.001,-0.28,0.338,4.597
18,0.057,0.001,-0.239,0.297,4.64
19,0.057,0.001,-0.258,0.316,4.677
20,0.057,0.001,-0.284,0.342,4.716
21,0.057,0.001,-0.269,0.327,4.76
22,0.057,0.001,-0.262,0.32,4.801
23,0.057,0.0,-0.28,0.337,4.841
24,0.16899999999999998,0.001,-0.248,0.418,4.884
25,0.16899999999999998,0.001,-0.229,0.399,4.922
26,0.057,0.001,-0.265,0.323,4.958
27,0.057,0.001,-0.281,0.339,4.998
28,0.057,0.001,-0.28,0.338,5.041
29,0.057,0.0,-0.287,0.344,5.084
30,0.057,0.001,-0.278,0.336,5.128
31,0.057,0.001,-0.283,0.341,5.171
32,0.16899999999999998,0.001,-0.275,0.445,5.214
33,0.16899999999999998,0.001,-0.26,0.43,5.256
34,0.057,0.001,-0.248,0.306,5.296
35,0.057,0.0,-0.259,0.316,5.334
36,0.057,0.001,-0.267,0.325,5.374
37,0.057,0.001,-0.283,0.341,5.415
38,0.16899999999999998,0.001,-0.284,0.454,5.458
39,0.16899999999999998,0.001,-0.244,0.414,5.502
40,0.057,0.0,-0.119,0.176,5.539
41,0.057,0.001,-0.107,0.165,5.557
42,0.057,0.001,-0.167,0.225,5.574
43,0.057,0.001,-0.036,0.094,5.599
44,0.057,0.001,0.171,-0.113,5.605
45,0.16899999999999998,0.001,-0.127,0.297,5.579
46,0.16899999999999998,0.0,-0.127,0.296,5.598
47,0.09699999999999999,0.001,0.038,0.06,5.618
48,0.332,0.001,0.203,0.13,5.612
49,0.23199999999999998,0.001,0.071,0.162,5.581
50,0.23199999999999998,0.001,0.026,0.207,5.57
51,0.172,0.0,0.074,0.098,5.566
52,0.247,0.001,0.109,0.139,5.554
53,0.35600000000000004,0.001,0.035,0.322,5.538
54,2.324,0.001,0.004,2.321,5.532
55,2.1519999999999997,0.001,-0.048,2.201,5.532
56,0.16899999999999998,0.0,0.12,0.049,5.539
57,2.798,0.001,0.312,2.487,5.52
58,0.304,0.001,0.006,0.299,5.473
59,0.22899999999999998,0.001,0.165,0.065,5.472
60,0.341,0.001,0.112,0.23,5.446
61,0.413,0.0,0.146,0.267,5.429
62,2.476,0.001,0.081,2.396,5.407
63,2.184,0.001,0.247,1.938,5.394
64,0.201,0.001,-0.155,0.357,5.356
65,0.201,0.001,-0.078,0.28,5.38
66,0.37799999999999995,0.0,-0.044,0.422,5.392
67,2.628,0.001,-0.076,2.705,5.399
68,2.628,0.001,0.071,2.558,5.411
69,2.628,0.001,0.043,2.586,5.4
70,2.628,0.001,0.039,2.59,5.393
71,2.628,0.001,0.106,2.523,5.387
72,2.628,0.0,0.169,2.459,5.371
73,0.129,0.001,0.124,0.006,5.345
74,0.129,0.001,0.172,-0.042,5.326
75,0.07200000000000001,0.001,-0.025,0.098,5.3
76,0.07200000000000001,0.001,-0.195,0.268,5.304
77,0.209,0.0,-0.21,0.419,5.333
78,0.07200000000000001,0.001,-0.27,0.343,5.366
79,0.07200000000000001,0.001,-0.129,0.202,5.407
80,0.057,0.001,-0.13,0.188,5.427
81,0.19,0.001,-0.253,0.444,5.447
82,0.22399999999999998,0.0,-0.01,0.234,5.486
83,0.324,0.001,-0.085,0.41,5.487
84,0.364,0.001,-0.089,0.454,5.5
