;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
0;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.0006360000000000001;-0.000635;-0.0006360000000000001;-0.000403;-0.00037799999999999997;-0.000375;0.000152;-0.000574;-0.00036700000000000003;-0.00032;-0.002421;-0.000483;-0.002108
1;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.000259;-0.00037799999999999997;-0.000375;-4e-06;-0.00022399999999999997;-0.000375;0.00015900000000000002;-0.000408;-0.000165;-0.000295
2;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.00041799999999999997;-0.000259;-0.00037799999999999997;-0.000369;-4e-06;-0.00022399999999999997;-0.000381;0.00015900000000000002;-0.000408;-0.000165;-0.000295
3;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000455;-0.000259;-0.00037799999999999997;-0.000375;-4e-06;-0.000411;-0.0005639999999999999;0.00027699999999999996;-0.000408;-0.000165;-0.000295
4;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000454;-0.000259;-0.00037200000000000004;-0.000375;-4e-06;-0.000334;-0.0005639999999999999;0.00027699999999999996;-0.000408;-0.000165;-0.000295
5;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.00046100000000000004;-0.000259;-0.00037799999999999997;-0.000375;-0.000175;-0.000334;-0.000381;0.00027699999999999996;-0.000497;-0.00015900000000000002;-0.000295
6;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000443;-0.000253;-0.00037799999999999997;-0.000375;-0.00018100000000000004;-0.00022399999999999997;-0.000375;0.00028300000000000005;-0.000497;-0.000165;-0.000295
7;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000366;-0.000259;-0.00037799999999999997;-0.000369;-0.000184;-0.00022399999999999997;-0.000375;0.00015900000000000002;-0.000408;-0.000165;-0.000289
8;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000345;-0.000425;-0.000584;-0.000375;-0.000184;-0.00022399999999999997;-0.000381;0.00015900000000000002;-0.000408;-0.000165;-0.000617
9;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.000321;-0.0006459999999999999;-0.00037200000000000004;-0.000375;-4e-06;-0.000218;-0.000512;0.00027699999999999996;-0.000408;-0.000165;-0.000617
