,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.382,-0.347,3.791
1,0.035,0.0,0.34,-0.305,3.733
2,0.035,0.0,0.349,-0.314,3.681
3,0.235,0.0,0.384,-0.149,3.627
4,0.235,0.0,0.381,-0.146,3.568
5,0.035,0.0,0.392,-0.357,3.51
6,0.035,0.0,0.378,-0.343,3.45
7,0.035,0.0,0.361,-0.326,3.392
8,0.035,0.0,0.398,-0.363,3.337
9,0.035,0.0,0.388,-0.353,3.276
10,0.035,0.0,0.361,-0.326,3.216
11,0.235,0.0,0.36,-0.125,3.161
12,0.035,0.0,0.348,-0.313,3.105
13,0.035,0.0,0.355,-0.32,3.052
14,0.035,0.0,0.372,-0.337,2.998
15,0.035,0.0,0.402,-0.367,2.941
16,0.035,0.0,0.386,-0.351,2.879
17,0.035,0.0,0.364,-0.329,2.82
18,0.035,0.0,0.396,-0.361,2.764
19,0.035,0.0,0.381,-0.346,2.703
20,0.235,0.0,0.361,-0.126,2.645
21,0.235,0.0,0.472,-0.237,2.59
22,0.035,0.0,0.477,-0.442,2.517
23,0.035,0.0,0.379,-0.344,2.444
24,0.035,0.0,0.406,-0.371,2.386
25,0.035,0.0,0.412,-0.377,2.324
26,0.035,0.0,0.375,-0.34,2.261
27,0.235,0.0,0.36,-0.125,2.203
28,0.235,0.0,0.377,-0.142,2.148
29,0.035,0.0,0.369,-0.334,2.09
30,0.035,0.0,0.374,-0.339,2.034
31,0.035,0.0,0.373,-0.338,1.976
32,0.035,0.0,0.383,-0.348,1.919
33,0.035,0.0,0.391,-0.356,1.86
34,0.035,0.0,0.416,-0.381,1.8
35,0.035,0.0,0.409,-0.374,1.737
36,0.235,0.0,0.39,-0.155,1.674
37,0.035,0.0,0.379,-0.344,1.614
38,0.035,0.0,0.369,-0.334,1.556
39,0.035,0.1,0.295,-0.36,1.499
40,0.035,0.1,0.403,-0.468,1.454
41,0.035,0.1,0.412,-0.477,1.392
42,0.299,0.1,0.459,-0.26,1.329
43,0.299,0.1,0.582,-0.383,1.259
44,0.519,0.1,0.651,-0.232,1.17
45,0.331,0.3,0.297,-0.266,1.07
46,0.431,0.3,0.285,-0.154,1.024
47,0.40700000000000003,0.3,0.4,-0.293,0.981
48,0.035,0.3,0.541,-0.806,0.919
49,0.035,0.3,0.38,-0.645,0.836
50,0.035,0.3,0.36,-0.625,0.778
51,0.035,0.6,0.07,-0.635,0.723
52,0.235,0.6,0.024,-0.389,0.712
53,0.035,0.6,0.045,-0.61,0.708
54,0.035,0.6,0.101,-0.666,0.701
55,0.035,0.6,-0.124,-0.441,0.686
56,0.035,0.6,0.119,-0.684,0.705
57,2.255,1.0,-0.109,1.364,0.687
58,2.269,1.0,-0.398,1.667,0.703
59,2.269,1.0,-0.181,1.45,0.764
60,0.436,1.0,-0.24,-0.324,0.792
61,0.18100000000000002,1.0,-0.293,-0.526,0.829
62,0.18100000000000002,1.0,-0.258,-0.561,0.874
63,0.035,1.6,-0.721,-0.844,0.913
64,0.035,1.6,-1.124,-0.441,1.024
65,0.035,1.6,-1.077,-0.488,1.196
66,0.18100000000000002,1.6,-1.046,-0.373,1.361
67,0.16699999999999998,1.6,-1.083,-0.35,1.522
68,2.509,1.6,-0.963,1.872,1.688
69,2.435,2.0,-1.371,1.806,1.836
70,0.293,2.0,-1.291,-0.416,2.046
71,0.293,2.0,-1.148,-0.559,2.244
72,0.161,2.0,-1.108,-0.731,2.42
73,0.035,2.0,-1.148,-0.817,2.59
74,0.035,2.0,-1.128,-0.837,2.766
75,0.235,2.2,-1.572,-0.393,2.939
76,0.235,2.2,-1.745,-0.22,3.18
77,0.035,2.2,-1.67,-0.495,3.447
78,0.035,2.2,-1.807,-0.358,3.703
79,0.035,2.2,-1.689,-0.476,3.98
80,0.161,2.2,-1.448,-0.591,4.239
81,0.161,2.0,-1.59,-0.249,4.461
82,0.147,2.0,-1.395,-0.458,4.705
83,0.035,2.0,-1.473,-0.492,4.919
84,0.235,2.0,-1.364,-0.401,5.145
85,0.035,2.0,-1.427,-0.538,5.354
86,0.035,2.0,-1.426,-0.539,5.573
87,0.035,1.8,-1.272,-0.493,5.791
88,0.035,1.8,-1.367,-0.398,5.986
89,0.035,1.8,-1.273,-0.492,6.196
90,0.035,1.8,-0.948,-0.817,6.391
91,0.035,1.8,-1.064,-0.701,6.537
92,0.235,1.8,-1.152,-0.413,6.7
93,0.035,1.4,-0.834,-0.531,6.877
94,0.035,1.4,-0.602,-0.763,7.004
95,0.035,1.4,-0.659,-0.706,7.097
96,0.035,1.4,-0.73,-0.635,7.198
97,0.035,1.4,-0.784,-0.581,7.31
