,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.382,-0.333,3.791
1,0.049,0.0,0.34,-0.291,3.733
2,0.049,0.0,0.349,-0.3,3.681
3,0.049,0.0,0.384,-0.335,3.627
4,0.049,0.0,0.381,-0.332,3.568
5,0.049,0.0,0.392,-0.343,3.51
6,0.049,0.0,0.378,-0.329,3.45
7,0.049,0.0,0.361,-0.312,3.392
8,0.27,0.0,0.398,-0.128,3.337
9,0.27,0.0,0.388,-0.118,3.276
10,0.049,0.0,0.361,-0.312,3.216
11,0.049,0.0,0.36,-0.311,3.161
12,0.049,0.0,0.348,-0.299,3.105
13,0.049,0.0,0.355,-0.306,3.052
14,0.049,0.0,0.372,-0.323,2.998
15,0.21,0.0,0.402,-0.192,2.941
16,0.431,0.0,0.386,0.045,2.879
17,0.27,0.0,0.364,-0.094,2.82
18,0.27,0.0,0.396,-0.126,2.764
19,0.049,0.0,0.381,-0.332,2.703
20,0.049,0.0,0.361,-0.312,2.645
21,0.049,0.0,0.472,-0.423,2.59
22,0.21,0.0,0.477,-0.267,2.517
23,0.21,0.0,0.379,-0.169,2.444
24,0.049,0.0,0.406,-0.357,2.386
25,0.27,0.0,0.412,-0.142,2.324
26,0.27,0.0,0.375,-0.105,2.261
27,0.049,0.0,0.36,-0.311,2.203
28,0.049,0.0,0.377,-0.328,2.148
29,0.21,0.0,0.369,-0.159,2.09
30,0.21,0.0,0.374,-0.164,2.034
31,0.049,0.0,0.373,-0.324,1.976
32,0.049,0.0,0.383,-0.334,1.919
33,0.049,0.0,0.391,-0.342,1.86
34,0.27,0.0,0.416,-0.146,1.8
35,0.531,0.0,0.409,0.122,1.737
36,0.578,0.0,0.39,0.188,1.674
37,0.049,0.0,0.379,-0.33,1.614
38,0.049,0.0,0.369,-0.32,1.556
39,0.049,0.1,0.295,-0.346,1.499
40,0.049,0.1,0.403,-0.454,1.454
41,0.212,0.1,0.412,-0.3,1.392
42,0.557,0.1,0.459,-0.002,1.329
43,0.557,0.1,0.582,-0.125,1.259
44,0.7879999999999999,0.1,0.651,0.037,1.17
45,0.893,0.3,0.297,0.296,1.07
46,0.672,0.3,0.285,0.087,1.024
47,0.787,0.3,0.4,0.087,0.981
48,0.6559999999999999,0.3,0.541,-0.185,0.919
49,2.639,0.3,0.38,1.959,0.836
50,2.786,0.3,0.36,2.126,0.778
51,1.023,0.6,0.07,0.353,0.723
52,0.902,0.6,0.024,0.278,0.712
53,2.2159999999999997,0.6,0.045,1.571,0.708
54,0.6779999999999999,0.6,0.101,-0.023,0.701
55,0.6920000000000001,0.6,-0.124,0.216,0.686
56,0.41100000000000003,0.6,0.119,-0.308,0.705
57,0.588,1.0,-0.109,-0.303,0.687
58,0.41100000000000003,1.0,-0.398,-0.191,0.703
59,0.47100000000000003,1.0,-0.181,-0.348,0.764
60,0.5720000000000001,1.0,-0.24,-0.188,0.792
61,0.981,1.0,-0.293,0.274,0.829
62,0.474,1.0,-0.258,-0.268,0.874
63,0.508,1.6,-0.721,-0.371,0.913
64,0.287,1.6,-1.124,-0.189,1.024
65,0.287,1.6,-1.077,-0.236,1.196
