,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,0.382,-0.327,3.791
1,0.055,0.0,0.34,-0.285,3.733
2,0.055,0.0,0.349,-0.294,3.681
3,0.055,0.0,0.384,-0.329,3.627
4,0.055,0.0,0.381,-0.326,3.568
5,0.055,0.0,0.392,-0.337,3.51
6,0.209,0.0,0.378,-0.169,3.45
7,0.209,0.0,0.361,-0.152,3.392
8,0.055,0.0,0.398,-0.343,3.337
9,0.055,0.0,0.388,-0.333,3.276
10,0.055,0.0,0.361,-0.306,3.216
11,0.055,0.0,0.36,-0.305,3.161
12,0.055,0.0,0.348,-0.293,3.105
13,0.055,0.0,0.355,-0.3,3.052
14,0.209,0.0,0.372,-0.163,2.998
15,0.209,0.0,0.402,-0.193,2.941
16,0.055,0.0,0.386,-0.331,2.879
17,0.055,0.0,0.364,-0.309,2.82
18,0.055,0.0,0.396,-0.341,2.764
19,0.055,0.0,0.381,-0.326,2.703
20,0.055,0.0,0.361,-0.306,2.645
21,0.055,0.0,0.472,-0.417,2.59
22,0.055,0.0,0.477,-0.422,2.517
23,0.055,0.0,0.379,-0.324,2.444
24,0.055,0.0,0.406,-0.351,2.386
25,0.055,0.0,0.412,-0.357,2.324
26,0.055,0.0,0.375,-0.32,2.261
27,0.055,0.0,0.36,-0.305,2.203
28,0.055,0.0,0.377,-0.322,2.148
29,0.209,0.0,0.369,-0.16,2.09
30,0.209,0.0,0.374,-0.165,2.034
31,0.055,0.0,0.373,-0.318,1.976
32,0.055,0.0,0.383,-0.328,1.919
33,0.055,0.0,0.391,-0.336,1.86
34,0.055,0.0,0.416,-0.361,1.8
35,0.055,0.0,0.409,-0.354,1.737
36,0.055,0.0,0.39,-0.335,1.674
37,0.055,0.0,0.379,-0.324,1.614
38,0.055,0.0,0.369,-0.314,1.556
39,0.209,0.1,0.295,-0.186,1.499
40,0.209,0.1,0.403,-0.294,1.454
41,0.055,0.1,0.412,-0.457,1.392
42,0.055,0.1,0.459,-0.504,1.329
43,0.055,0.1,0.582,-0.627,1.259
44,0.195,0.1,0.651,-0.556,1.17
45,0.135,0.3,0.297,-0.462,1.07
46,0.315,0.3,0.285,-0.27,1.024
47,0.479,0.3,0.4,-0.221,0.981
48,0.5539999999999999,0.3,0.541,-0.287,0.919
49,0.628,0.3,0.38,-0.052,0.836
50,0.209,0.3,0.36,-0.451,0.778
51,0.055,0.6,0.07,-0.615,0.723
52,0.055,0.6,0.024,-0.569,0.712
53,0.055,0.6,0.045,-0.59,0.708
54,0.055,0.6,0.101,-0.646,0.701
55,0.055,0.6,-0.124,-0.421,0.686
56,0.055,0.6,0.119,-0.664,0.705
57,0.055,1.0,-0.109,-0.836,0.687
58,0.055,1.0,-0.398,-0.547,0.703
59,0.055,1.0,-0.181,-0.764,0.764
60,0.055,1.0,-0.24,-0.705,0.792
61,0.055,1.0,-0.293,-0.652,0.829
62,0.209,1.0,-0.258,-0.533,0.874
63,0.209,1.6,-0.721,-0.67,0.913
64,0.055,1.6,-1.124,-0.421,1.024
65,0.055,1.6,-1.077,-0.468,1.196
66,0.055,1.6,-1.046,-0.499,1.361
67,0.055,1.6,-1.083,-0.462,1.522
68,0.055,1.6,-0.963,-0.582,1.688
69,0.055,2.0,-1.371,-0.574,1.836
70,0.055,2.0,-1.291,-0.654,2.046
71,0.209,2.0,-1.148,-0.643,2.244
72,0.348,2.0,-1.108,-0.544,2.42
73,0.207,2.0,-1.148,-0.645,2.59
74,2.4859999999999998,2.0,-1.128,1.614,2.766
75,2.526,2.2,-1.572,1.898,2.939
76,0.055,2.2,-1.745,-0.4,3.18
77,0.055,2.2,-1.67,-0.475,3.447
78,0.055,2.2,-1.807,-0.338,3.703
79,0.055,2.2,-1.689,-0.456,3.98
80,0.055,2.2,-1.448,-0.697,4.239
81,0.055,2.0,-1.59,-0.355,4.461
82,0.209,2.0,-1.395,-0.396,4.705
83,0.209,2.0,-1.473,-0.318,4.919
84,0.207,2.0,-1.364,-0.429,5.145
85,0.207,2.0,-1.427,-0.366,5.354
86,0.207,2.0,-1.426,-0.367,5.573
87,0.19399999999999998,1.8,-1.272,-0.334,5.791
88,0.348,1.8,-1.367,-0.085,5.986
89,0.348,1.8,-1.273,-0.179,6.196
90,0.467,1.8,-0.948,-0.385,6.391
91,0.326,1.8,-1.064,-0.41,6.537
92,0.326,1.8,-1.152,-0.322,6.7
93,0.207,1.4,-0.834,-0.359,6.877
94,0.207,1.4,-0.602,-0.591,7.004
95,0.207,1.4,-0.659,-0.534,7.097
96,0.3,1.4,-0.73,-0.37,7.198
97,0.631,1.4,-0.784,0.015,7.31
98,0.327,1.4,-0.626,-0.447,7.43
99,2.6060000000000003,1.0,-0.014,1.62,7.526
100,2.6060000000000003,1.0,0.014,1.592,7.528
101,0.387,1.0,-0.341,-0.272,7.526
102,0.387,1.0,-0.259,-0.354,7.578
103,0.5770000000000001,1.0,-0.248,-0.175,7.618
104,2.911,1.0,-0.289,2.2,7.656
105,2.951,0.4,0.322,2.229,7.7
106,2.86,0.4,0.273,2.187,7.651
107,0.376,0.4,0.389,-0.413,7.609
108,0.376,0.4,0.563,-0.587,7.549
109,0.449,0.4,0.435,-0.386,7.463
110,0.489,0.4,0.479,-0.39,7.396
111,0.6920000000000001,0.1,0.774,-0.182,7.323
112,0.7120000000000001,0.1,0.865,-0.253,7.204
113,0.498,0.1,0.92,-0.522,7.071
114,0.498,0.1,0.829,-0.431,6.93
115,0.498,0.1,0.684,-0.286,6.803
116,0.5579999999999999,0.1,0.73,-0.272,6.698
117,0.465,0.0,0.708,-0.243,6.586
118,0.525,0.0,0.647,-0.122,6.478
119,0.465,0.0,0.733,-0.268,6.378
120,0.5920000000000001,0.0,0.855,-0.263,6.266
121,0.611,0.0,0.737,-0.126,6.135
122,0.7879999999999999,0.0,0.784,0.004,6.022
123,0.7070000000000001,0.0,0.742,-0.035,5.902
124,0.767,0.0,0.652,0.115,5.788
125,0.677,0.0,0.712,-0.035,5.688
126,0.535,0.0,0.634,-0.099,5.579
127,0.535,0.0,0.833,-0.298,5.482
128,0.7290000000000001,0.0,1.007,-0.278,5.354
129,0.742,0.0,0.692,0.05,5.2
130,0.555,0.0,0.735,-0.18,5.094
131,0.998,0.0,0.838,0.16,4.981
132,0.767,0.0,0.832,-0.065,4.852
133,0.716,0.0,0.819,-0.103,4.725
134,0.81,0.0,0.655,0.155,4.599
135,0.765,0.0,0.673,0.092,4.499
136,2.944,0.0,0.687,2.257,4.395
137,2.861,0.0,0.714,2.147,4.29
138,0.679,0.0,0.523,0.156,4.181
139,0.6459999999999999,0.0,0.505,0.141,4.1
140,0.6459999999999999,0.0,0.447,0.199,4.023
141,0.055,0.0,0.524,-0.469,3.954
142,0.055,0.0,0.538,-0.483,3.874
143,0.055,0.0,0.382,-0.327,3.791
