,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.0,0.382,-0.332,3.791
1,0.191,0.0,0.34,-0.149,3.733
2,0.191,0.0,0.349,-0.158,3.681
3,0.05,0.0,0.384,-0.334,3.627
4,0.05,0.0,0.381,-0.331,3.568
5,0.05,0.0,0.392,-0.342,3.51
6,0.34299999999999997,0.0,0.378,-0.035,3.45
7,0.34299999999999997,0.0,0.361,-0.018,3.392
8,0.05,0.0,0.398,-0.348,3.337
9,0.05,0.0,0.388,-0.338,3.276
10,0.05,0.0,0.361,-0.311,3.216
11,0.05,0.0,0.36,-0.31,3.161
12,0.05,0.0,0.348,-0.298,3.105
13,0.153,0.0,0.355,-0.202,3.052
14,0.381,0.0,0.372,0.009,2.998
15,0.381,0.0,0.402,-0.021,2.941
16,0.05,0.0,0.386,-0.336,2.879
17,0.05,0.0,0.364,-0.314,2.82
18,0.05,0.0,0.396,-0.346,2.764
19,0.153,0.0,0.381,-0.228,2.703
20,0.153,0.0,0.361,-0.208,2.645
21,0.24,0.0,0.472,-0.232,2.59
22,0.24,0.0,0.477,-0.237,2.517
23,0.191,0.0,0.379,-0.188,2.444
24,0.191,0.0,0.406,-0.215,2.386
25,0.05,0.0,0.412,-0.362,2.324
26,0.05,0.0,0.375,-0.325,2.261
27,0.05,0.0,0.36,-0.31,2.203
28,0.05,0.0,0.377,-0.327,2.148
29,0.153,0.0,0.369,-0.216,2.09
30,0.34299999999999997,0.0,0.374,-0.031,2.034
31,0.24,0.0,0.373,-0.133,1.976
32,0.191,0.0,0.383,-0.192,1.919
33,0.191,0.0,0.391,-0.2,1.86
34,0.05,0.0,0.416,-0.366,1.8
35,0.05,0.0,0.409,-0.359,1.737
36,0.05,0.0,0.39,-0.34,1.674
37,0.24,0.0,0.379,-0.139,1.614
38,0.381,0.0,0.369,0.012,1.556
39,0.191,0.1,0.295,-0.204,1.499
40,0.05,0.1,0.403,-0.453,1.454
41,0.05,0.1,0.412,-0.462,1.392
42,0.153,0.1,0.459,-0.406,1.329
43,0.153,0.1,0.582,-0.529,1.259
44,0.191,0.1,0.651,-0.56,1.17
45,0.381,0.3,0.297,-0.216,1.07
46,0.34,0.3,0.285,-0.245,1.024
47,0.12,0.3,0.4,-0.58,0.981
48,0.155,0.3,0.541,-0.686,0.919
49,0.41,0.3,0.38,-0.27,0.836
50,0.37,0.3,0.36,-0.29,0.778
51,0.55,0.6,0.07,-0.12,0.723
52,0.899,0.6,0.024,0.275,0.712
53,0.914,0.6,0.045,0.269,0.708
54,0.34,0.6,0.101,-0.361,0.701
55,0.34,0.6,-0.124,-0.136,0.686
56,0.22,0.6,0.119,-0.499,0.705
57,0.19899999999999998,1.0,-0.109,-0.692,0.687
58,0.28,1.0,-0.398,-0.322,0.703
59,0.28,1.0,-0.181,-0.539,0.764
60,0.254,1.0,-0.24,-0.506,0.792
61,0.254,1.0,-0.293,-0.453,0.829
62,0.064,1.0,-0.258,-0.678,0.874
63,2.515,1.6,-0.721,1.636,0.913
64,0.153,1.6,-1.124,-0.323,1.024
65,0.05,1.6,-1.077,-0.473,1.196
66,0.191,1.6,-1.046,-0.363,1.361
67,0.191,1.6,-1.083,-0.326,1.522
68,0.05,1.6,-0.963,-0.587,1.688
69,0.34299999999999997,2.0,-1.371,-0.286,1.836
70,0.24,2.0,-1.291,-0.469,2.046
71,0.05,2.0,-1.148,-0.802,2.244
72,0.05,2.0,-1.108,-0.842,2.42
73,0.191,2.0,-1.148,-0.661,2.59
74,0.191,2.0,-1.128,-0.681,2.766
75,0.05,2.2,-1.572,-0.578,2.939
76,0.24,2.2,-1.745,-0.215,3.18
77,0.24,2.2,-1.67,-0.29,3.447
78,0.05,2.2,-1.807,-0.343,3.703
79,0.05,2.2,-1.689,-0.461,3.98
80,0.05,2.2,-1.448,-0.702,4.239
81,0.05,2.0,-1.59,-0.36,4.461
82,0.24,2.0,-1.395,-0.365,4.705
83,0.24,2.0,-1.473,-0.287,4.919
84,0.24,2.0,-1.364,-0.396,5.145
85,0.153,2.0,-1.427,-0.42,5.354
86,0.294,2.0,-1.426,-0.28,5.573
87,0.191,1.8,-1.272,-0.337,5.791
88,0.05,1.8,-1.367,-0.383,5.986
89,0.05,1.8,-1.273,-0.477,6.196
90,0.153,1.8,-0.948,-0.699,6.391
91,0.153,1.8,-1.064,-0.583,6.537
92,0.05,1.8,-1.152,-0.598,6.7
93,0.24,1.4,-0.834,-0.326,6.877
94,0.381,1.4,-0.602,-0.417,7.004
95,0.191,1.4,-0.659,-0.55,7.097
96,0.05,1.4,-0.73,-0.62,7.198
97,0.05,1.4,-0.784,-0.566,7.31
98,0.292,1.4,-0.626,-0.482,7.43
99,0.37799999999999995,1.0,-0.014,-0.608,7.526
100,0.445,1.0,0.014,-0.569,7.528
101,1.07,1.0,-0.341,0.411,7.526
102,0.768,1.0,-0.259,0.027,7.578
103,0.24,1.0,-0.248,-0.512,7.618
104,0.24,1.0,-0.289,-0.471,7.656
105,0.05,0.4,0.322,-0.672,7.7
106,0.191,0.4,0.273,-0.482,7.651
107,0.191,0.4,0.389,-0.598,7.609
108,2.7430000000000003,0.4,0.563,1.78,7.549
109,0.381,0.4,0.435,-0.454,7.463
110,0.369,0.4,0.479,-0.51,7.396
111,0.474,0.1,0.774,-0.4,7.323
112,0.439,0.1,0.865,-0.526,7.204
113,0.301,0.1,0.92,-0.719,7.071
114,0.29,0.1,0.829,-0.639,6.93
115,0.325,0.1,0.684,-0.459,6.803
116,0.385,0.1,0.73,-0.445,6.698
117,0.05,0.0,0.708,-0.658,6.586
118,0.484,0.0,0.647,-0.163,6.478
119,0.484,0.0,0.733,-0.249,6.378
120,0.05,0.0,0.855,-0.805,6.266
121,0.05,0.0,0.737,-0.687,6.135
122,0.05,0.0,0.784,-0.734,6.022
123,0.05,0.0,0.742,-0.692,5.902
124,0.153,0.0,0.652,-0.499,5.788
125,0.294,0.0,0.712,-0.418,5.688
126,0.191,0.0,0.634,-0.443,5.579
127,0.24,0.0,0.833,-0.593,5.482
128,0.24,0.0,1.007,-0.767,5.354
129,0.05,0.0,0.692,-0.642,5.2
130,0.05,0.0,0.735,-0.685,5.094
131,0.05,0.0,0.838,-0.788,4.981
132,0.05,0.0,0.832,-0.782,4.852
133,0.05,0.0,0.819,-0.769,4.725
134,0.34299999999999997,0.0,0.655,-0.312,4.599
135,0.34299999999999997,0.0,0.673,-0.33,4.499
136,0.05,0.0,0.687,-0.637,4.395
137,0.191,0.0,0.714,-0.523,4.29
138,0.191,0.0,0.523,-0.332,4.181
139,0.05,0.0,0.505,-0.455,4.1
140,0.05,0.0,0.447,-0.397,4.023
141,0.05,0.0,0.524,-0.474,3.954
142,0.24,0.0,0.538,-0.298,3.874
143,0.24,0.0,0.382,-0.142,3.791
