;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81
10;3.600000000000001e-05;0.000244;5.4000000000000005e-05;0.000227;3.5000000000000004e-05;0.00028399999999999996;5.5e-05;4.2999999999999995e-05;5.9000000000000004e-05;0.000169;4.9000000000000005e-05;5.2000000000000004e-05;5.599999999999999e-05;4.9000000000000005e-05;5.3e-05;5.2000000000000004e-05;4.8e-05;4.9000000000000005e-05;5.3e-05;0.000268;0.00024;0.00025100000000000003;5.5e-05;5.4000000000000005e-05;5e-05;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;0.000275;5.3e-05;5.3e-05;5.599999999999999e-05;0.00025;0.000359;4.2999999999999995e-05;0.00019600000000000002;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;4.2999999999999995e-05;0.00024100000000000003;0.00016;5e-05;2.9e-05;5.3e-05;0.00041200000000000004;0.000152;0.000154;0.000256;5.2000000000000004e-05;0.000152;5.2000000000000004e-05;0.00023300000000000003;4.8e-05;0.000379;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;0.0;1e-06;0.0;1e-06;1e-06;1e-06
11;3.600000000000001e-05;0.00014099999999999998;5.4000000000000005e-05;0.000231;0.000235;5.2000000000000004e-05;5.5e-05;0.000213;5.9000000000000004e-05;5.7e-05;4.9000000000000005e-05;0.00019600000000000002;5.599999999999999e-05;0.00021;5.3e-05;0.000183;4.8e-05;4.9000000000000005e-05;5.3e-05;0.000268;0.00024;5.4000000000000005e-05;5.5e-05;0.000266;5e-05;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;5.4000000000000005e-05;5.3e-05;5.3e-05;5.599999999999999e-05;5.7e-05;0.000228;4.2999999999999995e-05;0.00019600000000000002;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;4.2999999999999995e-05;5.2000000000000004e-05;0.00016;5e-05;2.9e-05;5.3e-05;0.00024100000000000003;4.4999999999999996e-05;4.6e-05;5.4000000000000005e-05;5.2000000000000004e-05;5.3e-05;5.2000000000000004e-05;0.00023300000000000003;4.8e-05;5.5e-05;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06
12;3.600000000000001e-05;0.00014099999999999998;5.4000000000000005e-05;0.00016600000000000002;3.5000000000000004e-05;5.2000000000000004e-05;5.5e-05;4.2999999999999995e-05;5.9000000000000004e-05;5.7e-05;4.9000000000000005e-05;0.00036200000000000007;5.599999999999999e-05;0.00021;5.3e-05;0.000183;4.8e-05;4.9000000000000005e-05;0.000205;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;5.5e-05;0.000169;5e-05;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;5.4000000000000005e-05;5.3e-05;5.3e-05;0.000177;0.000167;4.4999999999999996e-05;4.2999999999999995e-05;5.5e-05;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;0.000175;5.2000000000000004e-05;5.4000000000000005e-05;5e-05;0.000133;0.00021700000000000002;0.000366;4.4999999999999996e-05;4.6e-05;5.4000000000000005e-05;5.2000000000000004e-05;5.3e-05;5.2000000000000004e-05;4.7000000000000004e-05;4.8e-05;5.5e-05;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06
13;3.600000000000001e-05;4.4000000000000006e-05;5.4000000000000005e-05;4.8e-05;3.5000000000000004e-05;5.2000000000000004e-05;5.5e-05;4.2999999999999995e-05;0.00028100000000000005;5.7e-05;0.00018800000000000002;0.000218;5.599999999999999e-05;4.9000000000000005e-05;5.3e-05;5.2000000000000004e-05;4.8e-05;4.9000000000000005e-05;0.000205;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;5.5e-05;0.000169;0.000153;3.4000000000000007e-05;5.1e-05;0.000242;5.4000000000000005e-05;5.3e-05;5.3e-05;0.000354;0.000167;4.4999999999999996e-05;0.00021600000000000002;5.5e-05;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;0.000175;5.2000000000000004e-05;5.4000000000000005e-05;5e-05;0.000133;0.00021700000000000002;0.00017300000000000003;0.00023300000000000003;4.6e-05;5.4000000000000005e-05;0.00020600000000000002;5.3e-05;5.2000000000000004e-05;4.7000000000000004e-05;0.00021899999999999998;5.5e-05;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;0.0;1e-06;1e-06
14;3.600000000000001e-05;4.4000000000000006e-05;5.4000000000000005e-05;4.8e-05;3.5000000000000004e-05;5.2000000000000004e-05;0.00020899999999999998;4.2999999999999995e-05;0.00028100000000000005;0.000169;0.00018800000000000002;0.000305;5.599999999999999e-05;4.9000000000000005e-05;0.000223;5.2000000000000004e-05;0.000249;4.9000000000000005e-05;5.3e-05;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;5.5e-05;5.4000000000000005e-05;0.000381;3.4000000000000007e-05;0.000371;2.7999999999999996e-05;5.4000000000000005e-05;5.3e-05;5.3e-05;0.00023300000000000003;5.7e-05;4.4999999999999996e-05;0.00021600000000000002;5.5e-05;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;4.2999999999999995e-05;5.2000000000000004e-05;5.4000000000000005e-05;5e-05;2.9e-05;5.3e-05;4.9000000000000005e-05;0.00023300000000000003;4.6e-05;5.4000000000000005e-05;0.00020600000000000002;5.3e-05;0.000212;4.7000000000000004e-05;0.00021899999999999998;5.5e-05;1e-06;1e-06;0.0;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0
15;0.000348;0.00019800000000000002;5.4000000000000005e-05;4.8e-05;3.5000000000000004e-05;5.2000000000000004e-05;0.00020899999999999998;0.000201;5.9000000000000004e-05;0.000169;4.9000000000000005e-05;5.2000000000000004e-05;5.599999999999999e-05;0.000171;0.000223;5.2000000000000004e-05;0.000249;0.00021;5.3e-05;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;0.00023600000000000002;5.4000000000000005e-05;0.000381;0.00020800000000000001;0.000371;2.7999999999999996e-05;0.00022;5.3e-05;5.3e-05;0.000413;5.7e-05;4.4999999999999996e-05;0.00021600000000000002;5.5e-05;4.4999999999999996e-05;0.000374;4.8e-05;4.2999999999999995e-05;0.000161;5.4000000000000005e-05;5e-05;0.000228;5.3e-05;4.9000000000000005e-05;4.4999999999999996e-05;0.000154;5.4000000000000005e-05;5.2000000000000004e-05;5.3e-05;0.00022899999999999998;4.7000000000000004e-05;4.8e-05;5.5e-05;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;0.0;1e-06;0.0;1e-06;0.0;1e-06;1e-06;1e-06
16;0.000348;0.00019800000000000002;5.4000000000000005e-05;4.8e-05;3.5000000000000004e-05;5.2000000000000004e-05;5.5e-05;0.00038700000000000003;5.9000000000000004e-05;5.7e-05;4.9000000000000005e-05;5.2000000000000004e-05;5.599999999999999e-05;0.000171;5.3e-05;5.2000000000000004e-05;4.8e-05;0.000431;5.3e-05;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;0.00033600000000000004;5.4000000000000005e-05;5e-05;0.00020800000000000001;5.1e-05;2.7999999999999996e-05;0.000441;0.000259;5.3e-05;0.00023600000000000002;5.7e-05;0.000228;0.000161;5.5e-05;4.4999999999999996e-05;0.000374;4.8e-05;4.2999999999999995e-05;0.000161;5.4000000000000005e-05;5e-05;0.000228;5.3e-05;0.00020899999999999998;4.4999999999999996e-05;0.000154;5.4000000000000005e-05;5.2000000000000004e-05;5.3e-05;0.00022899999999999998;4.7000000000000004e-05;4.8e-05;0.000174;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;0.0;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06
17;0.000192;0.00039299999999999996;5.4000000000000005e-05;4.8e-05;3.5000000000000004e-05;0.00028399999999999996;5.5e-05;0.00022899999999999998;5.9000000000000004e-05;5.7e-05;4.9000000000000005e-05;0.00019600000000000002;5.599999999999999e-05;4.9000000000000005e-05;5.3e-05;5.2000000000000004e-05;4.8e-05;0.00027;5.3e-05;0.000171;0.00024;5.4000000000000005e-05;5.5e-05;5.4000000000000005e-05;5e-05;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;0.000275;5.3e-05;5.3e-05;5.599999999999999e-05;5.7e-05;0.000228;0.000161;5.5e-05;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;0.000257;0.00038500000000000003;5.4000000000000005e-05;5e-05;2.9e-05;5.3e-05;0.00020899999999999998;0.000152;4.6e-05;5.4000000000000005e-05;5.2000000000000004e-05;0.000152;5.2000000000000004e-05;4.7000000000000004e-05;4.8e-05;0.000174;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06
18;0.000126;0.00039299999999999996;5.4000000000000005e-05;0.000231;3.5000000000000004e-05;0.00028399999999999996;5.5e-05;0.00022899999999999998;0.00023300000000000003;5.7e-05;4.9000000000000005e-05;0.00019600000000000002;5.599999999999999e-05;0.00021;5.3e-05;0.000183;4.8e-05;0.00027;5.3e-05;0.00038799999999999994;0.00024;0.00035700000000000006;5.5e-05;5.4000000000000005e-05;5e-05;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;5.4000000000000005e-05;5.3e-05;5.3e-05;5.599999999999999e-05;0.00025;0.000228;4.2999999999999995e-05;5.5e-05;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;0.000257;0.00038500000000000003;5.4000000000000005e-05;5e-05;2.9e-05;5.3e-05;4.9000000000000005e-05;4.4999999999999996e-05;4.6e-05;5.4000000000000005e-05;5.2000000000000004e-05;0.000152;5.2000000000000004e-05;0.00023300000000000003;4.8e-05;5.5e-05;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;0.0;1e-06;1e-06
19;0.000321;4.4000000000000006e-05;5.4000000000000005e-05;4.8e-05;3.5000000000000004e-05;5.2000000000000004e-05;5.5e-05;0.000213;0.00023300000000000003;5.7e-05;4.9000000000000005e-05;5.2000000000000004e-05;5.599999999999999e-05;0.00021;5.3e-05;0.0003;4.8e-05;4.9000000000000005e-05;0.00038700000000000003;0.000268;4.4999999999999996e-05;0.00035700000000000006;5.5e-05;0.000266;0.000153;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;5.4000000000000005e-05;5.3e-05;5.3e-05;5.599999999999999e-05;0.00025;0.00017600000000000002;4.2999999999999995e-05;0.00014400000000000003;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;4.2999999999999995e-05;5.2000000000000004e-05;0.00016;5e-05;2.9e-05;5.3e-05;0.000366;4.4999999999999996e-05;4.6e-05;5.4000000000000005e-05;5.2000000000000004e-05;5.3e-05;5.2000000000000004e-05;0.00023300000000000003;4.8e-05;5.5e-05;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0
20;0.000311;4.4000000000000006e-05;5.4000000000000005e-05;0.00016600000000000002;0.000235;5.2000000000000004e-05;5.5e-05;4.2999999999999995e-05;0.00028100000000000005;5.7e-05;4.9000000000000005e-05;5.2000000000000004e-05;5.599999999999999e-05;4.9000000000000005e-05;5.3e-05;0.000169;4.8e-05;4.9000000000000005e-05;0.00038700000000000003;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;5.5e-05;0.000169;0.000153;3.4000000000000007e-05;5.1e-05;2.7999999999999996e-05;5.4000000000000005e-05;5.3e-05;5.3e-05;0.000292;5.7e-05;0.00017600000000000002;4.2999999999999995e-05;5.5e-05;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;4.2999999999999995e-05;5.2000000000000004e-05;0.00016;5e-05;2.9e-05;0.00021700000000000002;0.000366;0.00023300000000000003;4.6e-05;0.000256;0.00020600000000000002;5.3e-05;5.2000000000000004e-05;4.7000000000000004e-05;0.00021899999999999998;5.5e-05;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06;0.0;1e-06;0.0;1e-06;1e-06;1e-06
21;0.000261;4.4000000000000006e-05;5.4000000000000005e-05;0.000345;0.000235;5.2000000000000004e-05;5.5e-05;4.2999999999999995e-05;0.00028100000000000005;5.7e-05;4.9000000000000005e-05;0.000308;5.599999999999999e-05;4.9000000000000005e-05;5.3e-05;5.2000000000000004e-05;4.8e-05;4.9000000000000005e-05;5.3e-05;5.1e-05;4.4999999999999996e-05;5.4000000000000005e-05;0.00023600000000000002;5.4000000000000005e-05;0.00024;3.4000000000000007e-05;0.000371;0.000242;5.4000000000000005e-05;5.3e-05;5.3e-05;0.0032530000000000002;0.000167;4.4999999999999996e-05;4.2999999999999995e-05;0.00019600000000000002;4.4999999999999996e-05;5.2000000000000004e-05;4.8e-05;4.2999999999999995e-05;0.000161;5.4000000000000005e-05;0.00024;2.9e-05;0.00021700000000000002;4.9000000000000005e-05;0.00023300000000000003;4.6e-05;0.000256;0.00031;5.3e-05;5.2000000000000004e-05;4.7000000000000004e-05;0.00021899999999999998;5.5e-05;1e-06;1e-06;1e-06;0.0;1e-06;1e-06;0.0;0.0;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;0.0;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0.0;1e-06
