;0
0;0.01189555012738438
1;0.004076254716237556
2;0.004135170716459146
3;0.004298604970545462
4;0.004037897873736437
5;0.0038350875778814333
6;0.0028488162814202193
7;0.0033970485551744613
8;0.003607736005086793
9;0.002659860302465329
10;0.002793040253267156
11;0.004120189345743371
12;0.00421101551161103
13;0.003723600825263164
14;0.004086301181416642
15;0.0038314396325290967
16;0.003441793423025671
17;0.0035854343097781664
18;0.0039190880565957995
19;0.004099249267345334
20;0.0034844346930218363
21;0.003506206379322193
22;0.0034781086191065878
23;0.003694514253432517
24;0.003953375825633538
25;0.003822196200620034
26;0.0034557183197200664
27;0.0037074291134664428
28;0.003250780938438844
29;0.003204958966373461
30;0.003515853207969549
31;0.003157006207381498
32;0.004270043317155205
33;0.004215878197457528
34;0.003823374819290033
35;0.00356484629852944
36;0.0012587561774175466
37;0.002935007876993462
38;0.00271101571881296
39;0.002100786679232825
40;0.002767979589309149
41;-0.004824685477238998
42;-0.0008395686202225714
43;-0.009251425328303208
44;-0.000651378569332812
45;0.00099599359902752
46;-0.0013806336255446075
47;-0.0014457268775186227
48;-0.0033358402685530106
49;-0.0019976430251772218
50;-0.0026707173382270253
51;-0.00965302297463476
52;-0.0037294419907092776
53;-0.007902556435224986
54;-0.00633865948231198
55;-0.009682059373744566
56;-0.009781766160953463
57;-0.005867180094923384
58;-0.006020697558695005
59;-0.004969736880323435
60;-0.004166392420740429
61;-0.002607927101232122
62;-0.012594637669505667
63;0.001833427171350791
64;-0.005227589099586183
65;-0.0003341643841074396
66;0.002814208625495632
67;0.0020621174128370645
68;-0.001518822912818614
69;-0.0011523524930748899
70;0.0003547745448129722
71;-0.00290470512676155
72;-0.0028752238464652587
73;-0.002575142829770154
74;0.0010857521143627547
75;0.0033539777055960063
76;0.003008950555522959
77;0.0026485724215422326
78;0.0004314002717991231
79;0.0007275768761120712
80;0.00012030385895871636
81;7.160240400268142e-05
82;0.0005504508216468086
83;0.0031992788096526278
84;0.002599581056652281
85;-0.0009008033893222276
86;-0.011737602321307165
87;-0.00301852316676737
88;-0.002154294350181445
89;-0.0002359828479968974
90;-0.0014509138537427753
91;-0.0018671241504076763
92;-0.0051654012785595
93;-0.0006073791741222458
94;3.659951382235099e-05
95;-0.002688741156210908
96;-0.004205130446728048
97;-0.001862749898960309
98;-0.0046243126411662444
99;-0.00863908811734759
100;-0.012270296524928722
101;-0.015140210628568096
102;-0.013803576707200388
103;-0.01458540282833895
104;-0.011459918675658131
105;-0.009622362197395007
106;-0.00907873275430961
107;-0.01039177654238927
108;-0.014422835808866073
109;-0.020579674305779026
110;-0.016856273758635503
111;-0.01919116799225752
112;-0.017099151446874267
113;-0.010717714427354773
114;-0.010406004466193886
115;-0.012122262634758095
116;-0.015430762655191898
117;-0.018314039623518127
118;-0.018677341827574113
119;-0.015450392404421365
120;-0.011461563181455001
121;-0.013738204965174848
122;-0.01316770987704284
123;-0.010330988083013424
124;-0.013128176093914933
125;-0.015390255973041833
126;-0.009695324630130375
127;-0.009733862337132347
128;-0.009592104479567072
129;-0.011741919907890095
130;-0.013875217184345414
131;-0.012181214817436475
132;-0.012231014036954861
133;-0.014160480280627812
134;-0.007997742412866526
135;-0.010877023695713677
136;-0.014390607482478238
137;-0.01345062191607359
138;-0.007776276083811296
139;-0.00788642395345293
140;-0.006453955720606807
141;-0.005101532471109394
142;-0.003738437369406737
143;-0.0013711714209591157
