,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.006,-0.337,0.398,3.902
1,0.085,0.006,-0.314,0.405,3.953
2,0.125,0.0,-0.306,0.431,4.002
3,0.125,0.006,-0.245,0.376,4.049
4,0.085,0.006,-0.246,0.337,4.086
5,0.185,0.006,-0.251,0.442,4.124
6,0.155,0.006,-0.294,0.455,4.162
7,0.055,0.0,-0.376,0.431,4.207
8,0.23600000000000002,0.006,-0.38,0.622,4.265
9,0.23600000000000002,0.006,-0.4,0.642,4.323
10,0.055,0.006,-0.437,0.498,4.384
11,0.055,0.006,-0.421,0.482,4.451
12,0.055,0.0,-0.447,0.502,4.516
13,0.055,0.006,-0.46,0.521,4.585
14,0.055,0.006,-0.44,0.501,4.655
15,0.23600000000000002,0.006,-0.421,0.663,4.723
16,0.336,0.006,-0.427,0.769,4.787
17,0.055,0.0,-0.426,0.481,4.853
18,0.055,0.006,-0.381,0.442,4.918
19,0.055,0.006,-0.405,0.466,4.976
20,0.055,0.006,-0.435,0.496,5.038
21,0.23600000000000002,0.006,-0.436,0.678,5.105
22,0.23600000000000002,0.006,-0.433,0.675,5.172
23,0.336,0.0,-0.449,0.785,5.238
24,0.155,0.006,-0.396,0.557,5.307
25,0.055,0.006,-0.368,0.429,5.368
26,0.055,0.006,-0.409,0.47,5.424
27,0.055,0.006,-0.43,0.491,5.487
28,0.23600000000000002,0.0,-0.43,0.666,5.553
29,0.23600000000000002,0.006,-0.445,0.687,5.619
30,0.336,0.006,-0.442,0.784,5.687
31,0.155,0.006,-0.437,0.598,5.755
32,0.055,0.006,-0.426,0.487,5.822
33,0.055,0.0,-0.409,0.464,5.887
34,0.055,0.006,-0.394,0.455,5.95
35,0.23600000000000002,0.006,-0.406,0.648,6.01
36,0.336,0.006,-0.41,0.752,6.073
37,0.336,0.006,-0.445,0.787,6.135
38,0.055,0.006,-0.451,0.512,6.204
39,0.055,0.0,-0.39,0.445,6.273
40,0.055,0.006,-0.251,0.312,6.332
41,0.055,0.006,-0.238,0.299,6.371
42,0.23600000000000002,0.006,-0.313,0.555,6.407
43,0.23600000000000002,0.006,-0.16,0.402,6.455
44,0.155,0.0,0.074,0.081,6.48
45,0.155,0.006,-0.143,0.304,6.469
46,0.055,0.006,-0.15,0.211,6.491
47,0.055,0.006,-0.081,0.142,6.514
48,0.055,0.006,0.112,-0.051,6.526
49,0.055,0.0,-0.059,0.114,6.509
50,0.23600000000000002,0.006,-0.107,0.349,6.518
51,0.23600000000000002,0.006,-0.053,0.295,6.534
52,0.055,0.006,-0.154,0.215,6.542
53,0.155,0.006,-0.123,0.284,6.566
54,0.155,0.0,-0.128,0.283,6.585
55,0.055,0.006,-0.182,0.243,6.604
56,0.23600000000000002,0.006,-0.073,0.315,6.632
57,0.23600000000000002,0.006,0.147,0.095,6.643
58,0.055,0.006,-0.136,0.197,6.621
59,0.055,0.006,0.182,-0.121,6.641
60,0.155,0.0,0.127,0.028,6.614
61,0.155,0.006,0.166,-0.005,6.594
62,0.055,0.006,0.091,-0.03,6.569
63,0.055,0.006,0.18,-0.119,6.555
64,0.055,0.006,-0.163,0.224,6.527
65,0.085,0.0,-0.083,0.168,6.552
66,0.085,0.006,-0.165,0.256,6.565
67,0.336,0.006,-0.078,0.42,6.59
68,0.484,0.006,0.064,0.426,6.602
69,0.203,0.006,0.032,0.177,6.592
70,0.203,0.0,0.126,0.077,6.587
71,0.203,0.006,-0.122,0.331,6.568
72,0.303,0.006,0.073,0.236,6.587
73,0.303,0.006,0.015,0.294,6.575
74,2.608,0.006,0.071,2.543,6.573
75,0.384,0.0,-0.144,0.528,6.562
76,0.214,0.006,-0.35,0.57,6.584
77,0.214,0.006,-0.361,0.581,6.638
78,0.314,0.006,-0.403,0.723,6.693
79,0.314,0.006,-0.209,0.529,6.755
80,0.214,0.006,-0.13,0.35,6.787
81,0.395,0.0,-0.373,0.768,6.807
82,3.074,0.006,-0.13,3.21,6.864
83,0.316,0.006,-0.226,0.548,6.884
84,0.316,0.006,-0.242,0.564,6.919
85,0.21600000000000003,0.006,-0.145,0.367,6.956
86,0.21600000000000003,0.0,-0.047,0.263,6.978
87,0.21600000000000003,0.006,-0.122,0.344,6.985
88,0.281,0.006,-0.229,0.516,7.004
89,0.449,0.006,0.012,0.443,7.039
90,0.449,0.006,0.116,0.339,7.037
91,0.387,0.0,0.111,0.276,7.02
92,0.387,0.006,0.103,0.29,7.003
93,0.447,0.006,-0.042,0.495,6.987
94,0.56,0.006,0.258,0.308,6.993
95,0.452,0.006,0.278,0.18,6.954
96,0.503,0.0,0.285,0.218,6.911
97,0.408,0.006,0.635,-0.221,6.867
98,0.228,0.006,0.728,-0.494,6.77
99,2.719,0.006,0.895,1.83,6.658
100,5.09,0.006,1.045,4.051,6.521
101,0.40399999999999997,0.006,0.637,-0.227,6.361
102,0.49700000000000005,0.0,0.74,-0.243,6.263
103,0.317,0.006,0.802,-0.479,6.15
104,0.35700000000000004,0.006,0.655,-0.292,6.027
105,0.5579999999999999,0.006,0.769,-0.205,5.926
106,0.598,0.006,0.771,-0.167,5.809
107,0.446,0.0,0.924,-0.478,5.69
108,0.40299999999999997,0.006,1.053,-0.644,5.549
109,0.603,0.006,0.926,-0.317,5.387
110,2.707,0.006,0.801,1.912,5.245
111,2.537,0.006,0.705,1.838,5.123
112,2.5980000000000003,0.0,0.767,1.831,5.014
113,2.638,0.006,0.818,1.826,4.897
114,0.46299999999999997,0.006,0.676,-0.207,4.772
115,0.784,0.006,0.655,0.135,4.668
116,0.40299999999999997,0.006,0.652,-0.243,4.567
117,0.40299999999999997,0.0,0.533,-0.13,4.467
118,0.511,0.006,0.327,0.19,4.386
119,0.5710000000000001,0.006,0.231,0.346,4.336
120,0.705,0.006,0.314,0.397,4.3
121,0.705,0.006,0.228,0.483,4.252
122,0.795,0.0,0.322,0.473,4.217
123,0.565,0.006,0.259,0.312,4.168
124,0.35700000000000004,0.006,0.094,0.269,4.128
125,0.465,0.006,0.17,0.301,4.114
126,0.452,0.006,0.069,0.389,4.087
127,0.6729999999999999,0.006,0.235,0.444,4.077
128,2.897,0.0,0.424,2.473,4.041
129,0.625,0.006,0.041,0.59,3.976
130,0.48100000000000004,0.006,0.038,0.449,3.969
131,0.433,0.006,0.099,0.34,3.963
132,0.373,0.006,0.226,0.153,3.948
133,0.601,0.0,0.199,0.402,3.914
134,0.955,0.006,0.044,0.917,3.883
135,0.9059999999999999,0.006,0.064,0.848,3.876
136,0.625,0.006,0.081,0.55,3.867
137,0.527,0.006,-0.001,0.534,3.854
138,0.5870000000000001,0.0,-0.064,0.651,3.854
139,0.527,0.006,-0.086,0.619,3.864
140,0.414,0.006,-0.12,0.54,3.877
141,0.514,0.006,-0.031,0.551,3.896
142,0.414,0.006,-0.008,0.428,3.9
143,0.32299999999999995,0.0,-0.337,0.66,3.902
