,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.001,-0.333,0.387,3.901
1,0.053,0.001,-0.308,0.362,3.952
2,0.053,0.0,-0.298,0.351,3.999
3,0.223,0.001,-0.239,0.463,4.045
4,0.223,0.001,-0.239,0.463,4.082
5,0.053,0.001,-0.244,0.298,4.118
6,0.053,0.001,-0.282,0.336,4.156
7,0.053,0.0,-0.31,0.363,4.199
8,0.053,0.001,-0.264,0.318,4.247
9,0.053,0.001,-0.266,0.32,4.287
10,0.053,0.001,-0.304,0.358,4.328
11,0.053,0.001,-0.288,0.342,4.375
12,0.053,0.0,-0.314,0.367,4.419
13,0.053,0.001,-0.326,0.38,4.467
14,0.223,0.001,-0.308,0.532,4.517
15,0.223,0.001,-0.288,0.512,4.564
16,0.053,0.001,-0.293,0.347,4.608
17,0.053,0.0,-0.293,0.346,4.653
18,0.053,0.001,-0.247,0.301,4.698
19,0.053,0.001,-0.272,0.326,4.736
20,0.053,0.001,-0.302,0.356,4.778
21,0.053,0.001,-0.302,0.356,4.824
22,0.223,0.001,-0.301,0.525,4.87
23,0.223,0.0,-0.315,0.538,4.917
24,0.053,0.001,-0.263,0.317,4.965
25,0.053,0.001,-0.235,0.289,5.005
26,0.053,0.001,-0.277,0.331,5.041
27,0.053,0.001,-0.298,0.352,5.084
28,0.053,0.0,-0.297,0.35,5.129
29,0.053,0.001,-0.312,0.366,5.175
30,0.053,0.001,-0.31,0.364,5.223
31,0.223,0.001,-0.304,0.528,5.27
32,0.223,0.001,-0.294,0.518,5.317
33,0.053,0.0,-0.277,0.33,5.362
34,0.053,0.001,-0.262,0.316,5.405
35,0.053,0.001,-0.274,0.328,5.445
36,0.053,0.001,-0.278,0.332,5.487
37,0.053,0.001,-0.314,0.368,5.529
38,0.053,0.0,-0.32,0.373,5.577
39,0.115,0.001,-0.258,0.374,5.627
40,0.115,0.001,-0.118,0.234,5.666
41,0.053,0.001,-0.105,0.159,5.684
42,0.223,0.001,-0.181,0.405,5.7
43,0.223,0.001,-0.026,0.25,5.728
44,0.053,0.0,0.209,-0.156,5.732
45,0.053,0.001,-0.009,0.063,5.7
46,0.113,0.001,-0.016,0.13,5.702
47,0.073,0.001,0.054,0.02,5.704
48,0.073,0.001,0.247,-0.173,5.696
49,0.413,0.0,0.076,0.337,5.658
50,0.28300000000000003,0.001,0.028,0.256,5.646
51,0.113,0.001,0.082,0.032,5.642
52,0.113,0.001,-0.021,0.135,5.629
53,0.213,0.001,0.011,0.203,5.633
54,0.233,0.0,0.006,0.227,5.631
55,0.253,0.001,-0.05,0.304,5.63
56,2.391,0.001,0.061,2.331,5.638
57,2.271,0.001,0.282,1.99,5.628
58,0.44299999999999995,0.001,0.008,0.436,5.585
59,0.44299999999999995,0.0,0.187,0.256,5.584
60,0.253,0.001,0.134,0.12,5.555
61,0.245,0.001,0.171,0.075,5.535
62,0.305,0.001,0.097,0.209,5.509
63,0.45899999999999996,0.001,0.186,0.274,5.494
64,0.479,0.0,-0.159,0.638,5.465
65,0.7390000000000001,0.001,-0.076,0.816,5.489
66,0.8370000000000001,0.001,-0.035,0.873,5.501
67,0.655,0.001,-0.071,0.727,5.506
68,0.585,0.001,0.071,0.515,5.517
69,0.5720000000000001,0.001,0.039,0.534,5.506
70,0.5720000000000001,0.0,0.038,0.534,5.501
71,0.431,0.001,0.137,0.295,5.495
