,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.006,-0.063,0.117,3.86
1,0.22699999999999998,0.006,-0.27,0.503,3.869
2,0.22699999999999998,0.006,-0.263,0.496,3.911
3,0.231,0.006,-0.181,0.418,3.951
4,0.048,0.006,-0.195,0.249,3.979
5,0.166,0.006,-0.201,0.373,4.009
6,0.166,0.006,-0.212,0.384,4.039
7,0.048,0.006,-0.366,0.42,4.072
8,0.22699999999999998,0.0,-0.475,0.702,4.128
9,0.22699999999999998,0.006,-0.497,0.73,4.201
10,0.22699999999999998,0.006,-0.53,0.763,4.277
11,0.231,0.006,-0.525,0.762,4.358
12,0.166,0.006,-0.547,0.719,4.439
13,0.048,0.006,-0.547,0.601,4.523
14,0.048,0.006,-0.518,0.572,4.607
15,0.048,0.006,-0.517,0.571,4.686
16,0.048,0.006,-0.525,0.579,4.765
17,0.048,0.006,-0.503,0.557,4.846
18,0.231,0.006,-0.478,0.715,4.923
19,0.048,0.006,-0.538,0.592,4.996
20,0.166,0.006,-0.523,0.695,5.079
21,0.345,0.0,-0.493,0.838,5.159
22,0.22699999999999998,0.006,-0.515,0.748,5.235
23,0.048,0.006,-0.554,0.608,5.314
24,0.048,0.006,-0.478,0.532,5.399
25,0.231,0.006,-0.454,0.691,5.472
26,0.048,0.006,-0.534,0.588,5.541
27,0.166,0.006,-0.519,0.691,5.623
28,0.166,0.006,-0.521,0.693,5.703
29,0.048,0.006,-0.539,0.593,5.783
30,0.22699999999999998,0.006,-0.527,0.76,5.865
31,0.22699999999999998,0.0,-0.544,0.771,5.946
32,0.048,0.006,-0.551,0.605,6.03
33,0.166,0.006,-0.515,0.687,6.114
34,0.349,0.006,-0.462,0.817,6.193
35,0.048,0.006,-0.53,0.584,6.264
36,0.048,0.0,-0.55,0.598,6.345
37,0.22699999999999998,0.006,-0.52,0.753,6.429
38,0.22699999999999998,0.006,-0.528,0.761,6.509
39,0.048,0.006,-0.518,0.572,6.59
40,0.048,0.006,-0.295,0.349,6.67
41,0.231,0.0,-0.256,0.487,6.715
42,0.166,0.006,-0.425,0.597,6.754
43,0.166,0.006,-0.449,0.621,6.819
44,0.22699999999999998,0.006,-0.038,0.271,6.888
45,0.22699999999999998,0.006,-0.201,0.434,6.894
46,0.22699999999999998,0.0,-0.082,0.309,6.925
47,0.048,0.006,-0.011,0.065,6.937
48,0.349,0.006,-0.234,0.589,6.939
49,0.349,0.006,-0.332,0.687,6.975
50,0.048,0.006,-0.216,0.27,7.026
51,0.048,0.0,-0.011,0.059,7.059
52,0.048,0.006,-0.197,0.251,7.061
53,0.22699999999999998,0.006,-0.374,0.607,7.091
54,0.22699999999999998,0.006,-0.245,0.478,7.148
55,0.048,0.006,-0.273,0.327,7.186
56,0.048,0.006,-0.251,0.305,7.228
57,0.231,0.0,0.18,0.051,7.266
58,0.048,0.006,0.07,-0.016,7.238
59,0.166,0.006,0.133,0.039,7.228
60,0.17600000000000002,0.006,-0.074,0.256,7.207
61,0.057999999999999996,0.006,0.029,0.035,7.219
62,0.25,0.0,0.208,0.042,7.214
63,0.25,0.006,0.415,-0.159,7.183
64,0.071,0.006,-0.238,0.315,7.119
65,0.166,0.006,-0.182,0.354,7.155
66,0.166,0.006,-0.12,0.292,7.183
67,0.231,0.0,0.076,0.155,7.202
68,0.19399999999999998,0.006,0.304,-0.104,7.19
69,0.373,0.006,0.274,0.105,7.143
70,2.8489999999999998,0.006,0.237,2.618,7.101
71,2.647,0.006,-0.013,2.666,7.065
72,2.537,0.006,0.113,2.43,7.067
73,2.537,0.0,0.12,2.417,7.05
74,2.838,0.006,0.206,2.638,7.032
75,2.665,0.006,-0.022,2.693,7.0
76,0.071,0.006,-0.456,0.533,7.003
77,0.171,0.006,-0.503,0.68,7.073
78,0.237,0.0,-0.545,0.782,7.15
79,0.265,1.308,-0.437,2.01,7.234
80,0.086,3.6959999999999997,-0.227,4.009,7.301
81,0.086,0.43799999999999994,-0.451,0.975,7.336
82,0.076,0.006,-0.485,0.567,7.405
83,0.259,0.006,-0.472,0.737,7.479
84,2.077,0.006,-0.252,2.335,7.552
85,0.086,1.458,-0.31,1.854,7.59
86,0.20600000000000002,3.6959999999999997,-0.11,4.012,7.638
87,0.29600000000000004,3.69,-0.15,4.136,7.655
88,0.29600000000000004,3.69,-0.146,4.132,7.678
89,0.35700000000000004,3.684,0.114,3.927,7.7
90,0.54,3.684,0.267,3.957,7.683
91,0.53,3.684,0.253,3.961,7.642
92,0.155,3.678,0.199,3.634,7.603
93,0.048,3.684,-0.091,3.823,7.572
94,0.048,3.678,0.299,3.427,7.586
95,0.048,3.684,0.335,3.397,7.541
96,0.14800000000000002,3.678,0.578,3.248,7.489
97,0.35100000000000003,3.678,1.208,2.821,7.4
98,0.55,3.54,1.343,2.747,7.215
99,0.525,0.006,1.508,-0.977,7.009
100,0.28600000000000003,0.006,1.54,-1.248,6.778
101,0.28800000000000003,0.0,1.114,-0.826,6.542
102,0.21,0.006,1.358,-1.142,6.371
103,0.39299999999999996,0.006,1.336,-0.937,6.163
104,0.424,0.006,1.149,-0.719,5.958
105,0.607,2.52,1.148,1.979,5.782
106,0.6859999999999999,3.6959999999999997,1.273,3.109,5.606
107,0.893,3.69,1.331,3.252,5.411
108,0.33799999999999997,3.69,1.365,2.663,5.207
109,0.373,3.684,1.377,2.68,4.998
110,0.17800000000000002,3.678,0.912,2.944,4.786
111,0.278,3.678,0.727,3.229,4.647
112,0.17800000000000002,3.684,0.912,2.95,4.535
113,4.957,3.678,1.229,7.406,4.395
114,4.897,3.678,1.118,7.457,4.207
115,2.7439999999999998,3.678,1.079,5.343,4.035
