,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.001,0.495,-0.446,3.774
1,0.22699999999999998,0.0,0.001,0.312,-0.084,3.698
2,0.22699999999999998,0.0,0.001,0.312,-0.084,3.65
3,0.231,0.0,0.001,0.367,-0.135,3.603
4,0.048,0.0,0.001,0.35,-0.301,3.546
5,0.166,0.0,0.001,0.335,-0.168,3.493
6,0.166,0.0,0.001,0.361,-0.194,3.441
7,0.048,0.0,0.001,0.339,-0.29,3.386
8,0.22699999999999998,0.0,0.0,0.321,-0.094,3.334
9,0.22699999999999998,0.0,0.001,0.336,-0.108,3.285
10,0.22699999999999998,0.0,0.001,0.306,-0.078,3.233
11,0.231,0.0,0.001,0.3,-0.068,3.186
12,0.166,0.0,0.001,0.26,-0.093,3.14
13,0.048,0.0,0.001,0.273,-0.224,3.1
14,0.048,0.0,0.001,0.297,-0.248,3.058
15,0.048,0.0,0.001,0.322,-0.273,3.013
16,0.048,0.0,0.001,0.314,-0.265,2.964
17,0.048,0.0,0.001,0.325,-0.276,2.915
18,0.231,0.0,0.001,0.351,-0.119,2.866
19,0.048,0.0,0.001,0.298,-0.249,2.812
20,0.166,0.0,0.001,0.315,-0.148,2.766
21,0.345,0.0,0.0,0.326,0.019,2.718
22,0.22699999999999998,0.0,0.001,0.284,-0.056,2.668
23,0.048,0.0,0.001,0.281,-0.232,2.624
24,0.048,0.0,0.001,0.364,-0.315,2.581
25,0.231,0.0,0.001,0.391,-0.159,2.525
26,0.048,0.0,0.001,0.302,-0.253,2.465
27,0.166,0.0,0.001,0.305,-0.138,2.419
28,0.166,0.0,0.001,0.304,-0.137,2.372
29,0.048,0.0,0.001,0.283,-0.234,2.326
30,0.22699999999999998,0.0,0.001,0.294,-0.066,2.282
31,0.22699999999999998,0.0,0.0,0.267,-0.04,2.237
32,0.048,0.0,0.001,0.274,-0.225,2.196
33,0.166,0.0,0.001,0.322,-0.155,2.154
34,0.349,0.0,0.001,0.369,-0.019,2.105
35,0.048,0.0,0.001,0.292,-0.243,2.048
36,0.048,0.0,0.0,0.282,-0.234,2.003
37,0.22699999999999998,0.0,0.001,0.276,-0.048,1.96
38,0.22699999999999998,0.0,0.001,0.281,-0.053,1.918
39,0.048,0.1,0.001,0.215,-0.266,1.875
40,0.048,0.1,0.001,0.453,-0.504,1.842
41,0.231,0.1,0.0,0.497,-0.366,1.772
42,0.166,0.1,0.001,0.316,-0.249,1.696
43,0.166,0.1,0.001,0.288,-0.221,1.648
44,0.22699999999999998,0.1,0.001,0.739,-0.611,1.603
45,0.22699999999999998,0.3,0.001,0.337,-0.409,1.49
46,0.22699999999999998,0.3,0.0,0.488,-0.561,1.438
47,0.048,0.3,0.001,0.568,-0.819,1.364
48,0.349,0.3,0.001,0.592,-0.542,1.277
49,0.349,0.3,0.001,0.211,-0.161,1.186
50,0.048,0.3,0.001,0.35,-0.601,1.153
51,0.048,0.6,0.0,0.263,-0.815,1.1
52,0.048,0.6,0.001,0.054,-0.605,1.059
53,0.22699999999999998,0.6,0.001,-0.135,-0.237,1.051
54,0.22699999999999998,0.6,0.001,0.275,-0.647,1.072
55,0.048,0.6,0.001,-0.298,-0.253,1.03
56,0.048,0.6,0.001,-0.28,-0.271,1.075
57,0.231,1.0,0.0,0.062,-0.831,1.118
58,0.048,1.0,0.001,-0.298,-0.653,1.109
59,0.166,1.0,0.001,-0.261,-0.572,1.155
60,0.17600000000000002,1.0,0.001,-0.467,-0.356,1.195
61,0.057999999999999996,1.0,0.001,-0.358,-0.583,1.266
62,0.25,1.0,0.0,-0.165,-0.585,1.321
63,0.25,1.6,0.001,-0.539,-0.81,1.346
64,0.071,1.6,0.001,-1.239,-0.289,1.429
65,0.166,1.6,0.001,-1.179,-0.254,1.619
66,0.166,1.6,0.001,-1.114,-0.319,1.8
67,0.231,1.6,0.0,-0.917,-0.452,1.971
68,0.19399999999999998,1.6,0.001,-0.701,-0.704,2.111
69,0.373,2.0,0.001,-1.115,-0.511,2.219
70,2.8489999999999998,2.0,0.001,-1.094,1.944,2.39
71,2.647,2.0,0.001,-1.141,1.789,2.558
72,2.537,2.0,0.001,-0.985,1.523,2.732
73,2.537,2.0,0.0,-0.976,1.513,2.883
74,2.838,2.0,0.001,-0.883,1.722,3.033
75,2.665,2.2,0.001,-1.346,1.812,3.168
76,0.071,2.2,0.001,-1.839,-0.289,3.375
77,0.171,2.2,0.001,-1.884,-0.144,3.657
78,0.237,2.2,0.0,-1.907,-0.056,3.946
79,0.265,2.2,0.218,-1.898,0.181,4.238
80,0.086,2.2,0.616,-1.848,0.35,4.529
81,0.086,2.0,0.073,-1.635,-0.206,4.813
82,0.076,2.0,0.001,-1.639,-0.284,5.063
83,0.259,2.0,0.001,-1.64,-0.1,5.314
84,2.077,2.0,0.001,-1.398,1.476,5.566
85,0.086,2.0,0.243,-1.578,-0.093,5.78
86,0.20600000000000002,2.0,0.616,-1.543,0.365,6.022
87,0.29600000000000004,1.8,0.615,-1.366,0.477,6.259
88,0.29600000000000004,1.8,0.615,-1.347,0.458,6.468
89,0.35700000000000004,1.8,0.614,-1.002,0.173,6.675
90,0.54,1.8,0.614,-0.951,0.305,6.829
91,0.53,1.8,0.614,-0.966,0.31,6.974
92,0.155,1.8,0.613,-1.018,-0.014,7.123
93,0.048,1.4,0.614,-0.936,0.198,7.279
94,0.048,1.4,0.613,-0.502,-0.237,7.422
95,0.048,1.4,0.614,-0.404,-0.334,7.499
96,0.14800000000000002,1.4,0.613,-0.302,-0.337,7.561
97,0.35100000000000003,1.4,0.613,-0.395,-0.041,7.608
98,0.55,1.4,0.59,-0.208,-0.052,7.668
99,0.525,1.0,0.001,0.349,-0.823,7.7
100,0.28600000000000003,1.0,0.001,0.208,-0.921,7.646
101,0.28800000000000003,1.0,0.0,-0.257,-0.455,7.615
102,0.21,1.0,0.001,0.019,-0.808,7.654
103,0.39299999999999996,1.0,0.001,-0.02,-0.586,7.651
104,0.424,1.0,0.001,-0.104,-0.471,7.654
105,0.607,0.4,0.42,0.505,0.122,7.67
106,0.6859999999999999,0.4,0.616,0.502,0.4,7.593
107,0.893,0.4,0.615,0.568,0.54,7.516
108,0.33799999999999997,0.4,0.615,0.603,-0.05,7.428
109,0.373,0.4,0.614,0.656,-0.069,7.336
110,0.17800000000000002,0.4,0.613,0.52,-0.129,7.236
111,0.278,0.1,0.613,0.775,0.016,7.156
112,0.17800000000000002,0.1,0.614,0.836,-0.144,7.037
113,4.957,0.1,0.613,1.111,4.359,6.909
114,4.897,0.1,0.613,1.028,4.382,6.739
115,2.7439999999999998,0.1,0.613,0.88,2.377,6.581
116,0.048,0.1,0.612,0.726,-0.166,6.446
117,0.048,0.0,0.598,0.722,-0.076,6.335
118,0.048,0.0,0.315,0.651,-0.288,6.224
119,0.048,0.0,0.0,0.511,-0.463,6.124
120,0.048,0.0,0.001,0.538,-0.489,6.046
121,0.166,0.0,0.001,0.54,-0.373,5.964
122,0.528,0.0,0.001,0.861,-0.332,5.881
123,0.22699999999999998,0.0,0.001,0.806,-0.578,5.749
124,0.048,0.0,0.001,0.534,-0.485,5.625
125,0.048,0.0,0.001,0.745,-0.696,5.543
126,0.048,0.0,0.001,0.499,-0.45,5.429
127,0.166,0.0,0.001,0.818,-0.651,5.353
128,0.166,0.0,0.001,0.949,-0.782,5.227
129,0.048,0.0,0.001,0.611,-0.562,5.082
130,0.22699999999999998,0.0,0.001,0.62,-0.392,4.988
131,0.36,0.0,0.001,0.538,-0.177,4.893
132,0.56,0.0,0.0,0.773,-0.213,4.811
133,0.7490000000000001,0.0,0.001,0.763,-0.013,4.692
134,0.44799999999999995,0.0,0.001,0.676,-0.227,4.575
135,0.428,0.0,0.001,0.783,-0.354,4.471
136,0.048,0.0,0.001,0.675,-0.626,4.351
137,0.22699999999999998,0.0,0.001,0.623,-0.395,4.248
138,0.22699999999999998,0.0,0.001,0.437,-0.209,4.152
139,0.166,0.0,0.001,0.402,-0.235,4.085
140,0.166,0.0,0.001,0.376,-0.209,4.024
141,0.231,0.0,0.001,0.58,-0.348,3.966
142,0.231,0.0,0.001,0.672,-0.44,3.877
143,0.048,0.0,0.001,0.495,-0.446,3.774
