,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.044000000000000004,0.0,0.001,0.442,-0.397,3.782
1,0.044000000000000004,0.0,0.001,0.349,-0.304,3.714
2,0.044000000000000004,0.0,0.0,0.357,-0.313,3.661
3,0.044000000000000004,0.0,0.001,0.405,-0.36,3.606
4,0.044000000000000004,0.0,0.001,0.405,-0.36,3.544
5,0.198,0.0,0.001,0.404,-0.205,3.482
6,0.198,0.0,0.001,0.39,-0.191,3.42
7,0.044000000000000004,0.0,0.0,0.367,-0.323,3.36
8,0.044000000000000004,0.0,0.001,0.389,-0.344,3.304
9,0.39299999999999996,0.0,0.001,0.381,0.013,3.244
10,0.244,0.0,0.001,0.347,-0.102,3.186
11,0.141,0.0,0.001,0.361,-0.219,3.133
12,0.141,0.0,0.001,0.338,-0.196,3.077
13,0.044000000000000004,0.0,0.0,0.331,-0.287,3.025
14,0.044000000000000004,0.0,0.001,0.368,-0.323,2.975
15,0.198,0.0,0.001,0.392,-0.193,2.918
16,0.198,0.0,0.001,0.363,-0.164,2.858
17,0.39299999999999996,0.0,0.001,0.357,0.037,2.802
18,0.39299999999999996,0.0,0.0,0.398,-0.005,2.748
19,0.044000000000000004,0.0,0.001,0.379,-0.334,2.687
20,0.044000000000000004,0.0,0.001,0.353,-0.308,2.629
21,0.044000000000000004,0.0,0.001,0.367,-0.322,2.575
22,0.141,0.0,0.001,0.375,-0.233,2.518
23,0.295,0.0,0.0,0.356,-0.061,2.461
24,0.39799999999999996,0.0,0.001,0.388,0.011,2.406
25,0.39299999999999996,0.0,0.001,0.408,-0.014,2.346
26,0.244,0.0,0.001,0.371,-0.126,2.284
27,0.044000000000000004,0.0,0.001,0.356,-0.311,2.227
28,0.044000000000000004,0.0,0.001,0.357,-0.312,2.172
29,0.198,0.0,0.0,0.35,-0.152,2.118
30,0.295,0.0,0.001,0.359,-0.063,2.064
31,0.044000000000000004,0.0,0.001,0.354,-0.309,2.009
32,0.044000000000000004,0.0,0.001,0.361,-0.316,1.955
33,0.39299999999999996,0.0,0.001,0.376,0.018,1.899
34,0.39299999999999996,0.0,0.0,0.388,0.005,1.842
35,0.044000000000000004,0.0,0.001,0.377,-0.332,1.782
36,0.141,0.0,0.001,0.37,-0.228,1.724
37,0.141,0.0,0.001,0.353,-0.211,1.668
38,0.198,0.0,0.001,0.352,-0.153,1.614
39,0.198,0.1,0.0,0.293,-0.195,1.56
40,0.044000000000000004,0.1,0.001,0.418,-0.473,1.515
41,0.193,0.1,0.001,0.429,-0.335,1.451
42,0.044000000000000004,0.1,0.001,0.37,-0.425,1.385
43,0.044000000000000004,0.1,0.001,0.499,-0.554,1.328
44,0.244,0.1,0.0,0.701,-0.557,1.252
45,0.341,0.3,0.001,0.321,-0.279,1.144
46,0.198,0.3,0.001,0.321,-0.422,1.095
47,0.198,0.3,0.001,0.374,-0.475,1.046
48,0.193,0.3,0.001,0.533,-0.639,0.988
49,0.193,0.3,0.001,0.404,-0.51,0.906
50,0.141,0.3,0.0,0.36,-0.519,0.844
51,0.141,0.6,0.001,0.113,-0.571,0.789
52,0.244,0.6,0.001,0.147,-0.502,0.772
53,0.244,0.6,0.001,0.183,-0.538,0.749
54,0.198,0.6,0.001,0.153,-0.554,0.721
55,0.198,0.6,0.0,-0.12,-0.282,0.698
56,0.044000000000000004,0.6,0.001,0.159,-0.714,0.716
57,0.044000000000000004,1.0,0.001,-0.05,-0.905,0.692
58,0.29,1.0,0.001,-0.357,-0.352,0.699
59,0.193,1.0,0.001,-0.197,-0.609,0.754
