,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.006,0.651,-0.596,3.75
1,0.049,0.0,0.0,0.397,-0.348,3.65
2,0.049,0.0,0.006,0.404,-0.349,3.59
3,0.049,0.0,0.006,0.454,-0.399,3.528
4,0.049,0.0,0.006,0.453,-0.398,3.458
5,0.049,0.0,0.006,0.452,-0.397,3.389
6,0.049,0.0,0.0,0.433,-0.384,3.319
7,0.188,0.0,0.006,0.362,-0.168,3.253
8,0.188,0.0,0.006,0.34,-0.146,3.197
9,0.049,0.0,0.006,0.315,-0.26,3.145
10,0.049,0.0,0.006,0.282,-0.227,3.097
11,0.049,0.0,0.0,0.296,-0.247,3.054
12,0.049,0.0,0.006,0.273,-0.218,3.008
13,0.188,0.0,0.006,0.265,-0.071,2.967
14,0.188,0.0,0.006,0.303,-0.109,2.926
15,0.049,0.0,0.006,0.327,-0.272,2.88
16,0.049,0.0,0.0,0.297,-0.248,2.83
17,0.049,0.0,0.006,0.292,-0.237,2.784
18,0.049,0.0,0.006,0.332,-0.277,2.739
19,0.049,0.0,0.006,0.314,-0.259,2.688
20,0.049,0.0,0.006,0.287,-0.232,2.64
21,0.049,0.0,0.0,0.302,-0.253,2.596
22,0.049,0.0,0.006,0.31,-0.255,2.55
23,0.049,0.0,0.006,0.29,-0.235,2.502
24,0.188,0.0,0.006,0.323,-0.129,2.458
25,0.188,0.0,0.006,0.344,-0.15,2.408
26,0.049,0.0,0.006,0.306,-0.251,2.355
27,0.049,0.0,0.0,0.291,-0.242,2.309
28,0.049,0.0,0.006,0.291,-0.236,2.264
29,0.049,0.0,0.006,0.284,-0.229,2.219
30,0.049,0.0,0.006,0.294,-0.239,2.176
31,0.049,0.0,0.006,0.288,-0.233,2.131
32,0.188,0.0,0.0,0.296,-0.108,2.086
33,0.188,0.0,0.006,0.311,-0.117,2.041
34,0.049,0.0,0.006,0.323,-0.268,1.993
35,0.049,0.0,0.006,0.312,-0.257,1.944
36,0.049,0.0,0.006,0.305,-0.25,1.896
37,0.049,0.0,0.0,0.288,-0.239,1.849
38,0.049,0.0,0.006,0.287,-0.232,1.805
39,0.188,0.1,0.006,0.227,-0.133,1.761
40,0.188,0.1,0.006,0.354,-0.26,1.726
41,0.049,0.1,0.006,0.365,-0.41,1.672
42,0.049,0.1,0.0,0.305,-0.356,1.616
43,0.109,0.1,0.006,0.437,-0.422,1.569
44,0.18899999999999997,0.1,0.006,0.643,-0.548,1.502
45,0.18899999999999997,0.3,0.006,0.257,-0.362,1.404
46,0.049,0.3,0.006,0.257,-0.502,1.364
47,0.049,0.3,0.006,0.311,-0.556,1.325
48,0.049,0.3,0.0,0.475,-0.726,1.277
49,0.049,0.3,0.006,0.343,-0.588,1.204
50,0.049,0.3,0.006,0.299,-0.544,1.152
51,0.188,0.6,0.006,0.047,-0.453,1.106
52,0.188,0.6,0.006,-0.029,-0.377,1.099
53,0.049,0.6,0.0,0.008,-0.559,1.103
54,0.049,0.6,0.006,-0.024,-0.521,1.102
55,0.049,0.6,0.006,-0.075,-0.47,1.106
56,0.049,0.6,0.006,0.093,-0.638,1.117
57,0.049,1.0,0.006,-0.116,-0.829,1.103
58,0.188,1.0,0.0,-0.319,-0.493,1.121
59,0.20800000000000002,1.0,0.006,-0.148,-0.638,1.17
60,0.049,1.0,0.006,-0.202,-0.743,1.192
61,0.049,1.0,0.006,-0.168,-0.777,1.223
62,0.049,1.0,0.006,-0.233,-0.712,1.249
63,0.049,1.6,0.0,-0.668,-0.883,1.285
64,0.049,1.6,0.006,-1.069,-0.476,1.387
65,0.188,1.6,0.006,-0.993,-0.413,1.551
66,0.188,1.6,0.006,-0.957,-0.449,1.703
67,0.049,1.6,0.006,-0.99,-0.555,1.85
68,0.049,1.6,0.0,-0.844,-0.707,2.002
69,0.057,2.0,0.006,-1.27,-0.667,2.131
70,0.821,2.0,0.006,-1.302,0.129,2.326
71,0.821,2.0,0.006,-1.321,0.148,2.526
72,0.821,2.0,0.006,-1.258,0.085,2.728
73,0.049,2.0,0.006,-1.305,-0.64,2.921
74,0.188,2.0,0.0,-1.255,-0.557,3.121
75,0.188,2.2,0.006,-1.652,-0.354,3.314
