,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.006,-0.314,0.365,3.898
1,0.045,0.006,-0.279,0.33,3.946
2,0.045,0.0,-0.271,0.316,3.989
3,0.045,0.006,-0.234,0.285,4.031
4,0.045,0.006,-0.234,0.285,4.066
5,0.045,0.006,-0.227,0.278,4.102
6,0.045,0.006,-0.246,0.297,4.137
7,0.045,0.0,-0.323,0.368,4.175
8,0.045,0.006,-0.345,0.396,4.224
9,0.045,0.006,-0.369,0.42,4.277
10,0.24,0.006,-0.402,0.648,4.334
11,0.24,0.006,-0.388,0.634,4.396
12,0.045,0.006,-0.411,0.462,4.455
13,0.045,0.0,-0.411,0.456,4.518
14,0.045,0.006,-0.381,0.432,4.581
15,0.045,0.006,-0.358,0.409,4.639
16,0.045,0.006,-0.387,0.438,4.694
17,0.24,0.006,-0.392,0.638,4.754
18,0.24,0.0,-0.353,0.593,4.814
19,0.045,0.006,-0.37,0.421,4.868
20,0.045,0.006,-0.397,0.448,4.925
21,0.045,0.006,-0.375,0.426,4.985
22,0.045,0.006,-0.374,0.425,5.043
23,0.045,0.0,-0.394,0.439,5.1
24,0.24,0.006,-0.361,0.607,5.161
25,0.24,0.006,-0.341,0.587,5.216
26,0.045,0.006,-0.378,0.429,5.268
27,0.045,0.006,-0.393,0.444,5.326
28,0.045,0.006,-0.385,0.436,5.386
29,0.045,0.0,-0.4,0.445,5.446
30,0.045,0.006,-0.39,0.441,5.507
31,0.24,0.006,-0.396,0.642,5.567
32,0.24,0.006,-0.376,0.622,5.627
33,0.24,0.006,-0.373,0.619,5.685
34,0.045,0.0,-0.362,0.407,5.742
35,0.045,0.006,-0.372,0.423,5.798
36,0.045,0.006,-0.372,0.423,5.855
37,0.045,0.006,-0.389,0.44,5.912
38,0.045,0.006,-0.397,0.448,5.972
39,0.045,0.0,-0.358,0.403,6.033
40,0.24,0.006,-0.234,0.48,6.087
41,0.24,0.006,-0.223,0.469,6.123
42,0.045,0.006,-0.282,0.333,6.157
43,0.045,0.006,-0.153,0.204,6.201
44,0.045,0.0,0.047,-0.002,6.224
45,0.045,0.006,-0.126,0.177,6.217
46,0.045,0.006,-0.133,0.184,6.236
47,0.24,0.006,-0.081,0.327,6.257
48,0.24,0.006,0.078,0.168,6.269
49,0.045,0.006,-0.049,0.1,6.257
50,0.045,0.0,-0.092,0.137,6.265
51,0.045,0.006,-0.045,0.096,6.279
52,0.045,0.006,-0.102,0.153,6.286
53,0.045,0.006,-0.062,0.113,6.301
54,0.045,0.006,-0.114,0.165,6.311
55,0.24,0.0,-0.165,0.405,6.328
56,0.24,0.006,-0.001,0.247,6.354
57,0.045,0.006,0.179,-0.128,6.354
58,0.045,0.006,-0.013,0.064,6.326
59,0.045,0.006,0.15,-0.099,6.328
60,0.045,0.0,0.099,-0.054,6.306
61,0.24,0.006,0.131,0.115,6.29
62,0.24,0.006,0.07,0.176,6.27
63,0.24,0.006,0.222,0.024,6.259
64,0.045,0.006,-0.151,0.202,6.225
65,0.045,0.0,-0.084,0.129,6.248
66,0.045,0.006,-0.05,0.101,6.261
67,0.045,0.006,-0.082,0.133,6.269
68,0.24,0.006,0.059,0.187,6.282
69,0.24,0.006,0.139,0.107,6.273
70,0.045,0.006,0.109,-0.058,6.251
71,0.045,0.0,-0.008,0.053,6.235
72,0.045,0.006,0.15,-0.099,6.236
73,0.045,0.006,-0.107,0.158,6.213
74,0.045,0.006,0.153,-0.102,6.229
75,0.24,0.006,-0.142,0.388,6.206
76,0.24,0.0,-0.31,0.55,6.227
77,0.045,0.006,-0.324,0.375,6.275
78,0.045,0.006,-0.377,0.428,6.325
79,0.045,0.006,-0.197,0.248,6.383
80,0.045,0.006,-0.134,0.185,6.413
81,0.045,0.0,-0.355,0.4,6.433
82,0.045,0.006,-0.128,0.179,6.488
83,0.24,0.006,-0.201,0.447,6.507
84,0.24,0.006,-0.204,0.45,6.538
85,0.045,0.006,-0.125,0.176,6.57
86,0.045,0.0,-0.049,0.094,6.589
87,0.045,0.006,-0.111,0.162,6.596
88,0.045,0.006,-0.217,0.268,6.613
89,0.045,0.006,-0.011,0.062,6.646
90,0.045,0.006,0.082,-0.031,6.648
91,0.045,0.006,0.091,-0.04,6.635
92,0.24,0.0,0.083,0.157,6.621
93,0.272,0.006,-0.037,0.315,6.609
94,0.077,0.006,0.227,-0.144,6.614
95,0.077,0.006,0.233,-0.15,6.58
96,0.077,0.006,0.227,-0.144,6.544
97,0.287,0.0,0.523,-0.236,6.509
98,0.435,0.006,0.608,-0.167,6.429
99,0.435,0.006,0.751,-0.31,6.336
100,0.435,0.006,0.886,-0.445,6.22
101,0.355,0.006,0.567,-0.206,6.084
102,0.28300000000000003,0.0,0.658,-0.375,5.997
103,0.28300000000000003,0.006,0.681,-0.392,5.897
104,0.32299999999999995,0.006,0.558,-0.229,5.792
105,0.675,0.006,0.644,0.037,5.707
106,0.485,0.006,0.654,-0.163,5.608
107,0.29,0.0,0.785,-0.495,5.507
108,0.29,0.006,0.999,-0.703,5.387
109,0.29,0.006,0.806,-0.51,5.234
110,0.21,0.006,0.691,-0.475,5.11
111,0.322,0.006,0.615,-0.287,5.004
112,0.222,0.0,0.676,-0.454,4.91
113,0.24100000000000002,0.006,0.782,-0.535,4.806
114,0.201,0.006,0.582,-0.375,4.686
115,0.313,0.006,0.566,-0.247,4.597
116,1.345,0.006,0.621,0.73,4.51
117,0.423,0.006,0.458,-0.029,4.415
118,0.523,0.0,0.291,0.232,4.345
119,2.372,0.006,0.212,2.166,4.3
120,0.608,0.006,0.364,0.25,4.268
121,0.628,0.006,0.212,0.422,4.212
122,2.8089999999999997,0.006,0.281,2.534,4.18
123,2.8569999999999998,0.0,0.229,2.628,4.136
124,0.7509999999999999,0.006,0.094,0.663,4.101
125,0.7070000000000001,0.006,0.164,0.549,4.087
126,0.424,0.006,0.081,0.349,4.062
127,0.48100000000000004,0.006,0.228,0.259,4.049
128,0.469,0.0,0.38,0.089,4.014
129,0.469,0.006,0.048,0.427,3.956
130,0.366,0.006,0.058,0.314,3.949
131,0.46799999999999997,0.006,0.093,0.381,3.94
132,0.35600000000000004,0.006,0.202,0.16,3.926
133,0.24,0.0,0.187,0.053,3.895
134,0.045,0.006,0.034,0.017,3.866
135,0.045,0.006,0.044,0.007,3.861
136,0.045,0.006,0.051,-0.0,3.854
137,0.045,0.006,-0.013,0.064,3.846
138,0.24,0.0,-0.071,0.311,3.848
139,0.24,0.006,-0.089,0.335,3.859
140,0.045,0.006,-0.11,0.161,3.873
141,0.045,0.006,-0.04,0.091,3.89
142,0.045,0.006,-0.014,0.065,3.896
143,0.045,0.0,-0.314,0.359,3.898
