,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.0,0.006,2.108,-2.05,3.527
1,0.052000000000000005,0.0,0.006,0.295,-0.237,3.204
2,0.052000000000000005,0.0,0.006,0.295,-0.237,3.158
3,0.052000000000000005,0.0,0.006,0.295,-0.237,3.113
4,0.052000000000000005,0.0,0.006,0.295,-0.237,3.068
5,0.052000000000000005,0.0,0.006,0.295,-0.237,3.023
6,0.052000000000000005,0.0,0.006,0.295,-0.237,2.977
7,0.052000000000000005,0.0,0.0,0.289,-0.237,2.932
8,0.374,0.0,0.006,0.617,-0.237,2.888
9,0.374,0.0,0.006,0.617,-0.237,2.793
10,0.052000000000000005,0.0,0.006,0.295,-0.237,2.699
11,0.052000000000000005,0.0,0.006,0.295,-0.237,2.653
12,0.052000000000000005,0.0,0.006,0.295,-0.237,2.608
13,0.052000000000000005,0.0,0.006,0.295,-0.237,2.563
14,0.052000000000000005,0.0,0.006,0.295,-0.237,2.518
15,0.374,0.0,0.006,0.617,-0.237,2.473
16,0.374,0.0,0.006,0.617,-0.237,2.378
17,0.052000000000000005,0.0,0.006,0.295,-0.237,2.283
18,0.052000000000000005,0.0,0.006,0.295,-0.237,2.238
19,0.052000000000000005,0.0,0.006,0.295,-0.237,2.193
20,0.052000000000000005,0.0,0.006,0.295,-0.237,2.148
21,0.052000000000000005,0.0,0.0,0.289,-0.237,2.102
22,0.374,0.0,0.006,0.617,-0.237,2.058
23,0.374,0.0,0.006,0.617,-0.237,1.964
24,0.228,0.0,0.006,0.471,-0.237,1.869
25,0.052000000000000005,0.0,0.006,0.295,-0.237,1.797
26,0.052000000000000005,0.0,0.006,0.295,-0.237,1.751
27,0.052000000000000005,0.0,0.006,0.295,-0.237,1.706
28,0.052000000000000005,0.0,0.006,0.295,-0.237,1.661
29,0.052000000000000005,0.0,0.006,0.295,-0.237,1.616
30,0.374,0.0,0.006,0.617,-0.237,1.571
31,0.374,0.0,0.006,0.617,-0.237,1.476
32,0.052000000000000005,0.0,0.006,0.295,-0.237,1.381
33,0.052000000000000005,0.0,0.006,0.295,-0.237,1.336
34,0.052000000000000005,0.0,0.006,0.295,-0.237,1.291
35,0.052000000000000005,0.0,0.006,0.295,-0.237,1.246
36,0.052000000000000005,0.0,0.0,0.289,-0.237,1.2
37,0.228,0.0,0.006,0.471,-0.237,1.156
38,0.228,0.0,0.006,0.471,-0.237,1.084
39,0.374,0.1,0.006,0.517,-0.237,1.012
40,0.198,0.1,0.006,0.341,-0.237,0.932
41,0.052000000000000005,0.1,0.006,0.195,-0.237,0.88
42,0.052000000000000005,0.1,0.006,0.195,-0.237,0.85
43,0.052000000000000005,0.1,0.0,0.189,-0.237,0.82
44,0.228,0.1,0.006,0.371,-0.237,0.791
45,0.478,0.3,0.006,0.421,-0.237,0.734
46,0.588,0.3,0.006,0.531,-0.237,0.67
47,0.37200000000000005,0.3,0.006,0.315,-0.237,0.588
48,0.478,0.3,0.0,0.415,-0.237,0.54
49,0.39799999999999996,0.3,0.006,0.341,-0.237,0.477
50,0.382,0.3,0.006,0.325,-0.237,0.424
51,0.43700000000000006,0.6,0.006,0.08,-0.237,0.374
