,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.028999999999999998,0.0,0.006,3.0,-2.965,3.39
1,0.028999999999999998,0.0,0.006,0.262,-0.227,2.93
2,0.028999999999999998,0.0,0.006,0.262,-0.227,2.89
3,0.028999999999999998,0.0,0.006,0.262,-0.227,2.85
4,0.133,0.0,0.006,0.366,-0.227,2.809
5,0.133,0.0,0.006,0.366,-0.227,2.753
6,0.028999999999999998,0.0,0.006,0.262,-0.227,2.697
7,0.228,0.0,0.006,0.461,-0.227,2.657
8,0.228,0.0,0.006,0.461,-0.227,2.586
9,0.028999999999999998,0.0,0.006,0.262,-0.227,2.515
10,0.028999999999999998,0.0,0.006,0.262,-0.227,2.475
11,0.028999999999999998,0.0,0.0,0.256,-0.227,2.435
12,0.133,0.0,0.006,0.366,-0.227,2.396
13,0.133,0.0,0.006,0.366,-0.227,2.34
14,0.028999999999999998,0.0,0.006,0.262,-0.227,2.283
15,0.228,0.0,0.006,0.461,-0.227,2.243
16,0.228,0.0,0.006,0.461,-0.227,2.172
17,0.028999999999999998,0.0,0.006,0.262,-0.227,2.102
18,0.028999999999999998,0.0,0.006,0.262,-0.227,2.061
19,0.028999999999999998,0.0,0.006,0.262,-0.227,2.021
20,0.028999999999999998,0.0,0.006,0.262,-0.227,1.981
21,0.028999999999999998,0.0,0.006,0.262,-0.227,1.941
22,0.228,0.0,0.006,0.461,-0.227,1.901
23,0.228,0.0,0.006,0.461,-0.227,1.83
24,0.332,0.0,0.006,0.565,-0.227,1.759
25,0.133,0.0,0.0,0.36,-0.227,1.673
26,0.028999999999999998,0.0,0.006,0.262,-0.227,1.617
27,0.028999999999999998,0.0,0.006,0.262,-0.227,1.577
28,0.028999999999999998,0.0,0.006,0.262,-0.227,1.537
29,0.028999999999999998,0.0,0.006,0.262,-0.227,1.497
30,0.228,0.0,0.006,0.461,-0.227,1.456
31,0.228,0.0,0.006,0.461,-0.227,1.386
32,0.028999999999999998,0.0,0.006,0.262,-0.227,1.315
33,0.028999999999999998,0.0,0.006,0.262,-0.227,1.275
34,0.028999999999999998,0.0,0.006,0.262,-0.227,1.235
35,0.028999999999999998,0.0,0.006,0.262,-0.227,1.194
36,0.133,0.0,0.006,0.366,-0.227,1.154
37,0.133,0.0,0.006,0.366,-0.227,1.098
38,0.228,0.0,0.006,0.461,-0.227,1.042
39,0.228,0.1,0.0,0.355,-0.227,0.971
40,0.028999999999999998,0.1,0.006,0.162,-0.227,0.917
41,0.028999999999999998,0.1,0.006,0.162,-0.227,0.892
42,0.133,0.1,0.006,0.266,-0.227,0.867
43,0.133,0.1,0.006,0.266,-0.227,0.826
44,0.028999999999999998,0.1,0.006,0.162,-0.227,0.785
45,0.228,0.3,0.006,0.161,-0.227,0.76
46,0.32799999999999996,0.3,0.006,0.261,-0.227,0.736
47,0.10099999999999999,0.3,0.006,0.034,-0.227,0.696
48,0.028999999999999998,0.3,0.0,-0.044,-0.227,0.69
49,0.08900000000000001,0.3,0.006,0.022,-0.227,0.697
50,0.08900000000000001,0.3,0.006,0.022,-0.227,0.694
51,0.389,0.6,0.006,0.022,-0.227,0.69
52,0.644,0.6,0.006,0.277,-0.227,0.687
53,0.644,0.6,0.0,0.271,-0.227,0.644
54,1.6769999999999998,0.6,0.006,1.31,-0.227,0.603
55,1.6769999999999998,0.6,0.006,1.31,-0.227,0.402
56,1.6769999999999998,0.6,0.006,1.31,-0.227,0.201
57,0.32899999999999996,1.0,0.006,-0.285,-0.38,-0.0
58,0.133,1.0,0.0,-0.487,-0.38,0.044
59,0.45799999999999996,1.0,0.006,-0.156,-0.38,0.118
60,0.36700000000000005,1.0,0.006,-0.247,-0.38,0.142
61,0.168,1.0,0.006,-0.446,-0.38,0.18
62,0.168,1.0,0.006,-0.446,-0.38,0.248
63,0.272,1.6,0.006,-0.942,-0.38,0.317
64,2.504,1.6,0.0,1.284,-0.38,0.461
65,0.168,1.6,0.006,-1.046,-0.38,0.264
66,0.155,1.6,0.006,-1.059,-0.38,0.425
67,0.354,1.6,0.006,-0.86,-0.38,0.587
68,0.354,1.6,0.006,-0.86,-0.38,0.719
69,0.133,2.0,0.0,-1.487,-0.38,0.851
70,0.133,2.0,0.006,-1.481,-0.38,1.079
71,0.028999999999999998,2.0,0.006,-1.585,-0.38,1.306
72,0.028999999999999998,2.0,0.006,-1.585,-0.38,1.549
73,0.228,2.0,0.006,-1.386,-0.38,1.792
74,0.228,2.0,0.0,-1.392,-0.38,2.004
75,0.228,2.2,0.006,-1.586,-0.38,2.218
76,0.133,2.2,0.006,-1.681,-0.38,2.461
77,0.133,2.2,0.006,-1.681,-0.38,2.719
78,0.028999999999999998,2.2,0.006,-1.785,-0.38,2.977
79,0.028999999999999998,2.2,0.0,-1.791,-0.38,3.25
80,0.028999999999999998,2.2,0.006,-1.785,-0.38,3.525
81,0.228,2.0,0.006,-1.386,-0.38,3.799
82,0.332,2.0,0.006,-1.282,-0.38,4.011
83,0.133,2.0,0.006,-1.481,-0.38,4.208
84,0.028999999999999998,2.0,0.006,-1.585,-0.38,4.435
85,0.028999999999999998,2.0,0.0,-1.591,-0.38,4.678
86,0.028999999999999998,2.0,0.006,-1.585,-0.38,4.922
87,0.028999999999999998,1.8,0.006,-1.385,-0.38,5.165
88,0.133,1.8,0.006,-1.281,-0.38,5.377
89,0.133,1.8,0.006,-1.281,-0.38,5.573
90,0.028999999999999998,1.8,0.0,-1.391,-0.38,5.77
91,0.028999999999999998,1.8,0.006,-1.385,-0.38,5.983
92,0.028999999999999998,1.8,0.006,-1.385,-0.38,6.195
93,0.228,1.4,0.006,-0.786,-0.38,6.408
94,0.228,1.4,0.006,-0.786,-0.38,6.528
95,0.133,1.4,0.0,-0.887,-0.38,6.649
96,0.133,1.4,0.006,-0.881,-0.38,6.785
97,0.028999999999999998,1.4,0.006,-0.985,-0.38,6.92
98,0.028999999999999998,1.4,0.006,-0.985,-0.38,7.071
99,0.028999999999999998,1.0,0.006,-0.585,-0.38,7.222
100,0.028999999999999998,1.0,0.006,-0.585,-0.38,7.312
101,0.028999999999999998,1.0,0.0,-0.591,-0.38,7.401
102,0.228,1.0,0.006,-0.386,-0.38,7.492
103,0.228,1.0,0.006,-0.386,-0.38,7.551
104,0.028999999999999998,1.0,0.006,-0.585,-0.38,7.61
105,0.133,0.4,0.006,0.08,-0.341,7.7
106,0.028999999999999998,0.4,0.0,-0.03,-0.341,7.688
107,0.028999999999999998,0.4,0.006,-0.025,-0.34,7.692
108,0.028999999999999998,0.4,0.006,-0.025,-0.34,7.696
109,0.028999999999999998,0.4,3.4620000000000006,0.392,2.699,7.7
110,0.028999999999999998,0.4,3.69,0.62,2.699,7.64
111,0.133,0.1,3.684,1.018,2.699,7.545
112,0.133,0.1,3.678,1.012,2.699,7.389
113,0.028999999999999998,0.1,3.678,0.908,2.699,7.234
