,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.043,0.0,0.006,2.186,-2.137,3.515
1,0.043,0.0,0.006,0.284,-0.235,3.18
2,0.043,0.0,0.006,0.284,-0.235,3.136
3,0.043,0.0,0.006,0.284,-0.235,3.093
4,0.043,0.0,0.006,0.284,-0.235,3.049
5,0.043,0.0,0.006,0.284,-0.235,3.006
6,0.389,0.0,0.006,0.63,-0.235,2.962
7,0.257,0.0,0.006,0.498,-0.235,2.866
8,0.043,0.0,0.006,0.284,-0.235,2.789
9,0.043,0.0,0.006,0.284,-0.235,2.746
10,0.043,0.0,0.006,0.284,-0.235,2.702
11,0.043,0.0,0.006,0.284,-0.235,2.659
12,0.175,0.0,0.0,0.41,-0.235,2.615
13,0.175,0.0,0.006,0.416,-0.235,2.552
14,0.043,0.0,0.006,0.284,-0.235,2.489
15,0.043,0.0,0.006,0.284,-0.235,2.445
16,0.043,0.0,0.006,0.284,-0.235,2.402
17,0.257,0.0,0.006,0.498,-0.235,2.358
18,0.257,0.0,0.006,0.498,-0.235,2.282
19,0.043,0.0,0.006,0.284,-0.235,2.205
20,0.043,0.0,0.006,0.284,-0.235,2.162
21,0.043,0.0,0.006,0.284,-0.235,2.118
22,0.175,0.0,0.006,0.416,-0.235,2.075
23,0.175,0.0,0.006,0.416,-0.235,2.011
24,0.043,0.0,0.006,0.284,-0.235,1.947
25,0.257,0.0,0.006,0.498,-0.235,1.904
26,0.257,0.0,0.006,0.498,-0.235,1.828
27,0.043,0.0,0.0,0.278,-0.235,1.751
28,0.175,0.0,0.006,0.416,-0.235,1.709
29,0.245,0.0,0.006,0.486,-0.235,1.645
30,0.239,0.0,0.006,0.48,-0.235,1.571
31,0.22899999999999998,0.0,0.006,0.47,-0.235,1.497
32,0.16899999999999998,0.0,0.006,0.41,-0.235,1.425
33,0.16899999999999998,0.0,0.0,0.404,-0.235,1.362
34,0.057,0.0,0.006,0.298,-0.235,1.3
35,0.057,0.0,0.006,0.298,-0.235,1.255
36,0.11699999999999999,0.0,0.006,0.358,-0.235,1.209
37,0.248,0.0,0.006,0.489,-0.235,1.154
38,0.308,0.0,0.0,0.543,-0.235,1.079
39,0.363,0.1,0.006,0.504,-0.235,0.996
40,0.375,0.1,0.006,0.516,-0.235,0.919
41,0.19,0.1,0.006,0.331,-0.235,0.84
42,0.40399999999999997,0.1,0.006,0.545,-0.235,0.789
43,0.414,0.1,0.006,0.555,-0.235,0.705
44,0.24,0.1,0.0,0.375,-0.235,0.62
45,0.225,0.3,0.006,0.166,-0.235,0.563
46,0.285,0.3,0.006,0.226,-0.235,0.537
47,0.285,0.3,0.006,0.226,-0.235,0.503
48,0.225,0.3,0.006,0.166,-0.235,0.468
49,0.225,0.3,0.0,0.16,-0.235,0.443
50,0.442,0.3,0.006,0.383,-0.235,0.418
51,0.502,0.6,0.006,0.143,-0.235,0.36
52,0.358,0.6,0.006,-0.001,-0.235,0.338
53,0.33299999999999996,0.6,0.006,-0.026,-0.235,0.338
54,0.33299999999999996,0.6,0.0,-0.032,-0.235,0.342
55,0.213,0.6,0.006,-0.146,-0.235,0.347
56,0.213,0.6,0.006,-0.146,-0.235,0.369
57,0.42700000000000005,1.0,0.006,-0.332,-0.235,0.392
58,0.42700000000000005,1.0,0.006,-0.332,-0.235,0.443
59,0.33,1.0,0.0,-0.435,-0.235,0.494
60,0.175,1.0,0.006,-0.584,-0.235,0.56
61,0.043,1.0,0.006,-0.716,-0.235,0.65
62,0.043,1.0,0.006,-0.716,-0.235,0.76
63,0.257,1.6,0.006,-1.102,-0.235,0.87
64,0.257,1.6,0.0,-1.108,-0.235,1.039
65,0.257,1.6,0.006,-1.102,-0.235,1.209
66,0.043,1.6,0.006,-1.316,-0.235,1.378
67,0.043,1.6,0.006,-1.316,-0.235,1.579
68,0.043,1.6,0.006,-1.316,-0.235,1.781
69,0.043,2.0,0.0,-1.722,-0.235,1.983
70,0.043,2.0,0.006,-1.716,-0.235,2.247
71,0.389,2.0,0.006,-1.37,-0.235,2.51
72,0.389,2.0,0.006,-1.37,-0.235,2.72
73,0.043,2.0,0.006,-1.716,-0.235,2.931
74,0.043,2.0,0.006,-1.716,-0.235,3.194
75,0.043,2.2,0.0,-1.922,-0.235,3.457
76,0.043,2.2,0.384,-1.538,-0.235,3.752
77,0.043,2.2,3.708,1.786,-0.235,3.988
78,0.175,2.2,3.702,1.912,-0.235,3.714
79,0.175,2.2,3.702,1.912,-0.235,3.421
80,0.043,2.2,1.182,-0.74,-0.235,3.127
81,0.043,2.0,0.006,-1.716,-0.235,3.241
82,0.043,2.0,0.006,-1.716,-0.235,3.504
83,0.043,2.0,0.006,-1.716,-0.235,3.767
84,0.043,2.0,0.0,-1.722,-0.235,4.03
85,0.043,2.0,0.006,-1.716,-0.235,4.295
86,0.043,2.0,0.006,-1.716,-0.235,4.558
87,0.043,1.8,0.006,-1.516,-0.235,4.821
88,0.043,1.8,0.006,-1.516,-0.235,5.053
89,0.043,1.8,0.006,-1.516,-0.235,5.286
90,0.257,1.8,0.0,-1.308,-0.235,5.518
91,0.257,1.8,0.006,-1.302,-0.235,5.719
92,0.043,1.8,0.006,-1.516,-0.235,5.919
93,0.043,1.4,0.006,-1.116,-0.235,6.151
94,0.175,1.4,0.006,-0.984,-0.235,6.322
95,0.043,1.4,0.0,-1.122,-0.235,6.473
96,0.043,1.4,0.006,-1.116,-0.235,6.645
97,0.043,1.4,0.006,-1.116,-0.235,6.816
98,0.043,1.4,0.006,-1.116,-0.235,6.988
99,0.043,1.0,0.006,-0.716,-0.235,7.159
100,0.043,1.0,0.0,-0.722,-0.235,7.269
101,0.257,1.0,0.006,-0.502,-0.235,7.379
102,0.257,1.0,0.006,-0.502,-0.235,7.456
103,0.257,1.0,0.006,-0.502,-0.235,7.533
104,0.175,1.0,0.006,-0.584,-0.235,7.61
105,0.175,0.4,0.0,-0.0,-0.225,7.7
