,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.006,0.683,-0.632,3.745
1,0.045,0.0,0.006,0.473,-0.422,3.64
2,0.045,0.0,0.0,0.467,-0.422,3.568
3,0.045,0.0,0.006,0.473,-0.422,3.496
4,0.045,0.0,0.006,0.473,-0.422,3.424
5,0.045,0.0,0.006,0.473,-0.422,3.351
6,0.045,0.0,0.006,0.473,-0.422,3.278
7,0.045,0.0,0.0,0.467,-0.422,3.206
8,0.045,0.0,0.006,0.473,-0.422,3.134
9,0.045,0.0,0.006,0.473,-0.422,3.062
10,0.24,0.0,0.006,0.668,-0.422,2.989
11,0.24,0.0,0.006,0.668,-0.422,2.887
12,0.045,0.0,0.006,0.473,-0.422,2.784
13,0.045,0.0,0.0,0.467,-0.422,2.712
14,0.045,0.0,0.006,0.473,-0.422,2.64
15,0.045,0.0,0.006,0.473,-0.422,2.567
16,0.045,0.0,0.006,0.473,-0.422,2.495
17,0.24,0.0,0.006,0.668,-0.422,2.422
18,0.24,0.0,0.0,0.662,-0.422,2.32
19,0.045,0.0,0.006,0.473,-0.422,2.218
20,0.045,0.0,0.006,0.473,-0.422,2.146
21,0.045,0.0,0.006,0.473,-0.422,2.073
22,0.045,0.0,0.006,0.473,-0.422,2.0
23,0.045,0.0,0.0,0.467,-0.422,1.928
24,0.24,0.0,0.006,0.668,-0.422,1.856
25,0.24,0.0,0.006,0.668,-0.422,1.754
26,0.045,0.0,0.006,0.473,-0.422,1.651
27,0.045,0.0,0.006,0.473,-0.422,1.579
28,0.045,0.0,0.006,0.473,-0.422,1.506
29,0.045,0.0,0.0,0.467,-0.422,1.433
30,0.045,0.0,0.006,0.473,-0.422,1.362
31,0.24,0.0,0.006,0.668,-0.422,1.289
32,0.24,0.0,0.006,0.668,-0.422,1.187
33,0.24,0.0,0.006,0.668,-0.422,1.084
34,0.045,0.0,0.0,0.467,-0.422,0.982
35,0.045,0.0,0.006,0.473,-0.422,0.91
36,0.045,0.0,0.006,0.473,-0.422,0.838
37,0.045,0.0,0.006,0.473,-0.422,0.765
38,0.045,0.0,0.006,0.473,-0.422,0.692
39,0.045,0.1,0.0,0.367,-0.422,0.62
40,0.24,0.1,0.006,0.568,-0.422,0.563
41,0.24,0.1,0.006,0.568,-0.422,0.476
42,0.045,0.1,0.006,0.373,-0.422,0.389
43,0.045,0.1,0.006,0.373,-0.422,0.332
44,0.045,0.1,0.0,0.367,-0.422,0.275
45,0.045,0.3,0.006,0.173,-0.422,0.218
46,0.045,0.3,0.006,0.173,-0.422,0.192
47,0.24,0.3,0.006,0.368,-0.422,0.165
48,0.24,0.3,0.006,0.368,-0.422,0.109
49,0.045,0.3,0.006,0.173,-0.422,0.052
50,0.045,0.3,0.0,0.167,-0.422,0.026
51,0.045,0.6,0.006,-0.113,-0.436,0.0
52,0.045,0.6,0.006,-0.113,-0.436,0.017
53,0.045,0.6,0.006,-0.113,-0.436,0.035
54,0.045,0.6,0.006,-0.113,-0.436,0.052
55,0.24,0.6,0.0,0.076,-0.436,0.069
56,0.24,0.6,0.006,0.082,-0.436,0.058
57,0.045,1.0,0.006,-0.513,-0.436,0.045
58,0.045,1.0,0.006,-0.513,-0.436,0.124
59,0.045,1.0,0.006,-0.513,-0.436,0.202
60,0.045,1.0,0.0,-0.519,-0.436,0.281
61,0.24,1.0,0.006,-0.318,-0.436,0.36
62,0.24,1.0,0.006,-0.318,-0.436,0.409
63,0.24,1.6,0.006,-0.918,-0.436,0.458
64,0.045,1.6,0.006,-1.113,-0.436,0.599
65,0.045,1.6,0.0,-1.119,-0.436,0.769
66,0.045,1.6,0.006,-1.113,-0.436,0.941
67,0.045,1.6,0.006,-1.113,-0.436,1.112
68,0.24,1.6,0.006,-0.918,-0.436,1.282
69,0.24,2.0,0.006,-1.318,-0.436,1.423
70,0.045,2.0,0.006,-1.513,-0.436,1.625
71,0.045,2.0,0.0,-1.519,-0.436,1.857
72,0.045,2.0,0.006,-1.513,-0.436,2.09
73,0.045,2.0,0.006,-1.513,-0.436,2.322
74,0.045,2.0,0.006,-1.513,-0.436,2.554
75,0.24,2.2,0.006,-1.518,-0.436,2.786
76,0.24,2.2,0.0,-1.524,-0.436,3.019
77,0.045,2.2,0.006,-1.713,-0.436,3.252
78,0.045,2.2,0.006,-1.713,-0.436,3.515
79,0.045,2.2,0.006,-1.713,-0.436,3.778
80,0.045,2.2,0.006,-1.713,-0.436,4.04
81,0.045,2.0,0.0,-1.519,-0.436,4.303
82,0.045,2.0,0.006,-1.513,-0.436,4.536
