,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.0,0.006,0.857,-0.8,3.719
1,0.051,0.0,0.006,0.299,-0.242,3.587
2,0.051,0.0,0.006,0.299,-0.242,3.541
3,0.051,0.0,0.006,0.299,-0.242,3.496
4,0.171,0.0,0.0,0.413,-0.242,3.45
5,0.171,0.0,0.006,0.419,-0.242,3.386
6,0.051,0.0,0.006,0.299,-0.242,3.322
7,0.051,0.0,0.006,0.299,-0.242,3.276
8,0.051,0.0,0.006,0.299,-0.242,3.23
9,0.051,0.0,0.006,0.299,-0.242,3.184
10,0.268,0.0,0.0,0.51,-0.242,3.139
11,0.268,0.0,0.006,0.516,-0.242,3.06
12,0.051,0.0,0.006,0.299,-0.242,2.981
13,0.051,0.0,0.006,0.299,-0.242,2.935
14,0.051,0.0,0.006,0.299,-0.242,2.889
15,0.051,0.0,0.0,0.293,-0.242,2.844
16,0.051,0.0,0.006,0.299,-0.242,2.799
17,0.171,0.0,0.006,0.419,-0.242,2.753
18,0.38799999999999996,0.0,0.006,0.636,-0.242,2.688
19,0.268,0.0,0.006,0.516,-0.242,2.591
20,0.051,0.0,0.0,0.293,-0.242,2.512
21,0.051,0.0,0.006,0.299,-0.242,2.467
22,0.051,0.0,0.006,0.299,-0.242,2.421
23,0.051,0.0,0.006,0.299,-0.242,2.375
24,0.38799999999999996,0.0,0.006,0.636,-0.242,2.329
25,0.38799999999999996,0.0,0.006,0.636,-0.242,2.232
26,0.268,0.0,0.0,0.51,-0.242,2.134
27,0.051,0.0,0.006,0.299,-0.242,2.056
28,0.051,0.0,0.006,0.299,-0.242,2.01
29,0.051,0.0,0.006,0.299,-0.242,1.964
30,0.051,0.0,0.006,0.299,-0.242,1.918
31,0.051,0.0,0.0,0.293,-0.242,1.872
32,0.268,0.0,0.006,0.516,-0.242,1.827
33,0.268,0.0,0.006,0.516,-0.242,1.748
34,0.171,0.0,0.006,0.419,-0.242,1.669
35,0.051,0.0,0.006,0.299,-0.242,1.605
36,0.051,0.0,0.0,0.293,-0.242,1.559
37,0.051,0.0,0.006,0.299,-0.242,1.514
38,0.051,0.0,0.006,0.299,-0.242,1.468
39,0.051,0.1,0.006,0.199,-0.242,1.422
40,0.268,0.1,0.006,0.416,-0.242,1.392
41,0.268,0.1,0.006,0.416,-0.242,1.328
42,0.051,0.1,0.0,0.193,-0.242,1.264
43,3.158,0.1,0.006,3.0,0.064,1.235
44,3.3369999999999997,0.1,0.006,3.0,0.243,0.775
45,0.051,0.3,0.006,-0.001,-0.242,0.315
46,0.051,0.3,0.006,-0.001,-0.242,0.315
47,0.467,0.3,0.0,0.409,-0.242,0.315
48,0.8370000000000001,0.3,0.006,0.785,-0.242,0.252
49,0.9109999999999999,0.3,0.006,0.859,-0.242,0.132
50,0.051,0.3,0.006,0.0,-0.243,0.0
51,0.051,0.6,0.006,-0.27,-0.273,0.0
52,0.051,0.6,0.0,-0.276,-0.273,0.041
53,0.051,0.6,0.006,-0.27,-0.273,0.084
54,0.38799999999999996,0.6,0.006,0.067,-0.273,0.125
55,0.38799999999999996,0.6,0.006,0.067,-0.273,0.115
56,0.051,0.6,0.006,-0.27,-0.273,0.104
57,0.051,1.0,0.0,-0.676,-0.273,0.146
58,0.051,1.0,0.006,-0.67,-0.273,0.249
59,0.051,1.0,0.006,-0.67,-0.273,0.352
60,0.051,1.0,0.006,-0.67,-0.273,0.455
61,0.268,1.0,0.006,-0.453,-0.273,0.558
62,0.268,1.0,0.0,-0.459,-0.273,0.627
63,0.268,1.6,0.006,-1.053,-0.273,0.697
64,0.051,1.6,0.006,-1.27,-0.273,0.859
65,0.051,1.6,0.006,-1.27,-0.273,1.054
66,0.051,1.6,0.006,-1.27,-0.273,1.248
67,0.051,1.6,0.006,-1.27,-0.273,1.443
68,0.051,1.6,0.0,-1.276,-0.273,1.638
69,0.051,2.0,0.006,-1.67,-0.273,1.833
70,0.38799999999999996,2.0,0.006,-1.333,-0.273,2.089
71,0.38799999999999996,2.0,0.006,-1.333,-0.273,2.294
72,0.268,2.0,0.006,-1.453,-0.273,2.498
73,0.051,2.0,0.0,-1.676,-0.273,2.721
74,0.051,2.0,0.006,-1.67,-0.273,2.978
75,0.051,2.2,0.006,-1.87,-0.273,3.234
76,0.051,2.2,0.006,-1.87,-0.273,3.521
77,0.268,2.2,0.006,-1.653,-0.273,3.807
78,0.268,2.2,0.0,-1.659,-0.273,4.061
79,0.268,2.2,0.006,-1.653,-0.273,4.315
80,0.051,2.2,0.006,-1.87,-0.273,4.568
81,0.051,2.0,0.006,-1.67,-0.273,4.855
82,0.171,2.0,0.006,-1.55,-0.273,5.111
83,0.171,2.0,0.0,-1.556,-0.273,5.349
84,0.051,2.0,0.006,-1.67,-0.273,5.587
85,0.268,2.0,0.006,-1.453,-0.273,5.843
86,0.268,2.0,0.006,-1.453,-0.273,6.066
87,0.051,1.8,0.006,-1.47,-0.273,6.289
88,0.051,1.8,0.006,-1.47,-0.273,6.514
89,0.051,1.8,0.0,-1.476,-0.273,6.74
90,0.171,1.8,0.006,-1.35,-0.273,6.966
91,0.051,1.8,0.006,-1.47,-0.273,7.173
92,0.268,1.8,0.006,-1.253,-0.273,7.398
93,0.40700000000000003,1.4,0.006,-0.714,-0.273,7.591
94,3.2969999999999997,1.4,0.0,2.018,-0.121,7.7
95,3.392,1.4,0.006,2.119,-0.121,7.391
96,0.405,1.4,0.006,-0.868,-0.121,7.066
97,0.505,1.4,0.006,-0.768,-0.121,7.199
98,0.6579999999999999,1.4,0.006,-0.615,-0.121,7.317
99,0.535,1.0,0.0,-0.344,-0.121,7.411
100,0.485,1.0,0.006,-0.388,-0.121,7.464
101,0.45,1.0,0.006,-0.423,-0.121,7.524
102,0.607,1.0,0.006,-0.266,-0.121,7.588
103,0.782,1.0,0.006,-0.091,-0.121,7.629
104,0.51,1.0,0.0,-0.369,-0.121,7.643
105,0.39,0.4,0.006,0.0,-0.004,7.7
106,0.39,0.4,0.006,-0.0,-0.004,7.7
107,0.521,0.4,0.006,0.038,0.089,7.7
108,0.446,0.4,0.006,-0.038,0.09,7.694
109,0.6609999999999999,0.4,0.006,0.0,0.267,7.7
110,3.8369999999999997,0.4,0.0,3.0,0.437,7.7
111,3.861,0.1,0.006,3.0,0.767,7.24
112,0.794,0.1,0.006,0.385,0.315,6.78
113,0.794,0.1,0.006,0.385,0.315,6.721
114,0.951,0.1,0.006,0.542,0.315,6.662
115,0.9740000000000001,0.1,0.0,0.559,0.315,6.579
116,0.633,0.1,0.006,0.224,0.315,6.493
117,0.675,0.0,0.006,0.366,0.315,6.459
118,0.759,0.0,0.006,0.45,0.315,6.403
119,0.575,0.0,0.006,0.266,0.315,6.334
120,3.742,0.0,0.0,3.0,0.742,6.293
121,4.083,0.0,0.006,3.0,1.089,5.833
122,0.9309999999999999,0.0,0.006,0.622,0.315,5.373
123,0.764,0.0,0.006,0.455,0.315,5.278
124,0.809,0.0,0.006,0.5,0.315,5.208
125,0.7490000000000001,0.0,0.0,0.434,0.315,5.132
126,0.7829999999999999,0.0,0.006,0.474,0.315,5.065
127,0.7929999999999999,0.0,0.006,0.484,0.315,4.993
128,0.693,0.0,0.006,0.384,0.315,4.919
129,0.6729999999999999,0.0,0.006,0.364,0.315,4.86
130,0.9890000000000001,0.0,0.006,0.68,0.315,4.804
131,0.8740000000000001,0.0,0.0,0.559,0.315,4.7
132,4.072,0.0,0.006,3.0,1.078,4.614
133,3.667,0.0,0.006,3.0,0.673,4.154
134,0.649,0.0,0.006,0.34,0.315,3.694
135,0.38,0.0,0.006,0.071,0.315,3.642
136,0.34,0.0,0.0,0.025,0.315,3.631
137,0.34,0.0,0.006,0.031,0.315,3.628
138,0.051,0.0,0.006,-0.258,0.315,3.623
139,0.171,0.0,0.006,-0.138,0.315,3.663
140,0.171,0.0,0.006,-0.138,0.315,3.684
141,0.268,0.0,0.0,-0.047,0.315,3.705
142,0.268,0.0,0.006,-0.041,0.315,3.712
143,0.051,0.0,0.006,0.857,-0.8,3.719
