,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.006,0.408,-0.349,3.787
1,0.053,0.0,0.006,0.408,-0.349,3.725
2,0.053,0.0,0.0,0.402,-0.349,3.662
3,0.223,0.0,0.006,0.578,-0.349,3.6
4,0.223,0.0,0.006,0.578,-0.349,3.512
5,0.053,0.0,0.006,0.408,-0.349,3.423
6,0.053,0.0,0.006,0.408,-0.349,3.36
7,0.053,0.0,0.0,0.402,-0.349,3.298
8,0.053,0.0,0.006,0.408,-0.349,3.236
9,0.053,0.0,0.006,0.408,-0.349,3.173
10,0.053,0.0,0.006,0.408,-0.349,3.111
11,0.053,0.0,0.006,0.408,-0.349,3.048
12,0.053,0.0,0.0,0.402,-0.349,2.986
13,0.053,0.0,0.006,0.408,-0.349,2.924
14,0.223,0.0,0.006,0.578,-0.349,2.861
15,0.223,0.0,0.006,0.578,-0.349,2.772
16,0.053,0.0,0.006,0.408,-0.349,2.684
17,0.053,0.0,0.0,0.402,-0.349,2.621
18,0.053,0.0,0.006,0.408,-0.349,2.559
19,0.053,0.0,0.006,0.408,-0.349,2.497
20,0.053,0.0,0.006,0.408,-0.349,2.434
21,0.053,0.0,0.006,0.408,-0.349,2.372
22,0.223,0.0,0.006,0.578,-0.349,2.309
23,0.223,0.0,0.0,0.572,-0.349,2.22
24,0.053,0.0,0.006,0.408,-0.349,2.132
25,0.053,0.0,0.006,0.408,-0.349,2.07
26,0.053,0.0,0.006,0.408,-0.349,2.007
27,0.053,0.0,0.006,0.408,-0.349,1.945
28,0.053,0.0,0.0,0.402,-0.349,1.882
29,0.053,0.0,0.006,0.408,-0.349,1.82
30,0.053,0.0,0.006,0.408,-0.349,1.758
31,0.223,0.0,0.006,0.578,-0.349,1.695
32,0.223,0.0,0.006,0.578,-0.349,1.606
33,0.053,0.0,0.0,0.402,-0.349,1.518
34,0.053,0.0,0.006,0.408,-0.349,1.456
35,0.053,0.0,0.006,0.408,-0.349,1.393
36,0.053,0.0,0.006,0.408,-0.349,1.331
37,0.053,0.0,0.006,0.408,-0.349,1.268
38,0.053,0.0,0.0,0.402,-0.349,1.205
39,0.115,0.1,0.006,0.37,-0.349,1.144
40,0.115,0.1,0.006,0.37,-0.349,1.087
41,0.053,0.1,0.006,0.308,-0.349,1.03
42,0.223,0.1,0.006,0.478,-0.349,0.983
43,0.223,0.1,0.006,0.478,-0.349,0.909
44,0.053,0.1,0.0,0.302,-0.349,0.836
45,0.053,0.3,0.006,0.108,-0.349,0.79
46,0.113,0.3,0.006,0.168,-0.349,0.773
