,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.006,2.019,-1.978,3.54
1,0.035,0.0,0.0,0.325,-0.29,3.231
2,0.035,0.0,0.006,0.331,-0.29,3.181
3,0.235,0.0,0.006,0.531,-0.29,3.13
4,0.235,0.0,0.006,0.531,-0.29,3.049
5,0.035,0.0,0.006,0.331,-0.29,2.967
6,0.035,0.0,0.006,0.331,-0.29,2.916
7,0.035,0.0,0.006,0.331,-0.29,2.866
8,0.035,0.0,0.006,0.331,-0.29,2.815
9,0.035,0.0,0.006,0.331,-0.29,2.764
10,0.035,0.0,0.006,0.331,-0.29,2.713
11,0.235,0.0,0.006,0.531,-0.29,2.663
12,0.035,0.0,0.006,0.331,-0.29,2.581
13,0.035,0.0,0.006,0.331,-0.29,2.53
14,0.035,0.0,0.0,0.325,-0.29,2.48
15,0.035,0.0,0.006,0.331,-0.29,2.43
16,0.035,0.0,0.006,0.331,-0.29,2.379
17,0.035,0.0,0.006,0.331,-0.29,2.328
18,0.035,0.0,0.006,0.331,-0.29,2.277
19,0.035,0.0,0.006,0.331,-0.29,2.227
20,0.235,0.0,0.006,0.531,-0.29,2.176
21,0.235,0.0,0.006,0.531,-0.29,2.094
22,0.035,0.0,0.006,0.331,-0.29,2.013
23,0.035,0.0,0.006,0.331,-0.29,1.962
24,0.035,0.0,0.006,0.331,-0.29,1.911
25,0.035,0.0,0.006,0.331,-0.29,1.861
26,0.035,0.0,0.006,0.331,-0.29,1.81
27,0.235,0.0,0.006,0.531,-0.29,1.759
28,0.235,0.0,0.0,0.525,-0.29,1.678
29,0.035,0.0,0.006,0.331,-0.29,1.597
30,0.035,0.0,0.006,0.331,-0.29,1.546
31,0.035,0.0,0.006,0.331,-0.29,1.496
32,0.035,0.0,0.006,0.331,-0.29,1.445
33,0.035,0.0,0.006,0.331,-0.29,1.394
34,0.035,0.0,0.006,0.331,-0.29,1.343
35,0.035,0.0,0.006,0.331,-0.29,1.293
36,0.235,0.0,0.006,0.531,-0.29,1.242
37,0.035,0.0,0.006,0.331,-0.29,1.16
38,0.035,0.0,0.006,0.331,-0.29,1.11
39,0.035,0.1,0.006,0.231,-0.29,1.059
40,0.035,0.1,0.006,0.231,-0.29,1.023
41,0.035,0.1,0.006,0.231,-0.29,0.988
42,0.299,0.1,0.006,0.495,-0.29,0.953
43,0.299,0.1,0.0,0.489,-0.29,0.877
44,0.519,0.1,0.006,0.715,-0.29,0.802
45,0.331,0.3,0.006,0.327,-0.29,0.692
46,0.431,0.3,0.006,0.427,-0.29,0.642
47,0.40700000000000003,0.3,0.006,0.403,-0.29,0.576
48,0.035,0.3,0.006,0.031,-0.29,0.514
49,0.035,0.3,0.006,0.031,-0.29,0.51
50,0.035,0.3,0.006,0.031,-0.29,0.505
51,0.035,0.6,0.006,-0.269,-0.29,0.5
52,0.235,0.6,0.006,-0.069,-0.29,0.541
53,0.035,0.6,0.006,-0.269,-0.29,0.552
54,0.035,0.6,0.006,-0.269,-0.29,0.593
55,0.035,0.6,0.006,-0.269,-0.29,0.634
56,0.035,0.6,0.0,-0.275,-0.29,0.676
57,2.255,1.0,0.006,1.551,-0.29,0.718
58,2.269,1.0,0.006,1.565,-0.29,0.48
59,2.269,1.0,0.006,1.565,-0.29,0.24
60,0.436,1.0,0.006,-0.222,-0.336,0.0
61,0.18100000000000002,1.0,0.006,-0.477,-0.336,0.034
62,0.18100000000000002,1.0,0.006,-0.477,-0.336,0.107
63,0.035,1.6,0.006,-1.223,-0.336,0.18
64,0.035,1.6,0.006,-1.223,-0.336,0.368
65,0.035,1.6,0.006,-1.223,-0.336,0.555
66,0.18100000000000002,1.6,0.006,-1.077,-0.336,0.743
67,0.16699999999999998,1.6,0.006,-1.091,-0.336,0.908
68,2.509,1.6,0.006,1.251,-0.336,1.075
69,2.435,2.0,0.0,0.771,-0.336,0.883
70,0.293,2.0,0.006,-1.365,-0.336,0.765
71,0.293,2.0,0.006,-1.365,-0.336,0.974
72,0.161,2.0,0.006,-1.497,-0.336,1.183
73,0.035,2.0,0.006,-1.623,-0.336,1.413
74,0.035,2.0,0.006,-1.623,-0.336,1.662
75,0.235,2.2,0.006,-1.623,-0.336,1.91
76,0.235,2.2,0.006,-1.623,-0.336,2.159
77,0.035,2.2,0.006,-1.823,-0.336,2.408
78,0.035,2.2,0.006,-1.823,-0.336,2.688
79,0.035,2.2,0.006,-1.823,-0.336,2.967
80,0.161,2.2,0.006,-1.697,-0.336,3.247
81,0.161,2.0,0.006,-1.497,-0.336,3.507
82,0.147,2.0,0.0,-1.517,-0.336,3.736
83,0.035,2.0,0.006,-1.623,-0.336,3.969
84,0.235,2.0,0.006,-1.423,-0.336,4.218
85,0.035,2.0,0.006,-1.623,-0.336,4.436
86,0.035,2.0,0.006,-1.623,-0.336,4.685
87,0.035,1.8,0.006,-1.423,-0.336,4.933
88,0.035,1.8,0.006,-1.423,-0.336,5.151
89,0.035,1.8,0.006,-1.423,-0.336,5.37
90,0.035,1.8,0.006,-1.423,-0.336,5.588
91,0.035,1.8,0.006,-1.423,-0.336,5.806
92,0.235,1.8,0.006,-1.223,-0.336,6.024
93,0.035,1.4,0.006,-1.023,-0.336,6.212
94,0.035,1.4,0.006,-1.023,-0.336,6.368
95,0.035,1.4,0.0,-1.029,-0.336,6.525
96,0.035,1.4,0.006,-1.023,-0.336,6.683
97,0.035,1.4,0.006,-1.023,-0.336,6.84
98,0.035,1.4,0.006,-1.023,-0.336,6.997
99,0.235,1.0,0.006,-0.423,-0.336,7.153
100,0.035,1.0,0.0,-0.629,-0.336,7.218
101,0.035,1.0,0.006,-0.623,-0.336,7.315
102,0.035,1.0,0.006,-0.623,-0.336,7.41
103,0.035,1.0,0.006,-0.623,-0.336,7.506
104,0.035,1.0,0.006,-0.623,-0.336,7.601
105,0.035,0.4,0.006,-0.023,-0.336,7.697
106,0.235,0.4,0.0,0.034,-0.199,7.7
107,0.161,0.4,0.006,-0.034,-0.199,7.695
108,0.41600000000000004,0.4,0.006,0.071,-0.049,7.7
109,0.41600000000000004,0.4,0.006,0.071,-0.049,7.689
110,0.204,0.4,0.006,-0.141,-0.049,7.678
111,0.264,0.1,0.0,0.007,0.157,7.7
112,0.244,0.1,0.006,-0.007,0.157,7.699
113,0.342,0.1,0.006,-0.0,0.248,7.7
114,0.45,0.1,1.422,0.374,1.398,7.7
115,0.19,0.1,3.702,2.394,1.398,7.643
116,0.201,0.1,3.69,2.393,1.398,7.276
117,0.306,0.0,3.69,2.598,1.398,6.909
118,0.20600000000000002,0.0,3.69,2.498,1.398,6.51
119,0.306,0.0,3.69,2.598,1.398,6.127
120,0.20600000000000002,0.0,3.684,2.492,1.398,5.729
121,0.406,0.0,3.678,2.686,1.398,5.347
122,0.24600000000000002,0.0,3.684,2.532,1.398,4.935
123,0.262,0.0,3.678,2.542,1.398,4.547
124,0.306,0.0,3.684,2.592,1.398,4.157
125,0.418,0.0,3.678,2.698,1.398,3.76
126,0.418,0.0,3.678,2.698,1.398,3.346
127,0.518,0.0,3.636,2.756,1.398,2.933
128,1.662,0.0,2.07,2.334,1.398,2.51
129,1.594,0.0,0.006,0.202,1.398,2.152
130,1.499,0.0,0.006,0.107,1.398,2.121
131,0.56,0.0,0.006,-0.832,1.398,2.105
132,0.56,0.0,0.006,-0.832,1.398,2.233
133,0.66,0.0,0.006,-0.732,1.398,2.36
134,0.7,0.0,0.006,-0.692,1.398,2.472
135,0.9,0.0,0.006,-0.492,1.398,2.579
136,0.86,0.0,0.0,-0.538,1.398,2.654
137,0.6459999999999999,0.0,0.006,-0.746,1.398,2.737
138,0.526,0.0,0.006,-0.866,1.398,2.851
139,0.546,0.0,0.006,-0.846,1.398,2.984
140,0.446,0.0,0.006,-0.946,1.398,3.114
141,0.39,0.0,0.006,-1.002,1.398,3.259
142,0.5579999999999999,0.0,0.006,-0.834,1.398,3.412
143,0.5579999999999999,0.0,0.006,2.019,-1.455,3.54
