,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.006,1.397,-1.343,3.636
1,0.048,0.0,0.006,0.298,-0.244,3.422
2,0.048,0.0,0.006,0.298,-0.244,3.376
3,0.048,0.0,0.006,0.298,-0.244,3.33
4,0.21899999999999997,0.0,0.006,0.469,-0.244,3.285
5,0.21899999999999997,0.0,0.006,0.469,-0.244,3.213
6,0.21899999999999997,0.0,0.006,0.469,-0.244,3.141
7,0.048,0.0,0.006,0.298,-0.244,3.069
8,0.048,0.0,0.0,0.292,-0.244,3.023
9,0.048,0.0,0.006,0.298,-0.244,2.978
10,0.048,0.0,0.006,0.298,-0.244,2.933
11,0.048,0.0,0.006,0.298,-0.244,2.887
12,0.048,0.0,0.006,0.298,-0.244,2.841
13,0.21899999999999997,0.0,0.006,0.469,-0.244,2.796
14,0.21899999999999997,0.0,0.006,0.469,-0.244,2.724
15,0.048,0.0,0.006,0.298,-0.244,2.652
16,0.048,0.0,0.006,0.298,-0.244,2.606
17,0.048,0.0,0.006,0.298,-0.244,2.56
18,0.048,0.0,0.006,0.298,-0.244,2.515
19,0.048,0.0,0.006,0.298,-0.244,2.469
20,0.21899999999999997,0.0,0.006,0.469,-0.244,2.423
21,0.21899999999999997,0.0,0.006,0.469,-0.244,2.352
22,0.048,0.0,0.0,0.292,-0.244,2.28
23,0.048,0.0,0.006,0.298,-0.244,2.235
24,0.048,0.0,0.006,0.298,-0.244,2.189
25,0.048,0.0,0.006,0.298,-0.244,2.143
26,0.21899999999999997,0.0,0.006,0.469,-0.244,2.098
27,0.21899999999999997,0.0,0.006,0.469,-0.244,2.026
28,0.21899999999999997,0.0,0.006,0.469,-0.244,1.954
29,0.048,0.0,0.006,0.298,-0.244,1.882
30,0.048,0.0,0.006,0.298,-0.244,1.836
31,0.048,0.0,0.006,0.298,-0.244,1.791
32,0.048,0.0,0.006,0.298,-0.244,1.745
33,0.048,0.0,0.006,0.298,-0.244,1.699
34,0.048,0.0,0.006,0.298,-0.244,1.654
35,0.21899999999999997,0.0,0.006,0.469,-0.244,1.608
36,0.21899999999999997,0.0,0.006,0.469,-0.244,1.536
37,0.048,0.0,0.0,0.292,-0.244,1.464
38,0.048,0.0,0.006,0.298,-0.244,1.419
39,0.048,0.1,0.006,0.198,-0.244,1.374
40,0.048,0.1,0.006,0.198,-0.244,1.343
41,0.048,0.1,0.006,0.198,-0.244,1.313
42,0.21899999999999997,0.1,0.006,0.369,-0.244,1.283
43,0.21899999999999997,0.1,0.006,0.369,-0.244,1.226
44,0.048,0.1,0.006,0.198,-0.244,1.17
45,0.048,0.3,0.006,-0.002,-0.244,1.139
46,0.048,0.3,0.006,-0.002,-0.244,1.139
47,0.048,0.3,0.006,-0.002,-0.244,1.14
48,2.271,0.3,0.006,2.221,-0.244,1.14
49,0.132,0.3,0.006,0.082,-0.244,0.8
50,0.22899999999999998,0.3,0.006,0.179,-0.244,0.787
51,0.508,0.6,0.0,0.152,-0.244,0.76
52,0.408,0.6,0.006,0.058,-0.244,0.736
53,0.368,0.6,0.006,0.018,-0.244,0.727
54,0.17,0.6,0.006,-0.18,-0.244,0.725
55,0.161,0.6,0.006,-0.189,-0.244,0.752
56,0.245,0.6,0.006,-0.105,-0.244,0.781
57,0.161,1.0,0.006,-0.589,-0.244,0.797
58,0.048,1.0,0.006,-0.702,-0.244,0.888
59,0.21899999999999997,1.0,0.006,-0.531,-0.244,0.995
60,0.21899999999999997,1.0,0.006,-0.531,-0.244,1.077
61,0.048,1.0,0.006,-0.702,-0.244,1.158
62,0.048,1.0,0.006,-0.702,-0.244,1.266
63,0.048,1.6,0.006,-1.302,-0.244,1.373
64,0.048,1.6,0.0,-1.308,-0.244,1.573
65,0.048,1.6,0.006,-1.302,-0.244,1.774
66,0.048,1.6,0.006,-1.302,-0.244,1.973
67,0.21899999999999997,1.6,0.006,-1.131,-0.244,2.173
68,0.21899999999999997,1.6,0.006,-1.131,-0.244,2.346
69,0.048,2.0,0.006,-1.702,-0.244,2.52
70,0.048,2.0,0.006,-1.702,-0.244,2.781
71,0.048,2.0,0.006,-1.702,-0.244,3.042
72,0.048,2.0,0.006,-1.702,-0.244,3.303
73,0.048,2.0,0.006,-1.702,-0.244,3.564
74,0.048,2.0,0.006,-1.702,-0.244,3.825
75,0.048,2.2,0.006,-1.902,-0.244,4.086
76,0.048,2.2,0.0,-1.908,-0.244,4.377
77,0.048,2.2,0.006,-1.902,-0.244,4.67
78,0.21899999999999997,2.2,0.006,-1.731,-0.244,4.962
79,0.21899999999999997,2.2,0.006,-1.731,-0.244,5.227
80,0.048,2.2,0.006,-1.902,-0.244,5.493
81,0.048,2.0,0.006,-1.702,-0.244,5.784
82,0.061,2.0,0.0,-1.695,-0.244,6.045
83,0.061,2.0,0.006,-1.689,-0.244,6.305
84,0.048,2.0,0.006,-1.702,-0.244,6.564
85,0.21899999999999997,2.0,0.006,-1.531,-0.244,6.825
86,0.27899999999999997,2.0,0.006,-1.471,-0.244,7.06
87,3.01,1.8,0.0,1.454,-0.244,7.285
88,2.839,1.8,0.006,1.289,-0.244,7.062
89,2.779,1.8,0.006,1.229,-0.244,6.865
90,2.779,1.8,0.006,1.229,-0.244,6.676
91,2.779,1.8,0.006,1.229,-0.244,6.488
92,2.95,1.8,0.0,1.394,-0.244,6.299
93,0.21899999999999997,1.4,0.006,-0.931,-0.244,6.086
94,0.048,1.4,0.006,-1.102,-0.244,6.228
95,0.048,1.4,0.006,-1.102,-0.244,6.397
96,0.048,1.4,0.006,-1.102,-0.244,6.566
97,0.048,1.4,0.006,-1.102,-0.244,6.735
98,0.048,1.4,0.0,-1.108,-0.244,6.904
99,0.21899999999999997,1.0,0.006,-0.531,-0.244,7.074
100,0.21899999999999997,1.0,0.006,-0.531,-0.244,7.156
101,0.048,1.0,0.006,-0.702,-0.244,7.237
102,0.048,1.0,0.006,-0.702,-0.244,7.345
103,0.048,1.0,0.0,-0.708,-0.244,7.452
104,0.048,1.0,0.006,-0.702,-0.244,7.561
105,0.048,0.4,0.006,-0.102,-0.244,7.669
106,0.048,0.4,0.006,-0.102,-0.244,7.684
107,0.21899999999999997,0.4,0.006,0.044,-0.219,7.7
108,0.21899999999999997,0.4,0.0,0.038,-0.219,7.693
