,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.044000000000000004,0.0,0.006,1.707,-1.657,3.588
1,0.044000000000000004,0.0,0.006,0.332,-0.282,3.326
2,0.044000000000000004,0.0,0.0,0.326,-0.282,3.276
3,0.044000000000000004,0.0,0.006,0.332,-0.282,3.226
4,0.044000000000000004,0.0,0.006,0.332,-0.282,3.175
5,0.198,0.0,0.006,0.486,-0.282,3.124
6,0.198,0.0,0.006,0.486,-0.282,3.049
7,0.044000000000000004,0.0,0.0,0.326,-0.282,2.975
8,0.044000000000000004,0.0,0.006,0.332,-0.282,2.925
9,0.39299999999999996,0.0,0.006,0.681,-0.282,2.874
10,0.244,0.0,0.006,0.532,-0.282,2.77
11,0.141,0.0,0.006,0.429,-0.282,2.688
12,0.141,0.0,0.006,0.429,-0.282,2.622
13,0.044000000000000004,0.0,0.0,0.326,-0.282,2.556
14,0.044000000000000004,0.0,0.006,0.332,-0.282,2.506
15,0.198,0.0,0.006,0.486,-0.282,2.456
16,0.198,0.0,0.006,0.486,-0.282,2.381
17,0.39299999999999996,0.0,0.006,0.681,-0.282,2.307
18,0.39299999999999996,0.0,0.0,0.675,-0.282,2.202
19,0.044000000000000004,0.0,0.006,0.332,-0.282,2.099
20,0.044000000000000004,0.0,0.006,0.332,-0.282,2.048
21,0.044000000000000004,0.0,0.006,0.332,-0.282,1.997
22,0.141,0.0,0.006,0.429,-0.282,1.946
23,0.295,0.0,0.0,0.577,-0.282,1.88
24,0.39799999999999996,0.0,0.006,0.686,-0.282,1.792
25,0.39299999999999996,0.0,0.006,0.681,-0.282,1.687
26,0.244,0.0,0.006,0.532,-0.282,1.582
27,0.044000000000000004,0.0,0.006,0.332,-0.282,1.501
28,0.044000000000000004,0.0,0.006,0.332,-0.282,1.45
29,0.198,0.0,0.0,0.48,-0.282,1.399
30,0.295,0.0,0.006,0.583,-0.282,1.325
31,0.044000000000000004,0.0,0.006,0.332,-0.282,1.236
32,0.044000000000000004,0.0,0.006,0.332,-0.282,1.185
33,0.39299999999999996,0.0,0.006,0.681,-0.282,1.134
34,0.39299999999999996,0.0,0.0,0.675,-0.282,1.03
35,0.044000000000000004,0.0,0.006,0.332,-0.282,0.926
36,0.141,0.0,0.006,0.429,-0.282,0.875
37,0.141,0.0,0.006,0.429,-0.282,0.81
38,0.198,0.0,0.006,0.486,-0.282,0.744
39,0.198,0.1,0.0,0.38,-0.282,0.669
40,0.044000000000000004,0.1,0.006,0.232,-0.282,0.611
41,0.193,0.1,0.006,0.381,-0.282,0.576
42,0.044000000000000004,0.1,0.006,0.232,-0.282,0.517
43,0.044000000000000004,0.1,0.006,0.232,-0.282,0.482
44,0.244,0.1,0.0,0.426,-0.282,0.446
45,0.341,0.3,0.006,0.329,-0.282,0.381
46,0.198,0.3,0.006,0.186,-0.282,0.33
47,0.198,0.3,0.006,0.186,-0.282,0.302
48,0.193,0.3,0.006,0.181,-0.282,0.273
49,0.193,0.3,0.006,0.181,-0.282,0.246
50,0.141,0.3,0.0,0.123,-0.282,0.218
51,0.141,0.6,0.006,-0.171,-0.282,0.199
52,0.244,0.6,0.006,-0.068,-0.282,0.225
53,0.244,0.6,0.006,-0.068,-0.282,0.236
54,0.198,0.6,0.006,-0.114,-0.282,0.246
55,0.198,0.6,0.0,-0.12,-0.282,0.264
56,0.044000000000000004,0.6,0.006,-0.268,-0.282,0.282
57,0.044000000000000004,1.0,0.006,-0.668,-0.282,0.323
58,0.29,1.0,0.006,-0.422,-0.282,0.426
59,0.193,1.0,0.006,-0.519,-0.282,0.49
60,0.244,1.0,0.0,-0.474,-0.282,0.57
61,0.244,1.0,0.006,-0.468,-0.282,0.643
62,0.198,1.0,0.006,-0.514,-0.282,0.714
63,0.198,1.6,0.006,-1.114,-0.282,0.793
64,0.044000000000000004,1.6,0.006,-1.268,-0.282,0.964
65,0.044000000000000004,1.6,0.0,-1.274,-0.282,1.158
66,0.193,1.6,0.006,-1.119,-0.282,1.354
67,0.141,1.6,0.006,-1.171,-0.282,1.525
68,0.341,1.6,0.006,-0.971,-0.282,1.705
69,0.244,2.0,0.006,-1.468,-0.282,1.854
70,0.044000000000000004,2.0,0.0,-1.674,-0.282,2.079
71,0.044000000000000004,2.0,0.006,-1.668,-0.282,2.336
72,0.044000000000000004,2.0,0.006,-1.668,-0.282,2.591
73,0.193,2.0,0.006,-1.519,-0.282,2.847
74,0.193,2.0,0.006,-1.519,-0.282,3.08
75,0.341,2.2,0.006,-1.571,-0.282,3.313
76,0.341,2.2,0.0,-1.577,-0.282,3.554
77,0.198,2.2,0.006,-1.714,-0.282,3.796
78,0.198,2.2,0.006,-1.714,-0.282,4.059
79,0.044000000000000004,2.2,0.006,-1.868,-0.282,4.322
80,0.044000000000000004,2.2,0.006,-1.868,-0.282,4.608
81,0.193,2.0,0.0,-1.525,-0.282,4.894
82,0.193,2.0,0.006,-1.519,-0.282,5.128
83,0.141,2.0,0.006,-1.571,-0.282,5.361
84,0.341,2.0,0.006,-1.371,-0.282,5.602
85,0.244,2.0,0.006,-1.468,-0.282,5.812
86,0.044000000000000004,2.0,0.0,-1.674,-0.282,6.037
87,0.044000000000000004,1.8,0.006,-1.468,-0.282,6.294
88,0.044000000000000004,1.8,0.006,-1.468,-0.282,6.519
89,0.34700000000000003,1.8,0.006,-1.165,-0.282,6.744
90,0.198,1.8,0.006,-1.314,-0.282,6.923
91,0.044000000000000004,1.8,0.006,-1.468,-0.282,7.124
92,0.044000000000000004,1.8,0.0,-1.474,-0.282,7.35
93,0.301,1.4,0.006,-0.811,-0.282,7.576
94,2.5980000000000003,1.4,0.006,1.447,-0.243,7.7
95,0.345,1.4,0.006,-0.806,-0.243,7.478
96,0.847,1.4,0.006,-0.304,-0.243,7.602
97,0.8190000000000001,1.4,0.0,-0.338,-0.243,7.648
98,2.9589999999999996,1.4,0.006,0.472,1.093,7.7
99,3.033,1.0,1.458,2.398,1.093,7.628
100,0.6940000000000001,1.0,3.6959999999999997,2.297,1.093,7.26
101,0.867,1.0,3.6959999999999997,2.47,1.093,6.908
102,0.73,1.0,3.6959999999999997,2.333,1.093,6.529
103,1.015,1.0,3.69,2.612,1.093,6.172
104,0.955,1.0,3.684,2.546,1.093,5.771
105,0.8690000000000001,0.4,3.69,3.0,1.159,5.381
106,0.746,0.4,3.678,2.931,1.093,4.921
107,3.188,0.4,3.684,3.0,3.472,4.472
108,3.322,0.4,3.678,3.0,3.6,4.012
109,3.4189999999999996,0.4,3.2939999999999996,3.0,3.313,3.552
110,3.5189999999999997,0.4,1.6680000000000001,3.0,1.787,3.092
111,3.1639999999999997,0.1,0.006,1.977,1.093,2.632
112,3.179,0.1,0.006,1.992,1.093,2.328
113,0.413,0.1,0.006,-0.774,1.093,2.023
114,0.642,0.1,0.006,-0.545,1.093,2.142
115,0.7390000000000001,0.1,0.006,-0.448,1.093,2.225
116,0.63,0.1,0.006,-0.557,1.093,2.294
117,0.5329999999999999,0.0,0.006,-0.554,1.093,2.38
118,0.653,0.0,0.006,-0.434,1.093,2.465
119,0.5529999999999999,0.0,0.0,-0.54,1.093,2.531
120,0.5529999999999999,0.0,0.006,-0.534,1.093,2.614
121,0.5529999999999999,0.0,0.006,-0.534,1.093,2.696
122,0.5529999999999999,0.0,0.006,-0.534,1.093,2.778
123,0.763,0.0,0.006,-0.324,1.093,2.86
124,0.8029999999999999,0.0,0.006,-0.284,1.093,2.91
125,0.425,0.0,0.006,-0.662,1.093,2.953
126,0.444,0.0,0.006,-0.643,1.093,3.055
127,0.5529999999999999,0.0,0.006,-0.534,1.093,3.154
128,0.546,0.0,0.006,-0.541,1.093,3.236
129,0.858,0.0,0.006,-0.229,1.093,3.319
130,0.927,0.0,0.006,-0.16,1.093,3.354
131,0.847,0.0,0.006,-0.24,1.093,3.378
132,1.2309999999999999,0.0,0.0,0.138,1.093,3.415
133,0.759,0.0,0.006,-0.328,1.093,3.394
134,0.682,0.0,0.006,-0.405,1.093,3.445
135,1.056,0.0,0.006,-0.031,1.093,3.507
136,0.8,0.0,0.006,-0.287,1.093,3.512
137,0.7,0.0,0.006,-0.387,1.093,3.556
138,0.873,0.0,0.006,-0.214,1.093,3.615
139,1.13,0.0,0.006,0.043,1.093,3.648
140,1.208,0.0,0.006,0.121,1.093,3.641
141,1.14,0.0,0.006,0.053,1.093,3.623
142,1.261,0.0,0.006,0.174,1.093,3.615
143,3.3280000000000003,0.0,0.006,1.707,1.627,3.588
