,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.057,0.0,0.006,0.22,-0.157,3.816
1,0.057,0.0,0.006,0.22,-0.157,3.783
2,0.057,0.0,0.0,0.214,-0.157,3.749
3,0.057,0.0,0.006,0.22,-0.157,3.716
4,0.057,0.0,0.006,0.22,-0.157,3.682
5,0.057,0.0,0.006,0.22,-0.157,3.649
6,0.057,0.0,0.006,0.22,-0.157,3.615
7,0.057,0.0,0.006,0.22,-0.157,3.581
8,0.057,0.0,0.006,0.22,-0.157,3.548
9,0.16899999999999998,0.0,0.0,0.326,-0.157,3.514
10,0.16899999999999998,0.0,0.006,0.332,-0.157,3.464
11,0.057,0.0,0.006,0.22,-0.157,3.413
12,0.057,0.0,0.006,0.22,-0.157,3.379
13,0.057,0.0,0.006,0.22,-0.157,3.346
14,0.16899999999999998,0.0,0.006,0.332,-0.157,3.312
15,0.16899999999999998,0.0,0.006,0.332,-0.157,3.261
16,0.057,0.0,0.0,0.214,-0.157,3.21
17,0.057,0.0,0.006,0.22,-0.157,3.177
18,0.057,0.0,0.006,0.22,-0.157,3.144
19,0.057,0.0,0.006,0.22,-0.157,3.11
20,0.057,0.0,0.006,0.22,-0.157,3.076
21,0.057,0.0,0.006,0.22,-0.157,3.043
22,0.057,0.0,0.006,0.22,-0.157,3.009
23,0.057,0.0,0.0,0.214,-0.157,2.975
24,0.16899999999999998,0.0,0.006,0.332,-0.157,2.942
25,0.16899999999999998,0.0,0.006,0.332,-0.157,2.891
26,0.057,0.0,0.006,0.22,-0.157,2.841
27,0.057,0.0,0.006,0.22,-0.157,2.807
28,0.057,0.0,0.006,0.22,-0.157,2.773
29,0.057,0.0,0.0,0.214,-0.157,2.739
30,0.057,0.0,0.006,0.22,-0.157,2.707
31,0.057,0.0,0.006,0.22,-0.157,2.673
32,0.16899999999999998,0.0,0.006,0.332,-0.157,2.639
33,0.16899999999999998,0.0,0.006,0.332,-0.157,2.588
34,0.057,0.0,0.006,0.22,-0.157,2.537
35,0.057,0.0,0.0,0.214,-0.157,2.504
36,0.057,0.0,0.006,0.22,-0.157,2.471
37,0.057,0.0,0.006,0.22,-0.157,2.437
38,0.16899999999999998,0.0,0.006,0.332,-0.157,2.404
39,0.16899999999999998,0.1,0.006,0.232,-0.157,2.353
40,0.057,0.1,0.0,0.114,-0.157,2.317
41,0.057,0.1,0.006,0.12,-0.157,2.3
42,0.057,0.1,0.006,0.12,-0.157,2.281
43,0.057,0.1,0.006,0.12,-0.157,2.263
44,0.057,0.1,0.006,0.12,-0.157,2.245
45,0.16899999999999998,0.3,0.006,0.032,-0.157,2.226
46,0.16899999999999998,0.3,0.0,0.026,-0.157,2.221
47,0.09699999999999999,0.3,0.006,-0.04,-0.157,2.217
48,0.332,0.3,0.006,0.195,-0.157,2.224
49,0.23199999999999998,0.3,0.006,0.095,-0.157,2.194
50,0.23199999999999998,0.3,0.006,0.095,-0.157,2.179
51,0.172,0.6,0.0,-0.271,-0.157,2.165
52,0.247,0.6,0.006,-0.19,-0.157,2.206
53,0.35600000000000004,0.6,0.006,-0.081,-0.157,2.235
54,2.324,0.6,0.006,1.887,-0.157,2.248
55,2.1519999999999997,0.6,0.006,1.715,-0.157,1.958
56,0.16899999999999998,0.6,0.0,-0.274,-0.157,1.696
57,2.798,1.0,0.006,1.961,-0.157,1.738
58,0.304,1.0,0.006,-0.533,-0.157,1.437
59,0.22899999999999998,1.0,0.006,-0.608,-0.157,1.519
60,0.341,1.0,0.006,-0.496,-0.157,1.612
61,0.413,1.0,0.0,-0.43,-0.157,1.688
62,2.476,1.0,0.006,1.639,-0.157,1.754
63,2.184,1.6,0.006,0.747,-0.157,1.503
64,0.201,1.6,0.006,-1.236,-0.157,1.388
65,0.201,1.6,0.006,-1.236,-0.157,1.578
66,0.37799999999999995,1.6,0.0,-1.065,-0.157,1.767
67,2.628,1.6,0.006,1.191,-0.157,1.931
68,2.628,1.6,0.006,1.191,-0.157,1.748
69,2.628,2.0,0.006,0.791,-0.157,1.565
70,2.628,2.0,0.006,0.791,-0.157,1.444
71,2.628,2.0,0.006,0.791,-0.157,1.323
72,2.628,2.0,0.0,0.785,-0.157,1.202
73,0.129,2.0,0.006,-1.708,-0.157,1.081
74,0.129,2.0,0.006,-1.708,-0.157,1.343
75,0.07200000000000001,2.2,0.006,-1.965,-0.157,1.605
76,0.07200000000000001,2.2,0.006,-1.965,-0.157,1.906
77,0.209,2.2,0.0,-1.834,-0.157,2.208
78,0.07200000000000001,2.2,0.006,-1.965,-0.157,2.489
79,0.07200000000000001,2.2,0.006,-1.965,-0.157,2.79
80,0.057,2.2,0.006,-1.98,-0.157,3.092
81,0.19,2.0,0.006,-1.647,-0.157,3.395
82,0.22399999999999998,2.0,0.0,-1.619,-0.157,3.648
83,0.324,2.0,0.006,-1.513,-0.157,3.896
84,0.364,2.0,0.006,-1.473,-0.157,4.128
85,0.364,2.0,0.006,-1.473,-0.157,4.354
86,0.364,2.0,0.006,-1.473,-0.157,4.58
87,0.47600000000000003,1.8,0.0,-1.167,-0.157,4.806
88,0.47600000000000003,1.8,0.006,-1.161,-0.157,4.985
89,0.47600000000000003,1.8,0.006,-1.161,-0.157,5.163
90,0.591,1.8,0.006,-1.046,-0.157,5.341
91,0.591,1.8,0.006,-1.046,-0.157,5.501
92,0.591,1.8,0.006,-1.046,-0.157,5.662
93,0.342,1.4,0.0,-0.901,-0.157,5.822
94,0.342,1.4,0.006,-0.895,-0.157,5.96
95,0.414,1.4,0.006,-0.823,-0.157,6.098
96,0.057,1.4,0.006,-1.18,-0.157,6.224
97,0.16899999999999998,1.4,0.006,-1.068,-0.157,6.405
98,0.057,1.4,0.0,-1.186,-0.157,6.569
99,0.057,1.0,0.006,-0.78,-0.157,6.75
100,0.057,1.0,0.006,-0.78,-0.157,6.87
101,0.057,1.0,0.006,-0.78,-0.157,6.99
102,0.16899999999999998,1.0,0.006,-0.668,-0.157,7.109
103,0.16899999999999998,1.0,0.0,-0.674,-0.157,7.212
104,0.057,1.0,0.006,-0.78,-0.157,7.315
105,0.057,0.4,0.006,-0.18,-0.157,7.435
106,0.057,0.4,0.006,-0.18,-0.157,7.462
107,0.057,0.4,0.006,-0.18,-0.157,7.49
108,0.16899999999999998,0.4,0.0,-0.074,-0.157,7.518
109,0.16899999999999998,0.4,0.006,-0.068,-0.157,7.529
110,0.057,0.4,0.006,-0.18,-0.157,7.539
111,0.057,0.1,0.006,0.12,-0.157,7.567
112,0.057,0.1,0.006,0.12,-0.157,7.549
113,0.057,0.1,0.006,0.12,-0.157,7.53
114,0.20199999999999999,0.1,0.0,0.259,-0.157,7.512
115,0.439,0.1,0.006,0.502,-0.157,7.472
116,0.506,0.1,0.006,0.569,-0.157,7.395
117,0.5660000000000001,0.0,0.006,0.729,-0.157,7.308
118,0.466,0.0,0.006,0.629,-0.157,7.196
119,0.466,0.0,0.0,0.623,-0.157,7.1
120,0.7879999999999999,0.0,0.006,0.951,-0.157,7.004
121,0.284,0.0,0.006,0.447,-0.157,6.859
122,0.284,0.0,0.006,0.447,-0.157,6.79
123,0.579,0.0,0.006,0.742,-0.157,6.722
124,0.619,0.0,0.0,0.776,-0.157,6.608
125,0.527,0.0,0.006,0.69,-0.157,6.489
126,0.7070000000000001,0.0,0.006,0.87,-0.157,6.383
127,0.747,0.0,0.006,0.91,-0.157,6.25
128,0.887,0.0,0.006,1.05,-0.157,6.11
129,0.628,0.0,0.0,0.785,-0.157,5.949
130,0.68,0.0,0.006,0.843,-0.157,5.829
131,0.785,0.0,0.006,0.948,-0.157,5.7
132,3.322,0.0,0.006,3.0,0.328,5.554
133,3.282,0.0,0.006,3.0,0.288,5.094
134,0.6970000000000001,0.0,0.0,0.854,-0.157,4.634
135,0.861,0.0,0.006,1.024,-0.157,4.503
136,0.642,0.0,0.006,0.805,-0.157,4.346
137,0.617,0.0,0.006,0.78,-0.157,4.223
