,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.0,0.437,-0.388,3.783
1,0.049,0.0,0.006,0.443,-0.388,3.716
2,0.049,0.0,0.006,0.443,-0.388,3.648
3,0.049,0.0,0.006,0.443,-0.388,3.58
4,0.049,0.0,0.006,0.443,-0.388,3.512
5,0.049,0.0,0.0,0.437,-0.388,3.444
6,0.049,0.0,0.006,0.443,-0.388,3.377
7,0.049,0.0,0.006,0.443,-0.388,3.309
8,0.171,0.0,0.006,0.565,-0.388,3.241
9,0.171,0.0,0.006,0.565,-0.388,3.154
10,0.049,0.0,0.006,0.443,-0.388,3.068
11,0.21,0.0,0.0,0.598,-0.388,3.0
12,0.21,0.0,0.006,0.604,-0.388,2.908
13,0.049,0.0,0.006,0.443,-0.388,2.815
14,0.049,0.0,0.006,0.443,-0.388,2.747
15,0.171,0.0,0.006,0.565,-0.388,2.68
16,0.171,0.0,0.0,0.559,-0.388,2.593
17,0.049,0.0,0.006,0.443,-0.388,2.507
18,0.21,0.0,0.006,0.604,-0.388,2.439
19,0.21,0.0,0.006,0.604,-0.388,2.347
20,0.049,0.0,0.006,0.443,-0.388,2.254
21,0.049,0.0,0.0,0.437,-0.388,2.186
22,0.049,0.0,0.006,0.443,-0.388,2.119
23,0.049,0.0,0.006,0.443,-0.388,2.051
24,0.049,0.0,0.006,0.443,-0.388,1.983
25,0.049,0.0,0.006,0.443,-0.388,1.915
26,0.049,0.0,0.0,0.437,-0.388,1.847
27,0.171,0.0,0.006,0.565,-0.388,1.78
28,0.332,0.0,0.006,0.726,-0.388,1.693
29,0.21,0.0,0.006,0.604,-0.388,1.582
30,0.049,0.0,0.006,0.443,-0.388,1.489
31,0.049,0.0,0.006,0.443,-0.388,1.421
32,0.049,0.0,0.0,0.437,-0.388,1.353
33,0.171,0.0,0.006,0.565,-0.388,1.286
34,0.171,0.0,0.006,0.565,-0.388,1.2
35,0.21,0.0,0.006,0.604,-0.388,1.113
36,0.21,0.0,0.006,0.604,-0.388,1.02
37,0.049,0.0,0.0,0.437,-0.388,0.928
38,0.049,0.0,0.006,0.443,-0.388,0.861
39,0.049,0.1,0.006,0.343,-0.388,0.793
40,0.049,0.1,0.006,0.343,-0.388,0.74
41,0.049,0.1,0.006,0.343,-0.388,0.687
42,0.049,0.1,0.0,0.337,-0.388,0.635
43,0.332,0.1,0.006,0.626,-0.388,0.583
44,0.332,0.1,0.006,0.626,-0.388,0.487
45,0.049,0.3,0.006,0.143,-0.388,0.391
46,0.049,0.3,0.006,0.143,-0.388,0.369
47,0.049,0.3,0.0,0.137,-0.388,0.347
48,0.049,0.3,0.006,0.143,-0.388,0.326
