,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.0,0.006,0.794,-0.738,3.728
1,0.05,0.0,0.006,0.283,-0.227,3.607
2,0.05,0.0,0.006,0.283,-0.227,3.563
3,0.05,0.0,0.006,0.283,-0.227,3.52
4,0.05,0.0,0.006,0.283,-0.227,3.477
5,0.05,0.0,0.006,0.283,-0.227,3.433
6,0.05,0.0,0.006,0.283,-0.227,3.39
7,0.05,0.0,0.006,0.283,-0.227,3.347
8,0.24,0.0,0.006,0.473,-0.227,3.303
9,0.24,0.0,0.006,0.473,-0.227,3.231
10,0.05,0.0,0.006,0.283,-0.227,3.158
11,0.05,0.0,0.006,0.283,-0.227,3.115
12,0.05,0.0,0.006,0.283,-0.227,3.071
13,0.05,0.0,0.006,0.283,-0.227,3.028
14,0.05,0.0,0.006,0.283,-0.227,2.985
15,0.05,0.0,0.006,0.283,-0.227,2.941
16,0.05,0.0,0.006,0.283,-0.227,2.898
17,0.05,0.0,0.006,0.283,-0.227,2.855
18,0.05,0.0,0.006,0.283,-0.227,2.811
19,0.05,0.0,0.006,0.283,-0.227,2.768
20,0.05,0.0,0.006,0.283,-0.227,2.725
21,0.24,0.0,0.006,0.473,-0.227,2.681
22,0.24,0.0,0.0,0.467,-0.227,2.609
23,0.05,0.0,0.006,0.283,-0.227,2.537
24,0.05,0.0,0.006,0.283,-0.227,2.494
25,0.05,0.0,0.006,0.283,-0.227,2.451
26,0.05,0.0,0.006,0.283,-0.227,2.407
27,0.24,0.0,0.006,0.473,-0.227,2.364
28,0.24,0.0,0.006,0.473,-0.227,2.291
29,0.24,0.0,0.006,0.473,-0.227,2.219
30,0.05,0.0,0.006,0.283,-0.227,2.146
31,0.05,0.0,0.006,0.283,-0.227,2.103
32,0.05,0.0,0.006,0.283,-0.227,2.06
33,0.05,0.0,0.006,0.283,-0.227,2.016
34,0.05,0.0,0.006,0.283,-0.227,1.973
35,0.05,0.0,0.006,0.283,-0.227,1.93
36,0.05,0.0,0.0,0.277,-0.227,1.886
37,0.05,0.0,0.006,0.283,-0.227,1.844
38,0.05,0.0,0.006,0.283,-0.227,1.8
39,0.05,0.1,0.006,0.183,-0.227,1.757
40,0.05,0.1,0.006,0.183,-0.227,1.729
41,0.05,0.1,0.006,0.183,-0.227,1.701
42,0.05,0.1,0.006,0.183,-0.227,1.673
43,0.24,0.1,0.006,0.373,-0.227,1.645
44,0.24,0.1,0.006,0.373,-0.227,1.588
45,0.24,0.3,0.006,0.173,-0.227,1.531
46,0.05,0.3,0.006,-0.017,-0.227,1.504
47,0.05,0.3,0.006,-0.017,-0.227,1.507
48,0.05,0.3,0.006,-0.017,-0.227,1.51
49,0.05,0.3,0.006,-0.017,-0.227,1.512
50,0.05,0.3,0.0,-0.023,-0.227,1.515
51,0.05,0.6,0.006,-0.317,-0.227,1.518
52,0.24,0.6,0.006,-0.127,-0.227,1.567
53,0.24,0.6,0.006,-0.127,-0.227,1.587
54,0.05,0.6,0.006,-0.317,-0.227,1.606
55,0.05,0.6,0.006,-0.317,-0.227,1.655
56,0.05,0.6,0.006,-0.317,-0.227,1.703
57,0.05,1.0,0.006,-0.717,-0.227,1.752
58,0.05,1.0,0.006,-0.717,-0.227,1.862
59,0.05,1.0,0.006,-0.717,-0.227,1.972
60,0.24,1.0,0.006,-0.527,-0.227,2.082
61,0.24,1.0,0.006,-0.527,-0.227,2.163
62,0.05,1.0,0.006,-0.717,-0.227,2.244
63,0.05,1.6,0.006,-1.317,-0.227,2.354
64,0.05,1.6,0.006,-1.317,-0.227,2.556
65,0.05,1.6,0.0,-1.323,-0.227,2.758
66,0.24,1.6,0.006,-1.127,-0.227,2.96
67,0.588,1.6,0.006,-0.779,-0.227,3.133
68,0.05,1.6,0.006,-1.317,-0.227,3.253
69,0.05,2.0,0.006,-1.717,-0.227,3.455
70,0.084,2.0,0.006,-1.683,-0.227,3.718
71,0.084,2.0,0.006,-1.683,-0.227,3.976
72,0.14400000000000002,2.0,0.006,-1.623,-0.227,4.234
73,0.33399999999999996,2.0,0.006,-1.433,-0.227,4.483
74,0.33399999999999996,2.0,0.006,-1.433,-0.227,4.703
75,0.14400000000000002,2.2,0.006,-1.823,-0.227,4.923
76,0.084,2.2,0.006,-1.883,-0.227,5.202
77,0.09,2.2,0.006,-1.877,-0.227,5.491
78,0.084,2.2,0.006,-1.883,-0.227,5.779
79,1.815,2.2,0.006,-0.152,-0.227,6.068
80,1.815,2.2,0.0,-0.158,-0.227,6.091
81,0.09699999999999999,2.0,0.006,-1.67,-0.227,6.115
82,0.09699999999999999,2.0,0.006,-1.67,-0.227,6.371
