,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.006,0.502,-0.447,3.773
1,0.049,0.0,0.0,0.447,-0.398,3.696
2,0.049,0.0,0.006,0.453,-0.398,3.628
3,0.049,0.0,0.006,0.453,-0.398,3.558
4,0.049,0.0,0.006,0.453,-0.398,3.489
5,0.049,0.0,0.006,0.453,-0.398,3.419
6,0.049,0.0,0.0,0.447,-0.398,3.35
7,0.188,0.0,0.006,0.592,-0.398,3.281
8,0.188,0.0,0.006,0.592,-0.398,3.19
9,0.049,0.0,0.006,0.453,-0.398,3.099
10,0.049,0.0,0.006,0.453,-0.398,3.03
11,0.049,0.0,0.0,0.447,-0.398,2.961
12,0.049,0.0,0.006,0.453,-0.398,2.892
13,0.188,0.0,0.006,0.592,-0.398,2.822
14,0.188,0.0,0.006,0.592,-0.398,2.732
15,0.049,0.0,0.006,0.453,-0.398,2.641
16,0.049,0.0,0.0,0.447,-0.398,2.571
17,0.049,0.0,0.006,0.453,-0.398,2.503
18,0.049,0.0,0.006,0.453,-0.398,2.433
19,0.049,0.0,0.006,0.453,-0.398,2.364
20,0.049,0.0,0.006,0.453,-0.398,2.294
21,0.049,0.0,0.0,0.447,-0.398,2.225
22,0.049,0.0,0.006,0.453,-0.398,2.156
23,0.049,0.0,0.006,0.453,-0.398,2.087
24,0.188,0.0,0.006,0.592,-0.398,2.017
25,0.188,0.0,0.006,0.592,-0.398,1.927
26,0.049,0.0,0.006,0.453,-0.398,1.836
27,0.049,0.0,0.0,0.447,-0.398,1.766
28,0.049,0.0,0.006,0.453,-0.398,1.698
29,0.049,0.0,0.006,0.453,-0.398,1.628
30,0.049,0.0,0.006,0.453,-0.398,1.559
31,0.049,0.0,0.006,0.453,-0.398,1.489
32,0.188,0.0,0.0,0.586,-0.398,1.42
33,0.188,0.0,0.006,0.592,-0.398,1.33
34,0.049,0.0,0.006,0.453,-0.398,1.239
35,0.049,0.0,0.006,0.453,-0.398,1.17
36,0.049,0.0,0.006,0.453,-0.398,1.1
37,0.049,0.0,0.0,0.447,-0.398,1.031
38,0.049,0.0,0.006,0.453,-0.398,0.962
39,0.188,0.1,0.006,0.492,-0.398,0.893
40,0.188,0.1,0.006,0.492,-0.398,0.817
41,0.049,0.1,0.006,0.353,-0.398,0.742
42,0.049,0.1,0.0,0.347,-0.398,0.688
43,0.109,0.1,0.006,0.413,-0.398,0.634
44,0.18899999999999997,0.1,0.006,0.493,-0.398,0.571
45,0.18899999999999997,0.3,0.006,0.293,-0.398,0.495
46,0.049,0.3,0.006,0.153,-0.398,0.45
47,0.049,0.3,0.006,0.153,-0.398,0.427
48,0.049,0.3,0.0,0.147,-0.398,0.403
49,0.049,0.3,0.006,0.153,-0.398,0.381
50,0.049,0.3,0.006,0.153,-0.398,0.357
51,0.188,0.6,0.006,-0.008,-0.398,0.334
52,0.188,0.6,0.006,-0.008,-0.398,0.335
53,0.049,0.6,0.0,-0.153,-0.398,0.336
54,0.049,0.6,0.006,-0.147,-0.398,0.36
55,0.049,0.6,0.006,-0.147,-0.398,0.382
56,0.049,0.6,0.006,-0.147,-0.398,0.405
57,0.049,1.0,0.006,-0.547,-0.398,0.427
58,0.188,1.0,0.0,-0.414,-0.398,0.511
59,0.20800000000000002,1.0,0.006,-0.388,-0.398,0.575
60,0.049,1.0,0.006,-0.547,-0.398,0.634
61,0.049,1.0,0.006,-0.547,-0.398,0.718
62,0.049,1.0,0.006,-0.547,-0.398,0.802
63,0.049,1.6,0.0,-1.153,-0.398,0.886
64,0.049,1.6,0.006,-1.147,-0.398,1.062
65,0.188,1.6,0.006,-1.008,-0.398,1.238
66,0.188,1.6,0.006,-1.008,-0.398,1.393
67,0.049,1.6,0.006,-1.147,-0.398,1.547
68,0.049,1.6,0.0,-1.153,-0.398,1.723
69,0.057,2.0,0.006,-1.539,-0.398,1.9
70,0.821,2.0,0.006,-0.775,-0.398,2.136
71,0.821,2.0,0.006,-0.775,-0.398,2.255
72,0.821,2.0,0.006,-0.775,-0.398,2.373
73,0.049,2.0,0.006,-1.547,-0.398,2.492
74,0.188,2.0,0.0,-1.414,-0.398,2.729
75,0.188,2.2,0.006,-1.608,-0.398,2.946
76,0.049,2.2,0.006,-1.747,-0.398,3.193
77,0.049,2.2,0.006,-1.747,-0.398,3.461
78,0.049,2.2,0.006,-1.747,-0.398,3.729
79,0.049,2.2,0.0,-1.753,-0.398,3.996
80,0.049,2.2,0.006,-1.747,-0.398,4.265
81,0.049,2.0,0.006,-1.547,-0.398,4.533
82,0.049,2.0,0.006,-1.547,-0.398,4.77
83,0.049,2.0,0.006,-1.547,-0.398,5.007
84,0.049,2.0,0.0,-1.553,-0.398,5.245
85,0.188,2.0,0.006,-1.408,-0.398,5.483
86,0.188,2.0,0.006,-1.408,-0.398,5.698
87,0.049,1.8,0.006,-1.347,-0.398,5.914
88,0.049,1.8,0.006,-1.347,-0.398,6.121
89,0.049,1.8,0.006,-1.347,-0.398,6.327
90,0.049,1.8,0.0,-1.353,-0.398,6.534
91,0.049,1.8,0.006,-1.347,-0.398,6.741
92,0.049,1.8,0.006,-1.347,-0.398,6.948
93,0.057,1.4,0.006,-0.939,-0.398,7.154
94,0.057,1.4,0.006,-0.939,-0.398,7.298
95,0.057,1.4,0.0,-0.945,-0.398,7.442
96,0.26,1.4,0.006,-0.736,-0.398,7.587
97,2.2430000000000003,1.4,0.006,1.199,-0.35,7.7
98,2.164,1.4,0.006,1.12,-0.35,7.516
99,0.40700000000000003,1.0,0.006,-0.237,-0.35,7.345
100,0.34700000000000003,1.0,0.0,-0.303,-0.35,7.381
101,0.307,1.0,0.006,-0.337,-0.35,7.427
102,0.327,1.0,0.006,-0.317,-0.35,7.479
103,0.307,1.0,0.006,-0.337,-0.35,7.528
104,0.486,1.0,0.006,-0.158,-0.35,7.58
105,0.433,0.4,0.0,0.383,-0.35,7.604
106,0.201,0.4,0.006,0.157,-0.35,7.545
107,0.214,0.4,0.006,0.17,-0.35,7.521
108,0.27399999999999997,0.4,0.006,0.23,-0.35,7.495
109,0.391,0.4,0.006,0.347,-0.35,7.46
110,0.142,0.4,0.006,0.098,-0.35,7.407
111,0.142,0.1,0.0,0.392,-0.35,7.392
112,0.20199999999999999,0.1,0.006,0.458,-0.35,7.332
113,0.069,0.1,0.006,0.325,-0.35,7.262
114,0.077,0.1,0.006,0.333,-0.35,7.212
115,0.54,0.1,0.006,0.796,-0.35,7.161
116,0.6,0.1,0.0,0.85,-0.35,7.039
117,0.401,0.0,0.006,0.757,-0.35,6.909
118,0.434,0.0,0.006,0.79,-0.35,6.793
119,0.45399999999999996,0.0,0.006,0.81,-0.35,6.672
120,0.45399999999999996,0.0,0.006,0.81,-0.35,6.547
121,0.645,0.0,0.0,0.995,-0.35,6.423
122,0.611,0.0,0.006,0.967,-0.35,6.271
123,0.47200000000000003,0.0,0.006,0.828,-0.35,6.123
124,0.45899999999999996,0.0,0.006,0.815,-0.35,5.996
125,0.519,0.0,0.006,0.875,-0.35,5.871
126,0.619,0.0,0.0,0.969,-0.35,5.737
127,0.6859999999999999,0.0,0.006,1.042,-0.35,5.588
128,0.586,0.0,0.006,0.942,-0.35,5.428
129,0.40700000000000003,0.0,0.006,0.763,-0.35,5.284
130,0.40700000000000003,0.0,0.006,0.763,-0.35,5.167
131,0.42,0.0,0.0,0.77,-0.35,5.05
132,0.41600000000000004,0.0,0.006,0.772,-0.35,4.932
133,0.41600000000000004,0.0,0.006,0.772,-0.35,4.814
134,0.513,0.0,0.006,0.869,-0.35,4.696
135,0.507,0.0,0.006,0.863,-0.35,4.562
136,0.501,0.0,0.0,0.851,-0.35,4.43
137,0.784,0.0,0.006,1.14,-0.35,4.3
138,0.049,0.0,0.006,0.405,-0.35,4.125
