,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.0,0.006,1.875,-1.817,3.562
1,0.052000000000000005,0.0,0.006,0.419,-0.361,3.275
2,0.052000000000000005,0.0,0.006,0.419,-0.361,3.211
3,0.052000000000000005,0.0,0.006,0.419,-0.361,3.146
4,0.052000000000000005,0.0,0.006,0.419,-0.361,3.082
5,0.052000000000000005,0.0,0.006,0.419,-0.361,3.018
6,0.31,0.0,0.006,0.677,-0.361,2.954
7,0.31,0.0,0.006,0.677,-0.361,2.85
8,0.052000000000000005,0.0,0.006,0.419,-0.361,2.746
9,0.052000000000000005,0.0,0.006,0.419,-0.361,2.682
10,0.052000000000000005,0.0,0.006,0.419,-0.361,2.617
11,0.052000000000000005,0.0,0.0,0.413,-0.361,2.553
12,0.052000000000000005,0.0,0.006,0.419,-0.361,2.49
13,0.20600000000000002,0.0,0.006,0.573,-0.361,2.425
14,0.20600000000000002,0.0,0.006,0.573,-0.361,2.338
15,0.052000000000000005,0.0,0.006,0.419,-0.361,2.25
16,0.052000000000000005,0.0,0.006,0.419,-0.361,2.185
17,0.052000000000000005,0.0,0.006,0.419,-0.361,2.121
18,0.052000000000000005,0.0,0.006,0.419,-0.361,2.057
19,0.052000000000000005,0.0,0.006,0.419,-0.361,1.993
20,0.20600000000000002,0.0,0.006,0.573,-0.361,1.928
21,0.31,0.0,0.006,0.677,-0.361,1.84
22,0.156,0.0,0.006,0.523,-0.361,1.737
23,0.052000000000000005,0.0,0.006,0.419,-0.361,1.656
24,0.052000000000000005,0.0,0.006,0.419,-0.361,1.592
25,0.052000000000000005,0.0,0.0,0.413,-0.361,1.528
26,0.052000000000000005,0.0,0.006,0.419,-0.361,1.465
27,0.052000000000000005,0.0,0.006,0.419,-0.361,1.4
28,0.31,0.0,0.006,0.677,-0.361,1.336
29,0.20600000000000002,0.0,0.006,0.573,-0.361,1.232
30,0.052000000000000005,0.0,0.006,0.419,-0.361,1.144
31,0.052000000000000005,0.0,0.006,0.419,-0.361,1.08
32,0.052000000000000005,0.0,0.006,0.419,-0.361,1.016
33,0.052000000000000005,0.0,0.006,0.419,-0.361,0.951
34,0.052000000000000005,0.0,0.006,0.419,-0.361,0.887
35,0.052000000000000005,0.0,0.006,0.419,-0.361,0.823
36,0.20600000000000002,0.0,0.006,0.573,-0.361,0.759
37,0.20600000000000002,0.0,0.006,0.573,-0.361,0.671
38,0.156,0.0,0.006,0.523,-0.361,0.583
39,0.052000000000000005,0.1,0.0,0.313,-0.361,0.503
40,0.052000000000000005,0.1,0.006,0.319,-0.361,0.455
41,0.052000000000000005,0.1,0.006,0.319,-0.361,0.406
42,0.052000000000000005,0.1,0.006,0.319,-0.361,0.357
43,0.052000000000000005,0.1,0.006,0.319,-0.361,0.308
44,0.31,0.1,0.0,0.571,-0.361,0.259
45,0.20600000000000002,0.3,0.006,0.273,-0.361,0.171
46,0.052000000000000005,0.3,0.006,0.119,-0.361,0.129
47,0.052000000000000005,0.3,0.006,0.119,-0.361,0.111
48,0.052000000000000005,0.3,0.006,0.119,-0.361,0.093
49,0.152,0.3,0.006,0.219,-0.361,0.075
50,0.20600000000000002,0.3,0.0,0.267,-0.361,0.041
51,0.20600000000000002,0.6,0.006,-0.024,-0.364,0.0
52,0.052000000000000005,0.6,0.006,-0.178,-0.364,0.004
53,0.052000000000000005,0.6,0.006,-0.178,-0.364,0.031
54,0.052000000000000005,0.6,0.006,-0.178,-0.364,0.058
55,0.052000000000000005,0.6,0.0,-0.184,-0.364,0.086
56,0.156,0.6,0.006,-0.074,-0.364,0.114
57,0.31,1.0,0.006,-0.32,-0.364,0.125
58,0.20600000000000002,1.0,0.006,-0.424,-0.364,0.174
