,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,3.684,3.0,0.739,3.39
1,0.055,0.0,3.684,2.954,0.785,2.93
2,0.055,0.0,3.678,2.948,0.785,2.477
3,0.055,0.0,3.684,2.954,0.785,2.025
4,0.055,0.0,3.678,2.948,0.785,1.572
5,0.055,0.0,3.678,2.948,0.785,1.12
6,0.209,0.0,3.5220000000000002,2.946,0.785,0.668
7,0.209,0.0,1.9860000000000002,1.41,0.785,0.216
8,0.055,0.0,0.522,0.0,0.577,-0.0
9,0.055,0.0,0.006,-0.044,0.105,-0.0
10,0.055,0.0,0.006,-0.044,0.105,0.007
11,0.055,0.0,0.006,-0.044,0.105,0.013
12,0.055,0.0,0.006,-0.044,0.105,0.02
13,0.055,0.0,0.006,-0.044,0.105,0.027
14,0.209,0.0,0.006,0.11,0.105,0.034
15,0.209,0.0,0.006,0.11,0.105,0.017
16,0.055,0.0,0.006,-0.02,0.081,0.0
17,0.055,0.0,0.006,-0.02,0.081,0.003
18,0.055,0.0,0.006,-0.02,0.081,0.006
19,0.055,0.0,0.006,-0.02,0.081,0.009
20,0.055,0.0,0.006,-0.02,0.081,0.012
21,0.055,0.0,0.0,-0.026,0.081,0.015
22,0.055,0.0,0.006,-0.02,0.081,0.019
23,0.055,0.0,0.006,-0.02,0.081,0.023
24,0.055,0.0,0.006,-0.02,0.081,0.026
25,0.055,0.0,0.006,-0.02,0.081,0.029
26,0.055,0.0,0.006,-0.02,0.081,0.032
27,0.055,0.0,0.006,-0.02,0.081,0.035
28,0.055,0.0,0.006,-0.02,0.081,0.038
29,0.209,0.0,0.006,0.134,0.081,0.041
30,0.209,0.0,0.006,0.134,0.081,0.021
31,0.055,0.0,0.006,-0.01,0.071,0.0
32,0.055,0.0,0.006,-0.01,0.071,0.002
33,0.055,0.0,0.006,-0.01,0.071,0.003
34,0.055,0.0,0.006,-0.01,0.071,0.005
35,0.055,0.0,0.0,-0.016,0.071,0.006
36,0.055,0.0,0.006,-0.01,0.071,0.009
37,0.055,0.0,0.006,-0.01,0.071,0.01
38,0.055,0.0,0.006,-0.01,0.071,0.012
39,0.209,0.1,0.006,0.044,0.071,0.013
40,0.209,0.1,0.006,0.044,0.071,0.007
41,0.055,0.1,0.006,-0.107,0.068,0.0
42,0.055,0.1,0.006,-0.107,0.068,0.016
43,0.055,0.1,0.0,-0.113,0.068,0.033
44,0.195,0.1,0.006,0.033,0.068,0.05
45,0.135,0.3,0.006,-0.227,0.068,0.045
46,0.315,0.3,0.006,-0.047,0.068,0.08
47,0.479,0.3,0.006,0.117,0.068,0.087
48,0.5539999999999999,0.3,0.0,0.186,0.068,0.069
49,0.628,0.3,0.006,0.266,0.068,0.041
50,0.209,0.3,0.006,0.0,-0.085,-0.0
51,0.055,0.6,0.006,-0.344,-0.195,-0.0
52,0.055,0.6,0.006,-0.344,-0.195,0.053
53,0.055,0.6,0.0,-0.35,-0.195,0.105
54,0.055,0.6,0.006,-0.344,-0.195,0.159
55,0.055,0.6,0.006,-0.344,-0.195,0.212
56,0.055,0.6,0.006,-0.344,-0.195,0.264
57,0.055,1.0,0.006,-0.744,-0.195,0.317
58,0.055,1.0,0.0,-0.75,-0.195,0.431
59,0.055,1.0,0.006,-0.744,-0.195,0.546
60,0.055,1.0,0.006,-0.744,-0.195,0.66
61,0.055,1.0,0.006,-0.744,-0.195,0.774
62,0.209,1.0,0.006,-0.59,-0.195,0.888
63,0.209,1.6,0.006,-1.19,-0.195,0.979
64,0.055,1.6,0.0,-1.35,-0.195,1.161
65,0.055,1.6,0.006,-1.344,-0.195,1.368
66,0.055,1.6,0.006,-1.344,-0.195,1.574
67,0.055,1.6,0.006,-1.344,-0.195,1.78
68,0.055,1.6,0.006,-1.344,-0.195,1.986
69,0.055,2.0,0.0,-1.75,-0.195,2.192
70,0.055,2.0,0.006,-1.744,-0.195,2.461
71,0.209,2.0,0.006,-1.59,-0.195,2.728
72,0.348,2.0,0.006,-1.451,-0.195,2.972
73,0.207,2.0,0.006,-1.592,-0.195,3.194
74,2.4859999999999998,2.0,0.0,0.681,-0.195,3.438
75,2.526,2.2,0.006,0.527,-0.195,3.334
76,0.055,2.2,0.006,-1.944,-0.195,3.253
77,0.055,2.2,0.006,-1.944,-0.195,3.551
78,0.055,2.2,0.006,-1.944,-0.195,3.849
79,0.055,2.2,0.0,-1.95,-0.195,4.147
80,0.055,2.2,0.006,-1.944,-0.195,4.446
81,0.055,2.0,0.006,-1.744,-0.195,4.744
82,0.209,2.0,0.006,-1.59,-0.195,5.011
83,0.209,2.0,0.006,-1.59,-0.195,5.255
84,0.207,2.0,0.006,-1.592,-0.195,5.499
85,0.207,2.0,0.0,-1.598,-0.195,5.743
86,0.207,2.0,0.006,-1.592,-0.195,5.988
87,0.19399999999999998,1.8,0.006,-1.405,-0.195,6.232
88,0.348,1.8,0.006,-1.251,-0.195,6.448
89,0.348,1.8,0.006,-1.251,-0.195,6.639
90,0.467,1.8,0.0,-1.138,-0.195,6.831
91,0.326,1.8,0.006,-1.273,-0.195,7.006
92,0.326,1.8,0.006,-1.273,-0.195,7.201
93,0.207,1.4,0.006,-0.992,-0.195,7.396
94,0.207,1.4,0.006,-0.992,-0.195,7.548
95,0.207,1.4,2.55,0.185,1.172,7.7
96,0.3,1.4,3.6959999999999997,1.424,1.172,7.672
97,0.631,1.4,3.69,1.749,1.172,7.453
98,0.327,1.4,3.684,1.439,1.172,7.185
99,2.6060000000000003,1.0,3.684,3.0,2.29,6.964
100,2.6060000000000003,1.0,3.678,3.0,2.284,6.504
101,0.387,1.0,3.684,1.899,1.172,6.044
102,0.387,1.0,3.678,1.893,1.172,5.753
103,0.5770000000000001,1.0,3.678,2.083,1.172,5.463
104,2.911,1.0,3.678,3.0,2.589,5.143
105,2.951,0.4,2.016,3.0,1.567,4.683
106,2.86,0.4,0.006,1.294,1.172,4.223
107,0.376,0.4,0.006,-1.19,1.172,4.025
108,0.376,0.4,0.006,-1.19,1.172,4.207
109,0.449,0.4,0.006,-1.117,1.172,4.389
110,0.489,0.4,0.0,-1.083,1.172,4.561
111,0.6920000000000001,0.1,0.006,-0.574,1.172,4.727
112,0.7120000000000001,0.1,1.8479999999999999,1.288,1.172,4.815
113,0.498,0.1,3.69,2.916,1.172,4.617
114,0.498,0.1,3.684,2.91,1.172,4.17
115,0.498,0.1,3.69,2.916,1.172,3.724
116,0.5579999999999999,0.1,3.678,2.964,1.172,3.276
117,0.465,0.0,3.684,2.977,1.172,2.822
118,0.525,0.0,2.3040000000000003,1.657,1.172,2.365
119,0.465,0.0,0.006,-0.701,1.172,2.111
120,0.5920000000000001,0.0,0.006,-0.574,1.172,2.219
121,0.611,0.0,0.006,-0.555,1.172,2.307
122,0.7879999999999999,0.0,0.006,-0.378,1.172,2.392
123,0.7070000000000001,0.0,0.006,-0.459,1.172,2.449
124,0.767,0.0,0.0,-0.405,1.172,2.52
125,0.677,0.0,0.006,-0.489,1.172,2.582
126,0.535,0.0,0.006,-0.631,1.172,2.657
127,0.535,0.0,0.006,-0.631,1.172,2.753
128,0.7290000000000001,0.0,0.006,-0.437,1.172,2.85
129,0.742,0.0,0.006,-0.424,1.172,2.917
130,0.555,0.0,0.006,-0.611,1.172,2.982
131,0.998,0.0,0.006,-0.168,1.172,3.076
132,0.767,0.0,0.006,-0.399,1.172,3.101
133,0.716,0.0,0.006,-0.45,1.172,3.162
134,0.81,0.0,0.006,-0.356,1.172,3.231
135,0.765,0.0,0.006,-0.401,1.172,3.286
136,2.944,0.0,0.006,1.778,1.172,3.347
137,2.861,0.0,0.006,1.695,1.172,3.075
138,0.679,0.0,0.0,-0.493,1.172,2.815
139,0.6459999999999999,0.0,0.006,-0.52,1.172,2.89
140,0.6459999999999999,0.0,0.006,-0.52,1.172,2.97
141,0.055,0.0,0.006,-1.111,1.172,3.049
142,0.055,0.0,0.006,-1.111,1.172,3.22
143,0.055,0.0,0.006,3.0,-2.939,3.39
