,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.006,-0.073,0.132,3.861
1,0.235,0.0,0.006,0.28,-0.039,3.872
2,0.235,0.0,0.0,0.274,-0.039,3.83
3,0.205,0.0,0.006,0.25,-0.039,3.788
4,0.205,0.0,0.006,0.25,-0.039,3.749
5,0.053,0.0,0.006,0.098,-0.039,3.711
6,0.053,0.0,0.006,0.098,-0.039,3.696
7,0.053,0.0,0.006,0.098,-0.039,3.681
8,0.235,0.0,0.006,0.28,-0.039,3.666
9,0.235,0.0,0.0,0.274,-0.039,3.623
10,0.053,0.0,0.006,0.098,-0.039,3.581
11,0.053,0.0,0.006,0.098,-0.039,3.566
12,0.205,0.0,0.006,0.25,-0.039,3.551
13,0.205,0.0,0.006,0.25,-0.039,3.513
14,0.053,0.0,0.006,0.098,-0.039,3.474
15,0.053,0.0,0.0,0.092,-0.039,3.459
16,0.053,0.0,0.006,0.098,-0.039,3.445
17,0.053,0.0,0.006,0.098,-0.039,3.43
18,0.053,0.0,0.006,0.098,-0.039,3.415
19,0.387,0.0,0.006,0.432,-0.039,3.4
20,0.387,0.0,0.006,0.432,-0.039,3.334
21,0.053,0.0,0.006,0.098,-0.039,3.268
22,0.053,0.0,0.0,0.092,-0.039,3.253
23,0.053,0.0,0.006,0.098,-0.039,3.239
24,0.053,0.0,0.006,0.098,-0.039,3.224
25,0.205,0.0,0.006,0.25,-0.039,3.209
26,0.387,0.0,0.006,0.432,-0.039,3.17
27,0.235,0.0,0.006,0.28,-0.039,3.104
28,0.053,0.0,0.0,0.092,-0.039,3.061
29,0.053,0.0,0.006,0.098,-0.039,3.047
30,0.053,0.0,0.006,0.098,-0.039,3.032
31,0.053,0.0,0.006,0.098,-0.039,3.017
32,0.053,0.0,0.006,0.098,-0.039,3.002
33,0.053,0.0,0.0,0.092,-0.039,2.987
34,0.053,0.0,0.006,0.098,-0.039,2.973
35,0.387,0.0,0.006,0.432,-0.039,2.958
36,0.387,0.0,0.006,0.432,-0.039,2.892
37,0.053,0.0,0.006,0.098,-0.039,2.826
38,0.053,0.0,0.006,0.098,-0.039,2.811
39,1.263,0.1,0.0,1.202,-0.039,2.796
40,1.278,0.1,0.006,1.223,-0.039,2.611
41,1.246,0.1,0.006,1.191,-0.039,2.424
42,1.3459999999999999,0.1,0.006,1.291,-0.039,2.241
43,1.82,0.1,0.006,1.765,-0.039,2.043
44,1.96,0.1,0.0,1.899,-0.039,1.773
45,0.488,0.3,0.006,0.233,-0.039,1.482
46,0.473,0.3,0.006,0.218,-0.039,1.446
47,0.5329999999999999,0.3,0.006,0.278,-0.039,1.412
48,0.648,0.3,0.006,0.393,-0.039,1.37
49,0.44799999999999995,0.3,0.0,0.187,-0.039,1.31
50,0.68,0.3,0.006,0.425,-0.039,1.281
51,0.872,0.6,0.006,0.317,-0.039,1.216
52,0.55,0.6,0.006,-0.005,-0.039,1.167
53,2.414,0.6,0.006,1.859,-0.039,1.168
54,0.375,0.6,0.0,-0.186,-0.039,0.883
55,0.375,0.6,0.006,-0.18,-0.039,0.912
56,0.275,0.6,0.006,-0.28,-0.039,0.939
57,0.42700000000000005,1.0,0.006,-0.528,-0.039,0.982
58,0.375,1.0,0.006,-0.58,-0.039,1.063
59,3.495,1.0,0.006,2.54,-0.039,1.152
60,3.495,1.0,0.0,2.534,-0.039,0.763
61,3.395,1.0,0.006,2.44,-0.039,0.374
62,0.317,1.0,0.006,-0.467,-0.21,-0.0
63,0.317,1.6,0.006,-1.067,-0.21,0.072
64,0.36200000000000004,1.6,0.006,-1.022,-0.21,0.235
65,0.36200000000000004,1.6,0.0,-1.028,-0.21,0.392
66,0.18,1.6,0.006,-1.204,-0.21,0.55
67,0.18,1.6,0.006,-1.204,-0.21,0.734
68,0.18,1.6,0.006,-1.204,-0.21,0.919
69,0.19,2.0,0.006,-1.594,-0.21,1.104
70,0.35200000000000004,2.0,0.0,-1.438,-0.21,1.348
71,0.175,2.0,0.006,-1.609,-0.21,1.568
72,0.27,2.0,0.006,-1.514,-0.21,1.815
73,2.286,2.0,0.006,0.502,-0.21,2.047
74,0.078,2.0,0.006,-1.706,-0.21,1.97
75,0.078,2.2,0.0,-1.912,-0.21,2.232
76,0.25,2.2,0.006,-1.734,-0.21,2.525
77,0.25,2.2,0.006,-1.734,-0.21,2.791
78,0.053,2.2,0.006,-1.931,-0.21,3.057
79,0.068,2.2,0.006,-1.916,-0.21,3.353
80,0.068,2.2,0.006,-1.916,-0.21,3.647
81,0.068,2.0,0.0,-1.722,-0.21,3.941
82,0.068,2.0,0.006,-1.716,-0.21,4.205
83,0.445,2.0,0.006,-1.339,-0.21,4.468
84,0.607,2.0,0.006,-1.177,-0.21,4.673
85,0.41,2.0,0.006,-1.374,-0.21,4.854
86,0.258,2.0,0.0,-1.532,-0.21,5.064
87,2.416,1.8,0.006,0.832,-0.21,5.299
88,0.36,1.8,0.006,-1.224,-0.21,5.172
89,0.20199999999999999,1.8,0.006,-1.382,-0.21,5.36
90,0.384,1.8,0.006,-1.2,-0.21,5.571
91,0.536,1.8,0.0,-1.054,-0.21,5.756
92,0.474,1.8,0.006,-1.11,-0.21,5.917
93,0.27699999999999997,1.4,0.006,-0.907,-0.21,6.087
94,0.337,1.4,0.006,-0.847,-0.21,6.226
95,0.40700000000000003,1.4,0.006,-0.777,-0.21,6.356
96,0.6890000000000001,1.4,0.0,-0.501,-0.21,6.476
97,0.7290000000000001,1.4,0.006,-0.455,-0.21,6.552
98,0.579,1.4,0.006,-0.605,-0.21,6.622
99,0.45399999999999996,1.0,0.006,-0.33,-0.21,6.715
100,0.514,1.0,0.006,-0.27,-0.21,6.766
101,0.48200000000000004,1.0,0.0,-0.308,-0.21,6.807
102,0.514,1.0,0.006,-0.27,-0.21,6.854
103,0.696,1.0,0.006,-0.088,-0.21,6.896
104,0.802,1.0,0.006,0.018,-0.21,6.909
105,0.63,0.4,0.006,0.446,-0.21,6.906
106,0.518,0.4,0.006,0.334,-0.21,6.838
107,0.542,0.4,0.0,0.352,-0.21,6.787
108,2.553,0.4,0.006,2.369,-0.21,6.733
109,0.397,0.4,0.006,0.213,-0.21,6.37
110,0.479,0.4,0.006,0.295,-0.21,6.337
111,0.639,0.1,0.006,0.755,-0.21,6.292
112,2.889,0.1,0.0,2.999,-0.21,6.176
113,0.442,0.1,0.006,0.558,-0.21,5.716
114,0.25,0.1,0.006,0.366,-0.21,5.631
115,0.25,0.1,0.006,0.366,-0.21,5.575
116,0.21,0.1,0.006,0.326,-0.21,5.519
117,0.25,0.0,0.0,0.46,-0.21,5.469
118,0.402,0.0,0.006,0.618,-0.21,5.398
119,0.405,0.0,0.006,0.621,-0.21,5.303
120,0.253,0.0,0.006,0.469,-0.21,5.208
121,0.473,0.0,0.006,0.689,-0.21,5.136
122,0.053,0.0,0.0,0.263,-0.21,5.031
123,0.235,0.0,0.006,0.451,-0.21,4.99
124,0.235,0.0,0.006,0.451,-0.21,4.921
125,0.053,0.0,0.006,0.269,-0.21,4.852
126,0.205,0.0,0.006,0.421,-0.21,4.811
127,0.205,0.0,0.006,0.421,-0.21,4.746
128,0.053,0.0,0.0,0.263,-0.21,4.682
129,0.053,0.0,0.006,0.269,-0.21,4.641
130,0.053,0.0,0.006,0.269,-0.21,4.6
131,0.053,0.0,0.006,0.269,-0.21,4.559
132,0.205,0.0,0.006,0.421,-0.21,4.518
133,0.387,0.0,0.0,0.597,-0.21,4.453
134,0.235,0.0,0.006,0.451,-0.21,4.362
135,0.053,0.0,0.006,0.269,-0.21,4.293
136,0.053,0.0,0.006,0.269,-0.21,4.251
137,0.053,0.0,0.006,0.269,-0.21,4.21
138,0.053,0.0,0.0,0.263,-0.21,4.169
139,0.205,0.0,0.006,0.421,-0.21,4.129
140,0.205,0.0,0.006,0.421,-0.21,4.064
141,0.235,0.0,0.006,0.451,-0.21,3.999
142,0.235,0.0,0.006,0.451,-0.21,3.93
143,0.053,0.0,0.0,-0.073,0.126,3.861
