,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055999999999999994,0.0,0.0,-0.152,0.208,3.873
1,0.055999999999999994,0.0,0.006,0.004,0.058,3.897
2,0.055999999999999994,0.0,0.006,0.004,0.058,3.896
3,0.055999999999999994,0.0,0.006,0.004,0.058,3.895
4,0.055999999999999994,0.0,0.006,0.004,0.058,3.895
5,0.233,0.0,0.0,0.175,0.058,3.894
6,0.233,0.0,0.006,0.181,0.058,3.868
7,0.23600000000000002,0.0,0.006,0.184,0.058,3.84
8,0.23600000000000002,0.0,0.006,0.184,0.058,3.812
9,0.055999999999999994,0.0,0.006,0.004,0.058,3.784
10,0.055999999999999994,0.0,0.0,-0.002,0.058,3.783
11,0.055999999999999994,0.0,0.006,0.004,0.058,3.783
12,0.177,0.0,0.006,0.125,0.058,3.783
13,0.354,0.0,0.006,0.302,0.058,3.764
14,0.233,0.0,0.006,0.181,0.058,3.717
15,0.413,0.0,0.0,0.355,0.058,3.69
16,0.23600000000000002,0.0,0.006,0.184,0.058,3.635
17,0.055999999999999994,0.0,0.006,0.004,0.058,3.607
18,0.055999999999999994,0.0,0.006,0.004,0.058,3.607
19,0.055999999999999994,0.0,0.006,0.004,0.058,3.606
20,0.292,0.0,0.006,0.24,0.058,3.605
21,3.253,0.0,0.0,3.0,0.253,3.569
22,3.412,0.0,0.006,3.0,0.418,3.109
23,0.611,0.0,0.006,0.559,0.058,2.649
24,0.233,0.0,0.006,0.181,0.058,2.563
25,0.055999999999999994,0.0,0.006,0.004,0.058,2.535
26,0.055999999999999994,0.0,0.0,-0.002,0.058,2.535
27,0.055999999999999994,0.0,0.006,0.004,0.058,2.535
28,0.23600000000000002,0.0,0.006,0.184,0.058,2.535
29,0.413,0.0,0.006,0.361,0.058,2.506
30,0.354,0.0,0.006,0.302,0.058,2.451
31,0.49200000000000005,0.0,0.0,0.434,0.058,2.405
32,0.284,0.0,0.006,0.232,0.058,2.338
33,0.532,0.0,0.006,0.48,0.058,2.303
34,0.599,0.0,0.006,0.547,0.058,2.229
35,0.599,0.0,0.006,0.547,0.058,2.146
36,0.359,0.0,0.006,0.307,0.058,2.062
37,0.6509999999999999,0.0,0.0,0.593,0.058,2.015
38,0.5720000000000001,0.0,0.006,0.52,0.058,1.924
39,0.335,0.1,0.006,0.183,0.058,1.844
40,0.484,0.1,0.006,0.332,0.058,1.816
41,0.41700000000000004,0.1,0.006,0.265,0.058,1.765
42,3.638,0.1,0.0,3.0,0.538,1.725
43,3.623,0.1,0.006,3.0,0.529,1.265
44,0.177,0.1,0.006,0.025,0.058,0.805
45,0.177,0.3,0.006,-0.175,0.058,0.801
46,0.384,0.3,0.006,0.032,0.058,0.828
47,2.5839999999999996,0.3,0.0,2.226,0.058,0.823
48,2.659,0.3,0.006,2.307,0.058,0.482
49,0.82,0.3,0.006,0.468,0.058,0.128
50,0.72,0.3,0.006,0.368,0.058,0.056
51,0.128,0.6,0.006,-0.375,-0.091,-0.0
52,0.128,0.6,0.006,-0.375,-0.091,0.057
53,0.128,0.6,0.0,-0.381,-0.091,0.115
54,0.305,0.6,0.006,-0.198,-0.091,0.173
55,0.305,0.6,0.006,-0.198,-0.091,0.204
56,0.606,0.6,0.006,0.103,-0.091,0.234
57,0.429,1.0,0.006,-0.474,-0.091,0.218
58,0.128,1.0,0.0,-0.781,-0.091,0.291
59,0.128,1.0,0.006,-0.775,-0.091,0.411
60,0.055999999999999994,1.0,0.006,-0.847,-0.091,0.53
61,0.233,1.0,0.006,-0.67,-0.091,0.659
62,0.233,1.0,0.006,-0.67,-0.091,0.762
63,0.23600000000000002,1.6,0.0,-1.273,-0.091,0.865
64,0.23600000000000002,1.6,0.006,-1.267,-0.091,1.06
65,0.055999999999999994,1.6,0.006,-1.447,-0.091,1.254
66,0.055999999999999994,1.6,0.006,-1.447,-0.091,1.476
67,0.055999999999999994,1.6,0.006,-1.447,-0.091,1.698
68,0.055999999999999994,1.6,0.006,-1.447,-0.091,1.92
69,0.327,2.0,0.0,-1.582,-0.091,2.142
70,0.625,2.0,0.006,-1.278,-0.091,2.384
71,2.7769999999999997,2.0,0.006,0.874,-0.091,2.58
72,0.23600000000000002,2.0,0.006,-1.667,-0.091,2.446
73,0.055999999999999994,2.0,0.006,-1.847,-0.091,2.702
74,0.055999999999999994,2.0,0.0,-1.853,-0.091,2.985
75,0.055999999999999994,2.2,0.006,-2.047,-0.091,3.269
76,0.055999999999999994,2.2,0.006,-2.047,-0.091,3.583
77,0.354,2.2,0.006,-1.749,-0.091,3.897
78,0.354,2.2,0.006,-1.749,-0.091,4.165
79,0.23600000000000002,2.2,0.0,-1.873,-0.091,4.433
80,0.23600000000000002,2.2,0.006,-1.867,-0.091,4.721
81,0.055999999999999994,2.0,0.006,-1.847,-0.091,5.007
82,0.055999999999999994,2.0,0.006,-1.847,-0.091,5.29
83,0.055999999999999994,2.0,0.006,-1.847,-0.091,5.573
84,0.233,2.0,0.006,-1.67,-0.091,5.857
85,0.233,2.0,0.0,-1.676,-0.091,6.113
86,0.35700000000000004,2.0,0.006,-1.546,-0.091,6.37
87,0.23600000000000002,1.8,0.006,-1.467,-0.091,6.607
88,0.055999999999999994,1.8,0.006,-1.647,-0.091,6.832
89,0.055999999999999994,1.8,0.006,-1.647,-0.091,7.084
90,5.3660000000000005,1.8,0.0,3.0,0.566,7.337
91,3.46,1.8,0.006,1.757,-0.091,6.877
92,0.499,1.8,0.006,-1.204,-0.091,6.607
93,3.5839999999999996,1.4,0.006,2.281,-0.091,6.792
94,3.705,1.4,0.006,2.402,-0.091,6.442
95,0.5710000000000001,1.4,0.0,-0.738,-0.091,6.074
96,0.41,1.4,0.006,-0.893,-0.091,6.187
97,0.4,1.4,0.006,-0.903,-0.091,6.324
98,2.859,1.4,0.006,1.556,-0.091,6.462
99,1.319,1.0,0.006,0.416,-0.091,6.224
100,0.757,1.0,0.006,-0.146,-0.091,6.16
101,0.52,1.0,0.0,-0.389,-0.091,6.182
102,0.462,1.0,0.006,-0.441,-0.091,6.242
