,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.0,0.006,0.332,-0.276,3.799
1,0.191,0.0,0.006,0.528,-0.331,3.748
2,0.191,0.0,0.0,0.522,-0.331,3.667
3,0.05,0.0,0.006,0.387,-0.331,3.587
4,0.05,0.0,0.006,0.387,-0.331,3.528
5,0.05,0.0,0.006,0.387,-0.331,3.469
6,0.34299999999999997,0.0,0.006,0.68,-0.331,3.409
7,0.34299999999999997,0.0,0.0,0.674,-0.331,3.305
8,0.05,0.0,0.006,0.387,-0.331,3.202
9,0.05,0.0,0.006,0.387,-0.331,3.143
10,0.05,0.0,0.006,0.387,-0.331,3.083
11,0.05,0.0,0.006,0.387,-0.331,3.024
12,0.05,0.0,0.006,0.387,-0.331,2.965
13,0.153,0.0,0.0,0.484,-0.331,2.906
14,0.381,0.0,0.006,0.718,-0.331,2.831
15,0.381,0.0,0.006,0.718,-0.331,2.721
16,0.05,0.0,0.006,0.387,-0.331,2.611
17,0.05,0.0,0.006,0.387,-0.331,2.552
18,0.05,0.0,0.0,0.381,-0.331,2.493
19,0.153,0.0,0.006,0.49,-0.331,2.434
20,0.153,0.0,0.006,0.49,-0.331,2.359
21,0.24,0.0,0.006,0.577,-0.331,2.284
22,0.24,0.0,0.006,0.577,-0.331,2.196
23,0.191,0.0,0.0,0.522,-0.331,2.107
24,0.191,0.0,0.006,0.528,-0.331,2.027
25,0.05,0.0,0.006,0.387,-0.331,1.947
26,0.05,0.0,0.006,0.387,-0.331,1.887
27,0.05,0.0,0.006,0.387,-0.331,1.828
28,0.05,0.0,0.0,0.381,-0.331,1.769
29,0.153,0.0,0.006,0.49,-0.331,1.71
30,0.34299999999999997,0.0,0.006,0.68,-0.331,1.635
31,0.24,0.0,0.006,0.577,-0.331,1.531
32,0.191,0.0,0.006,0.528,-0.331,1.443
33,0.191,0.0,0.006,0.528,-0.331,1.362
34,0.05,0.0,0.0,0.381,-0.331,1.281
35,0.05,0.0,0.006,0.387,-0.331,1.223
36,0.05,0.0,0.006,0.387,-0.331,1.163
37,0.24,0.0,0.006,0.577,-0.331,1.104
38,0.381,0.0,0.006,0.718,-0.331,1.016
39,0.191,0.1,0.0,0.422,-0.331,0.906
40,0.05,0.1,0.006,0.287,-0.331,0.841
41,0.05,0.1,0.006,0.287,-0.331,0.797
42,0.153,0.1,0.006,0.39,-0.331,0.753
43,0.153,0.1,0.006,0.39,-0.331,0.693
44,0.191,0.1,0.0,0.422,-0.331,0.633
45,0.381,0.3,0.006,0.418,-0.331,0.569
46,0.34,0.3,0.006,0.377,-0.331,0.505
47,0.12,0.3,0.006,0.157,-0.331,0.447
48,0.155,0.3,0.006,0.192,-0.331,0.423
49,0.41,0.3,0.0,0.441,-0.331,0.394
50,0.37,0.3,0.006,0.407,-0.331,0.326
51,0.55,0.6,0.006,0.287,-0.331,0.264
52,0.899,0.6,0.006,0.636,-0.331,0.22
53,0.914,0.6,0.006,0.651,-0.331,0.122
54,0.34,0.6,0.006,0.077,-0.331,0.023
55,0.34,0.6,0.0,0.071,-0.331,0.011
56,0.22,0.6,0.006,0.0,-0.374,0.0
57,0.19899999999999998,1.0,0.006,-0.41,-0.385,0.0
58,0.28,1.0,0.006,-0.329,-0.385,0.063
59,0.28,1.0,0.006,-0.329,-0.385,0.113
60,0.254,1.0,0.0,-0.361,-0.385,0.164
61,0.254,1.0,0.006,-0.355,-0.385,0.219
62,0.064,1.0,0.006,-0.545,-0.385,0.273
63,2.515,1.6,0.006,1.306,-0.385,0.357
64,0.153,1.6,0.006,-1.056,-0.385,0.157
65,0.05,1.6,0.0,-1.165,-0.385,0.318
66,0.191,1.6,0.006,-1.018,-0.385,0.497
67,0.191,1.6,0.006,-1.018,-0.385,0.653
68,0.05,1.6,0.006,-1.159,-0.385,0.809
69,0.34299999999999997,2.0,0.006,-1.266,-0.385,0.987
70,0.24,2.0,0.006,-1.369,-0.385,1.181
71,0.05,2.0,0.0,-1.565,-0.385,1.391
72,0.05,2.0,0.006,-1.559,-0.385,1.631
73,0.191,2.0,0.006,-1.418,-0.385,1.87
74,0.191,2.0,0.006,-1.418,-0.385,2.087
75,0.05,2.2,0.006,-1.759,-0.385,2.304
76,0.24,2.2,0.0,-1.575,-0.385,2.574
77,0.24,2.2,0.006,-1.569,-0.385,2.816
78,0.05,2.2,0.006,-1.759,-0.385,3.056
79,0.05,2.2,0.006,-1.759,-0.385,3.326
80,0.05,2.2,0.006,-1.759,-0.385,3.595
81,0.05,2.0,0.0,-1.565,-0.385,3.865
82,0.24,2.0,0.006,-1.369,-0.385,4.105
83,0.24,2.0,0.006,-1.369,-0.385,4.315
84,0.24,2.0,0.006,-1.369,-0.385,4.525
85,0.153,2.0,0.006,-1.456,-0.385,4.735
86,0.294,2.0,0.006,-1.315,-0.385,4.958
87,0.191,1.8,0.0,-1.224,-0.385,5.159
88,0.05,1.8,0.006,-1.359,-0.385,5.347
89,0.05,1.8,0.006,-1.359,-0.385,5.555
90,0.153,1.8,0.006,-1.256,-0.385,5.764
91,0.153,1.8,0.006,-1.256,-0.385,5.956
92,0.05,1.8,0.0,-1.365,-0.385,6.149
93,0.24,1.4,0.006,-0.769,-0.385,6.358
94,0.381,1.4,0.006,-0.628,-0.385,6.476
95,0.191,1.4,0.006,-0.818,-0.385,6.572
96,0.05,1.4,0.006,-0.959,-0.385,6.698
97,0.05,1.4,0.0,-0.965,-0.385,6.845
98,0.292,1.4,0.006,-0.717,-0.385,6.992
99,0.37799999999999995,1.0,0.006,-0.231,-0.385,7.102
100,0.445,1.0,0.006,-0.164,-0.385,7.138
101,1.07,1.0,0.006,0.461,-0.385,7.163
102,0.768,1.0,0.0,0.153,-0.385,7.092
103,0.24,1.0,0.006,-0.369,-0.385,7.069
104,0.24,1.0,0.006,-0.369,-0.385,7.125
105,0.05,0.4,0.006,0.041,-0.385,7.182
106,0.191,0.4,0.006,0.182,-0.385,7.175
107,0.191,0.4,0.0,0.176,-0.385,7.147
108,2.7430000000000003,0.4,0.006,2.734,-0.385,7.12
109,0.381,0.4,0.006,0.372,-0.385,6.701
110,0.369,0.4,0.006,0.36,-0.385,6.644
111,0.474,0.1,0.006,0.765,-0.385,6.589
112,0.439,0.1,0.006,0.73,-0.385,6.471
113,0.301,0.1,0.0,0.586,-0.385,6.359
