,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.0,0.006,0.367,-0.274,3.794
1,0.247,0.0,0.006,0.421,-0.168,3.738
2,0.363,0.0,0.006,0.537,-0.168,3.673
3,0.46299999999999997,0.0,0.006,0.637,-0.168,3.591
4,0.754,0.0,0.0,0.922,-0.168,3.493
5,0.7290000000000001,0.0,0.006,0.903,-0.168,3.351
6,0.052000000000000005,0.0,0.006,0.226,-0.168,3.213
7,0.052000000000000005,0.0,0.006,0.226,-0.168,3.178
8,0.16899999999999998,0.0,0.006,0.343,-0.168,3.144
9,0.052000000000000005,0.0,0.0,0.22,-0.168,3.091
10,0.052000000000000005,0.0,0.006,0.226,-0.168,3.057
11,0.183,0.0,0.006,0.357,-0.168,3.022
12,0.183,0.0,0.006,0.357,-0.168,2.968
13,0.052000000000000005,0.0,0.006,0.226,-0.168,2.913
14,0.052000000000000005,0.0,0.0,0.22,-0.168,2.878
15,0.052000000000000005,0.0,0.006,0.226,-0.168,2.844
16,0.052000000000000005,0.0,0.006,0.226,-0.168,2.81
17,0.052000000000000005,0.0,0.006,0.226,-0.168,2.775
18,0.183,0.0,0.006,0.357,-0.168,2.74
19,0.3,0.0,0.0,0.468,-0.168,2.685
20,0.16899999999999998,0.0,0.006,0.343,-0.168,2.614
21,0.052000000000000005,0.0,0.006,0.226,-0.168,2.561
22,0.052000000000000005,0.0,0.006,0.226,-0.168,2.526
23,0.052000000000000005,0.0,0.006,0.226,-0.168,2.492
24,0.183,0.0,0.0,0.351,-0.168,2.457
25,0.183,0.0,0.006,0.357,-0.168,2.403
26,0.16899999999999998,0.0,0.006,0.343,-0.168,2.348
27,0.16899999999999998,0.0,0.006,0.343,-0.168,2.296
28,0.052000000000000005,0.0,0.006,0.226,-0.168,2.243
29,0.052000000000000005,0.0,0.0,0.22,-0.168,2.208
30,0.052000000000000005,0.0,0.006,0.226,-0.168,2.174
31,0.052000000000000005,0.0,0.006,0.226,-0.168,2.14
32,0.16899999999999998,0.0,0.006,0.343,-0.168,2.105
33,0.3,0.0,0.006,0.474,-0.168,2.052
34,0.183,0.0,0.0,0.351,-0.168,1.98
35,0.052000000000000005,0.0,0.006,0.226,-0.168,1.926
36,0.052000000000000005,0.0,0.006,0.226,-0.168,1.891
37,0.052000000000000005,0.0,0.006,0.226,-0.168,1.856
38,0.052000000000000005,0.0,0.006,0.226,-0.168,1.822
39,0.183,0.1,0.006,0.257,-0.168,1.787
40,0.3,0.1,0.0,0.368,-0.168,1.748
41,0.16899999999999998,0.1,0.006,0.243,-0.168,1.691
42,0.052000000000000005,0.1,0.006,0.126,-0.168,1.654
43,0.052000000000000005,0.1,0.006,0.126,-0.168,1.634
44,0.32299999999999995,0.1,0.006,0.397,-0.168,1.615
45,0.498,0.3,0.0,0.366,-0.168,1.554
46,0.594,0.3,0.006,0.468,-0.168,1.498
47,0.629,0.3,0.006,0.503,-0.168,1.426
48,4.459,0.3,0.006,3.0,1.165,1.349
49,2.574,0.3,0.006,2.448,-0.168,0.889
50,0.444,0.3,0.0,0.312,-0.168,0.514
51,0.611,0.6,0.006,0.185,-0.168,0.466
