,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,3.684,-0.144,3.883,3.872
1,0.055,3.684,-0.293,4.032,3.894
2,0.055,3.678,-0.288,4.021,3.939
3,0.055,3.684,-0.212,3.951,3.983
4,0.055,3.678,-0.224,3.957,4.016
5,0.055,3.678,-0.23,3.963,4.05
6,0.209,3.5220000000000002,-0.24,3.971,4.085
7,0.209,1.9860000000000002,-0.382,2.577,4.122
8,0.055,0.522,-0.484,1.061,4.181
9,0.055,0.006,-0.504,0.565,4.255
10,0.055,0.006,-0.535,0.596,4.332
11,0.055,0.006,-0.53,0.591,4.414
12,0.055,0.006,-0.55,0.611,4.495
13,0.055,0.006,-0.551,0.612,4.58
14,0.209,0.006,-0.524,0.739,4.664
15,0.209,0.006,-0.522,0.737,4.744
16,0.055,0.006,-0.529,0.59,4.824
17,0.055,0.006,-0.509,0.57,4.905
18,0.055,0.006,-0.487,0.548,4.984
19,0.055,0.006,-0.542,0.603,5.058
20,0.055,0.006,-0.528,0.589,5.141
21,0.055,0.0,-0.5,0.555,5.222
22,0.055,0.006,-0.521,0.582,5.299
23,0.055,0.006,-0.556,0.617,5.379
24,0.055,0.006,-0.487,0.548,5.464
25,0.055,0.006,-0.464,0.525,5.539
26,0.055,0.006,-0.538,0.599,5.61
27,0.055,0.006,-0.525,0.586,5.692
28,0.055,0.006,-0.526,0.587,5.773
29,0.209,0.006,-0.542,0.757,5.853
30,0.209,0.006,-0.533,0.748,5.937
31,0.055,0.006,-0.548,0.609,6.018
32,0.055,0.006,-0.554,0.615,6.102
33,0.055,0.006,-0.521,0.582,6.187
34,0.055,0.006,-0.471,0.532,6.267
35,0.055,0.0,-0.536,0.591,6.339
36,0.055,0.006,-0.553,0.614,6.421
37,0.055,0.006,-0.526,0.587,6.506
38,0.055,0.006,-0.533,0.594,6.587
39,0.209,0.006,-0.524,0.739,6.669
40,0.209,0.006,-0.317,0.532,6.749
41,0.055,0.006,-0.28,0.341,6.798
42,0.055,0.006,-0.438,0.499,6.841
43,0.055,0.0,-0.447,0.502,6.908
44,0.195,0.006,-0.063,0.264,6.976
