,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055999999999999994,0.0,0.0,0.616,-0.56,3.756
1,0.055999999999999994,0.0,0.006,0.355,-0.293,3.661
2,0.055999999999999994,0.0,0.006,0.362,-0.3,3.607
3,0.055999999999999994,0.0,0.006,0.396,-0.334,3.551
4,0.055999999999999994,0.0,0.006,0.393,-0.331,3.491
5,0.233,0.0,0.0,0.4,-0.167,3.43
6,0.233,0.0,0.006,0.383,-0.144,3.369
7,0.23600000000000002,0.0,0.006,0.328,-0.086,3.31
8,0.23600000000000002,0.0,0.006,0.331,-0.089,3.26
9,0.055999999999999994,0.0,0.006,0.309,-0.247,3.209
10,0.055999999999999994,0.0,0.0,0.286,-0.23,3.162
11,0.055999999999999994,0.0,0.006,0.282,-0.22,3.118
12,0.177,0.0,0.006,0.263,-0.08,3.075
13,0.354,0.0,0.006,0.273,0.087,3.034
14,0.233,0.0,0.006,0.287,-0.048,2.992
15,0.413,0.0,0.0,0.322,0.091,2.948
16,0.23600000000000002,0.0,0.006,0.311,-0.069,2.899
17,0.055999999999999994,0.0,0.006,0.284,-0.222,2.851
18,0.055999999999999994,0.0,0.006,0.309,-0.247,2.808
19,0.055999999999999994,0.0,0.006,0.297,-0.235,2.76
20,0.292,0.0,0.006,0.277,0.021,2.715
21,3.253,0.0,0.0,0.374,2.879,2.672
22,3.412,0.0,0.006,0.387,3.031,2.615
23,0.611,0.0,0.006,0.305,0.312,2.556
24,0.233,0.0,0.006,0.326,-0.087,2.509
25,0.055999999999999994,0.0,0.006,0.326,-0.264,2.459
26,0.055999999999999994,0.0,0.0,0.293,-0.237,2.409
27,0.055999999999999994,0.0,0.006,0.273,-0.211,2.364
28,0.23600000000000002,0.0,0.006,0.291,-0.049,2.322
29,0.413,0.0,0.006,0.292,0.127,2.277
30,0.354,0.0,0.006,0.302,0.058,2.233
31,0.49200000000000005,0.0,0.0,0.3,0.192,2.186
32,0.284,0.0,0.006,0.293,-0.003,2.14
33,0.532,0.0,0.006,0.3,0.238,2.096
34,0.599,0.0,0.006,0.326,0.279,2.05
35,0.599,0.0,0.006,0.324,0.281,2.0
36,0.359,0.0,0.006,0.308,0.057,1.95
37,0.6509999999999999,0.0,0.0,0.308,0.343,1.903
38,0.5720000000000001,0.0,0.006,0.297,0.281,1.855
39,0.335,0.1,0.006,0.221,0.02,1.81
40,0.484,0.1,0.006,0.318,0.072,1.776
41,0.41700000000000004,0.1,0.006,0.535,-0.212,1.727
42,3.638,0.1,0.0,0.457,3.081,1.645
43,3.623,0.1,0.006,0.545,2.984,1.575
44,0.177,0.1,0.006,0.531,-0.448,1.491
45,0.177,0.3,0.006,0.212,-0.329,1.41
46,0.384,0.3,0.006,0.265,-0.175,1.378
47,2.5839999999999996,0.3,0.0,0.292,1.992,1.337
48,2.659,0.3,0.006,0.417,1.948,1.292
49,0.82,0.3,0.006,0.365,0.161,1.228
50,0.72,0.3,0.006,0.343,0.083,1.172
51,0.128,0.6,0.006,0.224,-0.69,1.12
52,0.128,0.6,0.006,0.012,-0.478,1.085
53,0.128,0.6,0.0,0.089,-0.561,1.084
54,0.305,0.6,0.006,0.08,-0.369,1.07
55,0.305,0.6,0.006,-0.105,-0.184,1.058
56,0.606,0.6,0.006,0.111,-0.099,1.074
57,0.429,1.0,0.006,-0.107,-0.458,1.057
58,0.128,1.0,0.0,-0.272,-0.6,1.073
59,0.128,1.0,0.006,-0.125,-0.741,1.115
60,0.055999999999999994,1.0,0.006,-0.202,-0.736,1.134
61,0.233,1.0,0.006,-0.206,-0.555,1.165
62,0.233,1.0,0.006,-0.169,-0.592,1.197
63,0.23600000000000002,1.6,0.0,-0.755,-0.609,1.223
64,0.23600000000000002,1.6,0.006,-1.051,-0.307,1.338
65,0.055999999999999994,1.6,0.006,-1.066,-0.472,1.5
66,0.055999999999999994,1.6,0.006,-1.051,-0.487,1.663
67,0.055999999999999994,1.6,0.006,-1.091,-0.447,1.824
68,0.055999999999999994,1.6,0.006,-0.988,-0.55,1.992
69,0.327,2.0,0.0,-1.389,-0.284,2.143
70,0.625,2.0,0.006,-1.331,-0.038,2.356
71,2.7769999999999997,2.0,0.006,-1.277,2.06,2.56
72,0.23600000000000002,2.0,0.006,-1.244,-0.514,2.756
73,0.055999999999999994,2.0,0.006,-1.208,-0.73,2.947
74,0.055999999999999994,2.0,0.0,-1.218,-0.726,3.132
75,0.055999999999999994,2.2,0.006,-1.693,-0.445,3.319
76,0.055999999999999994,2.2,0.006,-1.837,-0.301,3.578
77,0.354,2.2,0.006,-1.768,-0.072,3.86
78,0.354,2.2,0.006,-1.834,-0.006,4.131
79,0.23600000000000002,2.2,0.0,-1.741,-0.223,4.412
80,0.23600000000000002,2.2,0.006,-1.466,-0.492,4.679
81,0.055999999999999994,2.0,0.006,-1.667,-0.271,4.904
82,0.055999999999999994,2.0,0.006,-1.51,-0.428,5.16
83,0.055999999999999994,2.0,0.006,-1.569,-0.369,5.391
84,0.233,2.0,0.006,-1.475,-0.286,5.632
85,0.233,2.0,0.0,-1.486,-0.281,5.858
86,0.35700000000000004,2.0,0.006,-1.424,-0.213,6.086
87,0.23600000000000002,1.8,0.006,-1.191,-0.367,6.304
88,0.055999999999999994,1.8,0.006,-1.301,-0.437,6.487
89,0.055999999999999994,1.8,0.006,-1.212,-0.526,6.686
90,5.3660000000000005,1.8,0.0,-0.902,4.468,6.872
91,3.46,1.8,0.006,-1.0,2.666,7.011
92,0.499,1.8,0.006,-1.072,-0.223,7.164
93,3.5839999999999996,1.4,0.006,-0.734,2.924,7.328
94,3.705,1.4,0.006,-0.476,2.787,7.441
95,0.5710000000000001,1.4,0.0,-0.517,-0.312,7.514
96,0.41,1.4,0.006,-0.43,-0.554,7.593
97,0.4,1.4,0.006,-0.207,-0.787,7.659
98,2.859,1.4,0.006,-0.06,1.525,7.691
99,1.319,1.0,0.006,0.189,0.136,7.7
100,0.757,1.0,0.006,0.289,-0.526,7.671
101,0.52,1.0,0.0,0.033,-0.513,7.627
102,0.462,1.0,0.006,0.04,-0.572,7.622
103,0.055999999999999994,1.0,0.006,0.058,-0.996,7.615
104,0.055999999999999994,1.0,0.006,0.066,-1.004,7.607
105,0.055999999999999994,0.4,0.006,0.677,-1.015,7.596
106,0.055999999999999994,0.4,0.0,0.648,-0.992,7.493
107,0.413,0.4,0.006,0.749,-0.73,7.393
108,0.413,0.4,0.006,0.897,-0.878,7.278
109,0.055999999999999994,0.4,0.006,0.828,-1.166,7.141
110,0.055999999999999994,0.4,0.006,0.785,-1.123,7.014
111,0.055999999999999994,0.1,0.0,1.036,-1.08,6.893
112,0.433,0.1,0.006,1.122,-0.783,6.735
113,0.433,0.1,0.006,1.161,-0.822,6.563
114,0.055999999999999994,0.1,0.006,1.036,-1.074,6.385
115,0.055999999999999994,0.1,0.006,0.946,-0.984,6.226
116,0.055999999999999994,0.1,0.0,1.048,-1.092,6.081
117,0.23600000000000002,0.0,0.006,1.079,-0.837,5.92
118,0.413,0.0,0.006,0.907,-0.488,5.754
119,0.233,0.0,0.006,0.731,-0.492,5.615
120,0.177,0.0,0.006,0.85,-0.667,5.503
121,0.055999999999999994,0.0,0.006,0.639,-0.577,5.373
122,0.055999999999999994,0.0,0.0,0.671,-0.615,5.275
123,0.055999999999999994,0.0,0.006,0.607,-0.545,5.172
124,0.669,0.0,0.006,0.492,0.183,5.079
125,0.805,0.0,0.006,0.561,0.25,5.003
126,0.645,0.0,0.006,0.444,0.207,4.917
127,3.3560000000000003,0.0,0.0,0.684,2.672,4.849
128,3.202,0.0,0.006,0.824,2.384,4.744
129,0.369,0.0,0.006,0.538,-0.163,4.618
130,0.26899999999999996,0.0,0.006,0.604,-0.329,4.536
131,3.513,0.0,0.006,0.66,2.859,4.443
132,0.413,0.0,0.0,0.54,-0.127,4.342
133,0.534,0.0,0.006,0.478,0.062,4.259
134,0.177,0.0,0.006,0.312,-0.129,4.186
135,0.055999999999999994,0.0,0.006,0.343,-0.281,4.138
136,0.055999999999999994,0.0,0.006,0.358,-0.296,4.085
137,0.055999999999999994,0.0,0.0,0.375,-0.319,4.03
138,0.055999999999999994,0.0,0.006,0.298,-0.236,3.973
139,0.055999999999999994,0.0,0.006,0.303,-0.241,3.927
140,0.055999999999999994,0.0,0.006,0.233,-0.171,3.881
141,0.233,0.0,0.006,0.285,-0.046,3.845
142,0.413,0.0,0.0,0.298,0.115,3.801
143,0.23600000000000002,0.0,0.006,0.616,-0.374,3.756
