,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.001,0.425,-0.375,3.785
1,0.049,0.0,0.0,0.331,-0.282,3.72
2,0.049,0.0,0.001,0.34,-0.29,3.669
3,0.049,0.0,0.001,0.402,-0.352,3.617
4,0.049,0.0,0.001,0.414,-0.364,3.555
5,0.049,0.0,0.001,0.397,-0.347,3.492
6,0.049,0.0,0.0,0.353,-0.304,3.431
7,0.188,0.0,0.001,0.324,-0.135,3.377
8,0.188,0.0,0.001,0.361,-0.172,3.327
9,0.049,0.0,0.001,0.363,-0.313,3.272
10,0.049,0.0,0.001,0.317,-0.267,3.216
11,0.049,0.0,0.0,0.336,-0.287,3.167
12,0.049,0.0,0.001,0.319,-0.269,3.116
13,0.188,0.0,0.001,0.304,-0.115,3.067
14,0.188,0.0,0.001,0.333,-0.144,3.02
15,0.049,0.0,0.001,0.348,-0.298,2.969
16,0.049,0.0,0.0,0.336,-0.287,2.916
17,0.049,0.0,0.001,0.341,-0.291,2.864
18,0.049,0.0,0.001,0.381,-0.331,2.812
19,0.049,0.0,0.001,0.35,-0.3,2.754
20,0.049,0.0,0.001,0.334,-0.284,2.7
21,0.049,0.0,0.0,0.33,-0.281,2.649
22,0.049,0.0,0.001,0.332,-0.282,2.598
23,0.049,0.0,0.001,0.309,-0.259,2.547
24,0.188,0.0,0.001,0.371,-0.182,2.5
25,0.188,0.0,0.001,0.405,-0.216,2.443
26,0.049,0.0,0.001,0.348,-0.298,2.381
27,0.049,0.0,0.0,0.334,-0.285,2.328
28,0.049,0.0,0.001,0.326,-0.276,2.276
29,0.049,0.0,0.001,0.318,-0.268,2.226
30,0.049,0.0,0.001,0.316,-0.266,2.178
31,0.049,0.0,0.001,0.316,-0.266,2.129
32,0.188,0.0,0.0,0.328,-0.14,2.081
33,0.188,0.0,0.001,0.344,-0.155,2.03
34,0.049,0.0,0.001,0.377,-0.327,1.977
35,0.049,0.0,0.001,0.355,-0.305,1.92
36,0.049,0.0,0.001,0.344,-0.294,1.865
37,0.049,0.0,0.0,0.311,-0.262,1.812
38,0.049,0.0,0.001,0.305,-0.255,1.765
39,0.188,0.1,0.001,0.281,-0.192,1.718
40,0.188,0.1,0.001,0.446,-0.357,1.675
41,0.049,0.1,0.001,0.467,-0.517,1.606
42,0.049,0.1,0.0,0.365,-0.416,1.535
43,0.109,0.1,0.001,0.552,-0.542,1.479
44,0.18899999999999997,0.1,0.001,0.839,-0.749,1.394
45,0.18899999999999997,0.3,0.001,0.381,-0.491,1.265
46,0.049,0.3,0.001,0.378,-0.628,1.207
47,0.049,0.3,0.001,0.458,-0.708,1.149
48,0.049,0.3,0.0,0.682,-0.933,1.079
49,0.049,0.3,0.001,0.477,-0.727,0.974
50,0.049,0.3,0.001,0.416,-0.666,0.901
51,0.188,0.6,0.001,0.182,-0.593,0.837
52,0.188,0.6,0.001,0.068,-0.479,0.809
53,0.049,0.6,0.0,0.111,-0.662,0.799
54,0.049,0.6,0.001,0.098,-0.648,0.782
55,0.049,0.6,0.001,-0.022,-0.528,0.767
56,0.049,0.6,0.001,0.156,-0.706,0.77
57,0.049,1.0,0.001,0.024,-0.974,0.746
58,0.188,1.0,0.0,-0.303,-0.509,0.743
59,0.20800000000000002,1.0,0.001,-0.083,-0.708,0.789
60,0.049,1.0,0.001,-0.155,-0.795,0.802
61,0.049,1.0,0.001,-0.121,-0.829,0.826
62,0.049,1.0,0.001,-0.193,-0.757,0.844
63,0.049,1.6,0.0,-0.688,-0.863,0.874
64,0.049,1.6,0.001,-1.091,-0.459,0.979
65,0.188,1.6,0.001,-1.157,-0.254,1.147
66,0.188,1.6,0.001,-1.118,-0.293,1.324
67,0.049,1.6,0.001,-1.015,-0.535,1.495
68,0.049,1.6,0.0,-0.857,-0.694,1.651
69,0.057,2.0,0.001,-1.287,-0.655,1.782
70,0.821,2.0,0.001,-1.262,0.084,1.98
71,0.821,2.0,0.001,-1.308,0.13,2.173
72,0.821,2.0,0.001,-1.228,0.05,2.374
73,0.049,2.0,0.001,-1.132,-0.818,2.562
74,0.188,2.0,0.0,-1.192,-0.62,2.736
75,0.188,2.2,0.001,-1.555,-0.456,2.919
76,0.049,2.2,0.001,-1.801,-0.349,3.157
77,0.049,2.2,0.001,-1.817,-0.333,3.433
78,0.049,2.2,0.001,-1.858,-0.292,3.712
79,0.049,2.2,0.0,-1.83,-0.321,3.997
80,0.049,2.2,0.001,-1.826,-0.324,4.277
81,0.049,2.0,0.001,-1.638,-0.312,4.557
82,0.049,2.0,0.001,-1.623,-0.327,4.808
83,0.049,2.0,0.001,-1.606,-0.344,5.057
84,0.049,2.0,0.0,-1.468,-0.483,5.304
85,0.188,2.0,0.001,-1.565,-0.246,5.529
86,0.188,2.0,0.001,-1.524,-0.287,5.769
87,0.049,1.8,0.001,-1.246,-0.504,6.003
88,0.049,1.8,0.001,-1.379,-0.371,6.194
89,0.049,1.8,0.001,-1.192,-0.558,6.405
90,0.049,1.8,0.0,-1.133,-0.618,6.588
91,0.049,1.8,0.001,-1.135,-0.615,6.761
92,0.049,1.8,0.001,-1.155,-0.595,6.936
93,0.057,1.4,0.001,-0.935,-0.407,7.113
94,0.057,1.4,0.001,-0.56,-0.782,7.256
95,0.057,1.4,0.0,-0.505,-0.838,7.342
96,0.26,1.4,0.001,-0.573,-0.566,7.419
97,2.2430000000000003,1.4,0.001,-0.586,1.43,7.507
98,2.164,1.4,0.001,-0.479,1.244,7.597
99,0.40700000000000003,1.0,0.001,0.089,-0.681,7.67
100,0.34700000000000003,1.0,0.0,0.064,-0.717,7.657
101,0.307,1.0,0.001,-0.191,-0.501,7.647
102,0.327,1.0,0.001,-0.111,-0.561,7.676
