,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.0,0.359,-0.272,3.795
1,0.247,0.0,0.325,-0.078,3.74
2,0.363,0.0,0.336,0.027,3.69
3,0.46299999999999997,0.0,0.4,0.063,3.638
4,0.754,0.0,0.406,0.348,3.577
5,0.7290000000000001,0.0,0.388,0.341,3.515
6,0.052000000000000005,0.0,0.35,-0.298,3.455
7,0.052000000000000005,0.0,0.334,-0.282,3.402
8,0.16899999999999998,0.0,0.385,-0.216,3.351
9,0.052000000000000005,0.0,0.392,-0.34,3.292
10,0.052000000000000005,0.0,0.332,-0.28,3.231
11,0.183,0.0,0.351,-0.168,3.181
12,0.183,0.0,0.345,-0.162,3.127
13,0.052000000000000005,0.0,0.33,-0.278,3.074
14,0.052000000000000005,0.0,0.36,-0.308,3.023
15,0.052000000000000005,0.0,0.375,-0.323,2.968
16,0.052000000000000005,0.0,0.363,-0.311,2.911
17,0.052000000000000005,0.0,0.362,-0.31,2.855
18,0.183,0.0,0.392,-0.209,2.799
19,0.3,0.0,0.366,-0.066,2.739
20,0.16899999999999998,0.0,0.361,-0.192,2.683
21,0.052000000000000005,0.0,0.357,-0.305,2.628
22,0.052000000000000005,0.0,0.359,-0.307,2.573
23,0.052000000000000005,0.0,0.335,-0.283,2.518
24,0.183,0.0,0.382,-0.199,2.467
25,0.183,0.0,0.417,-0.234,2.408
26,0.16899999999999998,0.0,0.365,-0.196,2.344
27,0.16899999999999998,0.0,0.361,-0.192,2.288
28,0.052000000000000005,0.0,0.353,-0.301,2.233
29,0.052000000000000005,0.0,0.344,-0.292,2.179
30,0.052000000000000005,0.0,0.342,-0.29,2.126
31,0.052000000000000005,0.0,0.342,-0.29,2.074
32,0.16899999999999998,0.0,0.344,-0.175,2.021
33,0.3,0.0,0.36,-0.06,1.968
34,0.183,0.0,0.4,-0.217,1.913
35,0.052000000000000005,0.0,0.382,-0.33,1.852
36,0.052000000000000005,0.0,0.371,-0.319,1.793
37,0.052000000000000005,0.0,0.336,-0.284,1.736
38,0.052000000000000005,0.0,0.331,-0.279,1.685
39,0.183,0.1,0.311,-0.228,1.634
40,0.3,0.1,0.472,-0.272,1.586
41,0.16899999999999998,0.1,0.493,-0.424,1.514
42,0.052000000000000005,0.1,0.398,-0.446,1.438
43,0.052000000000000005,0.1,0.431,-0.479,1.377
44,0.32299999999999995,0.1,0.72,-0.497,1.311
45,0.498,0.3,0.424,-0.226,1.201
46,0.594,0.3,0.421,-0.127,1.136
47,0.629,0.3,0.483,-0.154,1.071
48,4.459,0.3,0.695,3.464,0.997
49,2.574,0.3,0.479,1.795,0.89
50,0.444,0.3,0.46,-0.316,0.817
51,0.611,0.6,0.232,-0.221,0.747
52,0.862,0.6,0.112,0.15,0.711
53,0.735,0.6,0.157,-0.022,0.694
54,2.472,0.6,0.127,1.745,0.67
55,0.447,0.6,0.158,-0.311,0.65
56,0.47,0.6,0.204,-0.334,0.626
57,0.41,1.0,0.088,-0.678,0.595
58,0.43799999999999994,1.0,-0.287,-0.275,0.581
59,0.387,1.0,-0.058,-0.555,0.625
60,1.695,1.0,-0.134,0.829,0.634
61,0.518,1.0,-0.108,-0.374,0.655
62,0.387,1.0,-0.185,-0.428,0.671
63,0.052000000000000005,1.6,-0.677,-0.871,0.7
64,0.052000000000000005,1.6,-1.093,-0.455,0.803
65,0.16899999999999998,1.6,-1.162,-0.269,0.971
66,0.16899999999999998,1.6,-1.12,-0.311,1.149
67,0.052000000000000005,1.6,-1.01,-0.538,1.321
68,0.183,1.6,-0.842,-0.575,1.476
69,0.183,2.0,-1.276,-0.541,1.605
