,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055999999999999994,0.0,0.359,-0.303,3.795
1,0.055999999999999994,0.0,0.325,-0.269,3.74
2,0.055999999999999994,0.0,0.336,-0.28,3.69
3,0.055999999999999994,0.0,0.4,-0.344,3.638
4,0.055999999999999994,0.0,0.406,-0.35,3.577
5,0.055999999999999994,0.0,0.388,-0.332,3.515
6,0.055999999999999994,0.0,0.35,-0.294,3.455
7,0.055999999999999994,0.0,0.334,-0.278,3.402
8,0.055999999999999994,0.0,0.385,-0.329,3.351
9,0.055999999999999994,0.0,0.392,-0.336,3.292
10,0.055999999999999994,0.0,0.332,-0.276,3.231
11,0.055999999999999994,0.0,0.351,-0.295,3.181
12,0.055999999999999994,0.0,0.345,-0.289,3.127
13,0.055999999999999994,0.0,0.33,-0.274,3.074
14,0.055999999999999994,0.0,0.36,-0.304,3.023
15,0.055999999999999994,0.0,0.375,-0.319,2.968
16,0.055999999999999994,0.0,0.363,-0.307,2.911
17,0.055999999999999994,0.0,0.362,-0.306,2.855
18,0.055999999999999994,0.0,0.392,-0.336,2.799
19,0.055999999999999994,0.0,0.366,-0.31,2.739
20,0.055999999999999994,0.0,0.361,-0.305,2.683
21,0.055999999999999994,0.0,0.357,-0.301,2.628
22,0.055999999999999994,0.0,0.359,-0.303,2.573
23,0.055999999999999994,0.0,0.335,-0.279,2.518
24,0.055999999999999994,0.0,0.382,-0.326,2.467
25,0.055999999999999994,0.0,0.417,-0.361,2.408
26,0.055999999999999994,0.0,0.365,-0.309,2.344
27,0.055999999999999994,0.0,0.361,-0.305,2.288
28,0.055999999999999994,0.0,0.353,-0.297,2.233
29,0.055999999999999994,0.0,0.344,-0.288,2.179
30,0.055999999999999994,0.0,0.342,-0.286,2.126
31,0.055999999999999994,0.0,0.342,-0.286,2.074
32,0.055999999999999994,0.0,0.344,-0.288,2.021
33,0.055999999999999994,0.0,0.36,-0.304,1.968
34,0.055999999999999994,0.0,0.4,-0.344,1.913
35,0.055999999999999994,0.0,0.382,-0.326,1.852
36,0.055999999999999994,0.0,0.371,-0.315,1.793
37,0.055999999999999994,0.0,0.336,-0.28,1.736
38,0.055999999999999994,0.0,0.331,-0.275,1.685
39,0.055999999999999994,0.1,0.311,-0.355,1.634
40,0.055999999999999994,0.1,0.472,-0.516,1.586
41,0.055999999999999994,0.1,0.493,-0.537,1.514
42,0.055999999999999994,0.1,0.398,-0.442,1.438
43,0.23600000000000002,0.1,0.431,-0.295,1.377
44,0.265,0.1,0.72,-0.555,1.311
45,1.8630000000000002,0.3,0.424,1.139,1.201
46,0.405,0.3,0.421,-0.316,1.136
47,0.385,0.3,0.483,-0.398,1.071
48,0.385,0.3,0.695,-0.61,0.997
49,0.365,0.3,0.479,-0.414,0.89
