,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.054000000000000006,0.0,0.359,-0.305,3.795
1,0.054000000000000006,0.0,0.325,-0.271,3.74
2,0.054000000000000006,0.0,0.336,-0.282,3.69
3,0.054000000000000006,0.0,0.4,-0.346,3.638
4,0.054000000000000006,0.0,0.406,-0.352,3.577
5,0.054000000000000006,0.0,0.388,-0.334,3.515
6,0.054000000000000006,0.0,0.35,-0.296,3.455
7,0.054000000000000006,0.0,0.334,-0.28,3.402
8,0.054000000000000006,0.0,0.385,-0.331,3.351
9,0.054000000000000006,0.0,0.392,-0.338,3.292
10,0.054000000000000006,0.0,0.332,-0.278,3.231
11,0.054000000000000006,0.0,0.351,-0.297,3.181
12,0.054000000000000006,0.0,0.345,-0.291,3.127
13,0.054000000000000006,0.0,0.33,-0.276,3.074
14,0.054000000000000006,0.0,0.36,-0.306,3.023
15,0.054000000000000006,0.0,0.375,-0.321,2.968
16,0.054000000000000006,0.0,0.363,-0.309,2.911
17,0.054000000000000006,0.0,0.362,-0.308,2.855
18,0.054000000000000006,0.0,0.392,-0.338,2.799
19,0.054000000000000006,0.0,0.366,-0.312,2.739
20,0.054000000000000006,0.0,0.361,-0.307,2.683
21,0.054000000000000006,0.0,0.357,-0.303,2.628
22,0.054000000000000006,0.0,0.359,-0.305,2.573
23,0.054000000000000006,0.0,0.335,-0.281,2.518
24,0.054000000000000006,0.0,0.382,-0.328,2.467
25,0.054000000000000006,0.0,0.417,-0.363,2.408
26,0.054000000000000006,0.0,0.365,-0.311,2.344
27,0.054000000000000006,0.0,0.361,-0.307,2.288
28,0.054000000000000006,0.0,0.353,-0.299,2.233
29,0.054000000000000006,0.0,0.344,-0.29,2.179
30,0.054000000000000006,0.0,0.342,-0.288,2.126
31,0.054000000000000006,0.0,0.342,-0.288,2.074
32,0.054000000000000006,0.0,0.344,-0.29,2.021
33,0.054000000000000006,0.0,0.36,-0.306,1.968
34,0.054000000000000006,0.0,0.4,-0.346,1.913
35,0.054000000000000006,0.0,0.382,-0.328,1.852
36,0.054000000000000006,0.0,0.371,-0.317,1.793
37,0.054000000000000006,0.0,0.336,-0.282,1.736
38,0.054000000000000006,0.0,0.331,-0.277,1.685
39,0.054000000000000006,0.1,0.311,-0.357,1.634
40,0.054000000000000006,0.1,0.472,-0.518,1.586
41,0.054000000000000006,0.1,0.493,-0.539,1.514
42,0.054000000000000006,0.1,0.398,-0.444,1.438
43,0.054000000000000006,0.1,0.431,-0.477,1.377
44,2.526,0.1,0.72,1.706,1.311
45,0.154,0.3,0.424,-0.57,1.201
46,0.114,0.3,0.421,-0.607,1.136
47,0.114,0.3,0.483,-0.669,1.071
48,0.114,0.3,0.695,-0.881,0.997
49,0.114,0.3,0.479,-0.665,0.89
50,0.114,0.3,0.46,-0.646,0.817
51,0.114,0.6,0.232,-0.718,0.747
52,0.114,0.6,0.112,-0.598,0.711
53,0.114,0.6,0.157,-0.643,0.694
54,0.114,0.6,0.127,-0.613,0.67
55,0.114,0.6,0.158,-0.644,0.65
56,0.114,0.6,0.204,-0.69,0.626
57,0.114,1.0,0.088,-0.974,0.595
58,0.154,1.0,-0.287,-0.559,0.581
59,0.19399999999999998,1.0,-0.058,-0.748,0.625
60,0.054000000000000006,1.0,-0.134,-0.812,0.634
61,0.054000000000000006,1.0,-0.108,-0.838,0.655
62,0.054000000000000006,1.0,-0.185,-0.761,0.671
63,0.054000000000000006,1.6,-0.677,-0.869,0.7
64,0.054000000000000006,1.6,-1.093,-0.453,0.803
65,0.054000000000000006,1.6,-1.162,-0.384,0.971
66,0.054000000000000006,1.6,-1.12,-0.426,1.149
67,0.054000000000000006,1.6,-1.01,-0.536,1.321
68,0.054000000000000006,1.6,-0.842,-0.704,1.476
69,0.054000000000000006,2.0,-1.276,-0.67,1.605
70,0.054000000000000006,2.0,-1.258,-0.688,1.801
71,0.054000000000000006,2.0,-1.283,-0.663,1.994
72,0.054000000000000006,2.0,-1.192,-0.754,2.191
73,0.054000000000000006,2.0,-1.079,-0.867,2.373
74,0.054000000000000006,2.0,-1.142,-0.804,2.539
75,0.054000000000000006,2.2,-1.514,-0.632,2.714
76,0.054000000000000006,2.2,-1.773,-0.373,2.946
77,0.054000000000000006,2.2,-1.801,-0.345,3.218
78,0.054000000000000006,2.2,-1.843,-0.303,3.494
79,0.054000000000000006,2.2,-1.826,-0.32,3.777
80,0.054000000000000006,2.2,-1.831,-0.315,4.057
81,0.054000000000000006,2.0,-1.615,-0.331,4.337
82,0.054000000000000006,2.0,-1.602,-0.344,4.585
83,0.054000000000000006,2.0,-1.584,-0.362,4.831
84,0.054000000000000006,2.0,-1.432,-0.514,5.073
85,0.054000000000000006,2.0,-1.559,-0.387,5.293
86,0.054000000000000006,2.0,-1.535,-0.411,5.532
87,0.054000000000000006,1.8,-1.24,-0.506,5.767
88,0.054000000000000006,1.8,-1.381,-0.365,5.958
89,0.054000000000000006,1.8,-1.204,-0.542,6.169
90,0.054000000000000006,1.8,-1.16,-0.586,6.354
91,0.054000000000000006,1.8,-1.156,-0.59,6.532
92,0.054000000000000006,1.8,-1.188,-0.558,6.709
93,0.054000000000000006,1.4,-0.985,-0.361,6.891
94,0.054000000000000006,1.4,-0.742,-0.604,7.042
95,0.054000000000000006,1.4,-0.682,-0.664,7.156
96,0.054000000000000006,1.4,-0.612,-0.734,7.261
97,0.054000000000000006,1.4,-0.72,-0.626,7.354
98,0.054000000000000006,1.4,-0.613,-0.733,7.465
99,0.054000000000000006,1.0,-0.011,-0.935,7.559
100,0.054000000000000006,1.0,-0.054,-0.892,7.56
101,0.054000000000000006,1.0,-0.324,-0.622,7.569
102,0.054000000000000006,1.0,-0.198,-0.748,7.618
103,0.054000000000000006,1.0,-0.122,-0.824,7.649
104,0.054000000000000006,1.0,-0.212,-0.734,7.667
105,0.054000000000000006,0.4,0.437,-0.783,7.7
106,0.054000000000000006,0.4,0.344,-0.69,7.633
107,0.281,0.4,0.38,-0.499,7.58
108,0.406,0.4,0.508,-0.502,7.522
109,0.5760000000000001,0.4,0.547,-0.371,7.444
110,0.556,0.4,0.374,-0.218,7.36
111,0.5660000000000001,0.1,0.672,-0.206,7.303
112,0.526,0.1,0.812,-0.386,7.2
113,0.5579999999999999,0.1,0.828,-0.37,7.075
114,0.606,0.1,0.768,-0.262,6.948
115,0.758,0.1,0.645,0.013,6.831
116,0.6579999999999999,0.1,0.6,-0.042,6.732
117,0.758,0.0,0.636,0.122,6.64
118,1.1320000000000001,0.0,0.6,0.532,6.542
119,0.451,0.0,0.555,-0.104,6.45
120,0.47100000000000003,0.0,0.575,-0.104,6.365
121,0.511,0.0,0.617,-0.106,6.277
122,0.40399999999999997,0.0,0.779,-0.375,6.182
123,0.384,0.0,0.738,-0.354,6.063
124,0.297,0.0,0.621,-0.324,5.95
125,2.74,0.0,0.724,2.016,5.855
