,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.359,-0.324,3.795
1,0.035,0.0,0.325,-0.29,3.74
2,0.035,0.0,0.336,-0.301,3.69
3,0.235,0.0,0.4,-0.165,3.638
4,0.235,0.0,0.406,-0.171,3.577
5,0.035,0.0,0.388,-0.353,3.515
6,0.035,0.0,0.35,-0.315,3.455
7,0.035,0.0,0.334,-0.299,3.402
8,0.035,0.0,0.385,-0.35,3.351
9,0.035,0.0,0.392,-0.357,3.292
10,0.035,0.0,0.332,-0.297,3.231
11,0.235,0.0,0.351,-0.116,3.181
12,0.035,0.0,0.345,-0.31,3.127
13,0.035,0.0,0.33,-0.295,3.074
14,0.035,0.0,0.36,-0.325,3.023
15,0.035,0.0,0.375,-0.34,2.968
16,0.035,0.0,0.363,-0.328,2.911
17,0.035,0.0,0.362,-0.327,2.855
18,0.035,0.0,0.392,-0.357,2.799
19,0.035,0.0,0.366,-0.331,2.739
20,0.235,0.0,0.361,-0.126,2.683
21,0.235,0.0,0.357,-0.122,2.628
22,0.035,0.0,0.359,-0.324,2.573
23,0.035,0.0,0.335,-0.3,2.518
24,0.035,0.0,0.382,-0.347,2.467
25,0.035,0.0,0.417,-0.382,2.408
26,0.035,0.0,0.365,-0.33,2.344
27,0.235,0.0,0.361,-0.126,2.288
28,0.235,0.0,0.353,-0.118,2.233
29,0.035,0.0,0.344,-0.309,2.179
30,0.035,0.0,0.342,-0.307,2.126
31,0.035,0.0,0.342,-0.307,2.074
32,0.035,0.0,0.344,-0.309,2.021
33,0.035,0.0,0.36,-0.325,1.968
34,0.035,0.0,0.4,-0.365,1.913
35,0.035,0.0,0.382,-0.347,1.852
36,0.235,0.0,0.371,-0.136,1.793
37,0.035,0.0,0.336,-0.301,1.736
38,0.035,0.0,0.331,-0.296,1.685
39,0.035,0.1,0.311,-0.376,1.634
40,0.035,0.1,0.472,-0.537,1.586
41,0.035,0.1,0.493,-0.558,1.514
42,0.299,0.1,0.398,-0.199,1.438
43,0.299,0.1,0.431,-0.232,1.377
44,0.519,0.1,0.72,-0.301,1.311
45,0.331,0.3,0.424,-0.393,1.201
46,0.431,0.3,0.421,-0.29,1.136
47,0.40700000000000003,0.3,0.483,-0.376,1.071
48,0.035,0.3,0.695,-0.96,0.997
49,0.035,0.3,0.479,-0.744,0.89
50,0.035,0.3,0.46,-0.725,0.817
51,0.035,0.6,0.232,-0.797,0.747
52,0.235,0.6,0.112,-0.477,0.711
53,0.035,0.6,0.157,-0.722,0.694
54,0.035,0.6,0.127,-0.692,0.67
55,0.035,0.6,0.158,-0.723,0.65
56,0.035,0.6,0.204,-0.769,0.626
57,2.255,1.0,0.088,1.167,0.595
58,2.269,1.0,-0.287,1.556,0.581
59,2.269,1.0,-0.058,1.327,0.625
60,0.436,1.0,-0.134,-0.43,0.634
61,0.18100000000000002,1.0,-0.108,-0.711,0.655
62,0.18100000000000002,1.0,-0.185,-0.634,0.671
63,0.035,1.6,-0.677,-0.888,0.7
64,0.035,1.6,-1.093,-0.472,0.803
65,0.035,1.6,-1.162,-0.403,0.971
66,0.18100000000000002,1.6,-1.12,-0.299,1.149
67,0.16699999999999998,1.6,-1.01,-0.423,1.321
68,2.509,1.6,-0.842,1.751,1.476
69,2.435,2.0,-1.276,1.711,1.605
70,0.293,2.0,-1.258,-0.449,1.801
71,0.293,2.0,-1.283,-0.424,1.994
72,0.161,2.0,-1.192,-0.647,2.191
73,0.035,2.0,-1.079,-0.886,2.373
74,0.035,2.0,-1.142,-0.823,2.539
75,0.235,2.2,-1.514,-0.451,2.714
76,0.235,2.2,-1.773,-0.192,2.946
77,0.035,2.2,-1.801,-0.364,3.218
78,0.035,2.2,-1.843,-0.322,3.494
79,0.035,2.2,-1.826,-0.339,3.777
80,0.161,2.2,-1.831,-0.208,4.057
81,0.161,2.0,-1.615,-0.224,4.337
82,0.147,2.0,-1.602,-0.251,4.585
83,0.035,2.0,-1.584,-0.381,4.831
84,0.235,2.0,-1.432,-0.333,5.073
85,0.035,2.0,-1.559,-0.406,5.293
86,0.035,2.0,-1.535,-0.43,5.532
87,0.035,1.8,-1.24,-0.525,5.767
88,0.035,1.8,-1.381,-0.384,5.958
89,0.035,1.8,-1.204,-0.561,6.169
90,0.035,1.8,-1.16,-0.605,6.354
91,0.035,1.8,-1.156,-0.609,6.532
92,0.235,1.8,-1.188,-0.377,6.709
93,0.035,1.4,-0.985,-0.38,6.891
94,0.035,1.4,-0.742,-0.623,7.042
95,0.035,1.4,-0.682,-0.683,7.156
96,0.035,1.4,-0.612,-0.753,7.261
97,0.035,1.4,-0.72,-0.645,7.354
98,0.035,1.4,-0.613,-0.752,7.465
99,0.235,1.0,-0.011,-0.754,7.559
100,0.035,1.0,-0.054,-0.911,7.56
101,0.035,1.0,-0.324,-0.641,7.569
102,0.035,1.0,-0.198,-0.767,7.618
103,0.035,1.0,-0.122,-0.843,7.649
104,0.035,1.0,-0.212,-0.753,7.667
105,0.035,0.4,0.437,-0.802,7.7
106,0.235,0.4,0.344,-0.509,7.633
107,0.161,0.4,0.38,-0.619,7.58
108,0.41600000000000004,0.4,0.508,-0.492,7.522
109,0.41600000000000004,0.4,0.547,-0.531,7.444
110,0.204,0.4,0.374,-0.57,7.36
111,0.264,0.1,0.672,-0.508,7.303
112,0.244,0.1,0.812,-0.668,7.2
113,0.342,0.1,0.828,-0.586,7.075
114,0.45,0.1,0.768,-0.418,6.948
115,0.19,0.1,0.645,-0.555,6.831
116,0.201,0.1,0.6,-0.499,6.732
117,0.306,0.0,0.636,-0.33,6.64
118,0.20600000000000002,0.0,0.6,-0.394,6.542
119,0.306,0.0,0.555,-0.249,6.45
120,0.20600000000000002,0.0,0.575,-0.369,6.365
121,0.406,0.0,0.617,-0.211,6.277
122,0.24600000000000002,0.0,0.779,-0.533,6.182
123,0.262,0.0,0.738,-0.476,6.063
124,0.306,0.0,0.621,-0.315,5.95
125,0.418,0.0,0.724,-0.306,5.855
126,0.418,0.0,0.615,-0.197,5.744
127,0.518,0.0,0.813,-0.295,5.649
128,1.662,0.0,1.057,0.605,5.525
129,1.594,0.0,0.8,0.794,5.363
130,1.499,0.0,0.791,0.708,5.24
131,0.56,0.0,0.865,-0.305,5.119
132,0.56,0.0,0.869,-0.309,4.986
133,0.66,0.0,0.852,-0.192,4.853
134,0.7,0.0,0.799,-0.099,4.722
135,0.9,0.0,0.842,0.058,4.6
136,0.86,0.0,0.878,-0.018,4.47
137,0.6459999999999999,0.0,0.783,-0.137,4.336
138,0.526,0.0,0.562,-0.036,4.216
139,0.546,0.0,0.509,0.037,4.13
140,0.446,0.0,0.481,-0.035,4.052
141,0.39,0.0,0.58,-0.19,3.978
142,0.5579999999999999,0.0,0.613,-0.055,3.889
143,0.5579999999999999,0.0,0.359,0.199,3.795
