,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.092,0.0,0.006,1.058,-0.96,3.688
1,0.092,0.0,0.006,0.452,-0.354,3.525
2,0.174,0.0,0.0,0.459,-0.285,3.456
3,0.555,0.0,0.006,0.541,0.02,3.386
4,0.57,0.0,0.006,0.528,0.048,3.303
5,0.659,0.0,0.006,0.521,0.144,3.222
6,0.381,0.0,0.006,0.51,-0.123,3.142
7,0.052000000000000005,0.0,0.0,0.355,-0.303,3.064
8,0.142,0.0,0.006,0.245,-0.097,3.009
9,0.142,0.0,0.006,0.223,-0.075,2.972
10,0.052000000000000005,0.0,0.006,0.189,-0.131,2.937
11,0.196,0.0,0.006,0.195,0.007,2.908
12,0.36200000000000004,0.0,0.0,0.172,0.19,2.879
13,0.218,0.0,0.006,0.172,0.052,2.852
14,0.305,0.0,0.006,0.201,0.11,2.826
15,0.052000000000000005,0.0,0.006,0.203,-0.145,2.795
16,0.052000000000000005,0.0,0.006,0.195,-0.137,2.764
17,0.196,0.0,0.0,0.217,-0.021,2.734
18,0.196,0.0,0.006,0.242,-0.04,2.7
19,0.052000000000000005,0.0,0.006,0.181,-0.123,2.663
20,0.052000000000000005,0.0,0.006,0.196,-0.138,2.636
21,0.308,0.0,0.006,0.227,0.087,2.605
22,0.47100000000000003,0.0,0.006,0.204,0.273,2.571
23,0.052000000000000005,0.0,0.0,0.165,-0.113,2.539
24,0.052000000000000005,0.0,0.006,0.242,-0.184,2.514
25,0.052000000000000005,0.0,0.006,0.266,-0.208,2.477
26,0.052000000000000005,0.0,0.006,0.185,-0.127,2.436
27,0.196,0.0,0.006,0.2,0.002,2.408
28,0.196,0.0,0.0,0.198,-0.002,2.377
29,0.215,0.0,0.006,0.18,0.041,2.347
30,0.218,0.0,0.006,0.191,0.033,2.319
31,0.308,0.0,0.006,0.174,0.14,2.29
32,0.142,0.0,0.006,0.167,-0.019,2.263
33,0.052000000000000005,0.0,0.0,0.203,-0.151,2.238
34,0.196,0.0,0.006,0.257,-0.055,2.206
35,0.196,0.0,0.006,0.187,0.015,2.167
36,0.052000000000000005,0.0,0.006,0.166,-0.108,2.138
37,0.47100000000000003,0.0,0.006,0.196,0.281,2.113
38,0.308,0.0,0.0,0.187,0.121,2.083
39,0.052000000000000005,0.1,0.006,0.097,-0.139,2.054
40,0.196,0.1,0.006,0.325,-0.223,2.039
41,0.196,0.1,0.006,0.364,-0.262,1.989
42,0.052000000000000005,0.1,0.006,0.189,-0.231,1.934
43,0.052000000000000005,0.1,0.006,0.163,-0.205,1.905
44,0.218,0.1,0.0,0.584,-0.466,1.88
45,0.381,0.3,0.006,0.219,-0.132,1.79
46,0.215,0.3,0.006,0.34,-0.419,1.757
47,0.196,0.3,0.006,0.411,-0.509,1.704
48,0.196,0.3,0.006,0.432,-0.53,1.641
49,0.052000000000000005,0.3,0.0,0.076,-0.324,1.575
50,0.052000000000000005,0.3,0.006,0.202,-0.444,1.563
51,0.218,0.6,0.006,0.112,-0.488,1.532
52,0.218,0.6,0.006,-0.078,-0.298,1.515
53,0.052000000000000005,0.6,0.006,-0.266,-0.276,1.527
54,0.215,0.6,0.0,-0.127,-0.258,1.568
55,0.215,0.6,0.006,-0.157,-0.222,1.588
56,0.28600000000000003,0.6,0.006,-0.133,-0.175,1.612
57,0.28600000000000003,1.0,0.006,-0.099,-0.609,1.632
58,0.218,1.0,0.006,-0.208,-0.568,1.647
59,0.218,1.0,0.0,-0.146,-0.636,1.679
60,0.052000000000000005,1.0,0.006,-0.352,-0.59,1.701
61,0.052000000000000005,1.0,0.006,-0.249,-0.693,1.755
62,0.052000000000000005,1.0,0.006,-0.071,-0.871,1.793
63,0.052000000000000005,1.6,0.006,-0.468,-1.074,1.804
64,0.052000000000000005,1.6,0.0,-1.118,-0.43,1.876
65,0.052000000000000005,1.6,0.006,-1.061,-0.481,2.047
66,0.069,1.6,0.006,-0.998,-0.527,2.21
67,0.23199999999999998,1.6,0.006,-0.802,-0.56,2.363
68,0.542,1.6,0.006,-0.576,-0.476,2.486
69,0.379,2.0,0.0,-1.005,-0.616,2.574
70,0.43700000000000006,2.0,0.006,-1.042,-0.515,2.728
71,0.271,2.0,0.006,-1.29,-0.433,2.888
72,0.052000000000000005,2.0,0.006,-1.165,-0.777,3.086
73,0.052000000000000005,2.0,0.006,-1.158,-0.784,3.265
74,0.052000000000000005,2.0,0.0,-1.072,-0.876,3.442
75,0.215,2.2,0.006,-1.5,-0.479,3.607
76,0.381,2.2,0.006,-1.937,0.124,3.837
77,0.308,2.2,0.006,-1.984,0.098,4.134
78,0.052000000000000005,2.2,0.006,-2.026,-0.116,4.438
79,0.196,2.2,0.006,-1.917,-0.081,4.748
80,0.196,2.2,0.0,-1.705,-0.299,5.042
81,0.052000000000000005,2.0,0.006,-1.73,-0.212,5.304
82,0.052000000000000005,2.0,0.006,-1.764,-0.178,5.569
83,0.215,2.0,0.006,-1.751,-0.028,5.84
84,0.215,2.0,0.006,-1.53,-0.249,6.108
85,0.28600000000000003,2.0,0.0,-1.588,-0.126,6.343
86,0.452,2.0,0.006,-1.387,-0.155,6.586
87,0.218,1.8,0.006,-1.228,-0.348,6.799
88,0.052000000000000005,1.8,0.006,-1.223,-0.519,6.987
89,0.052000000000000005,1.8,0.006,-0.744,-0.998,7.175
90,0.215,1.8,0.0,-0.59,-0.995,7.289
91,0.215,1.8,0.006,-0.604,-0.975,7.379
92,0.142,1.8,0.006,-0.658,-0.994,7.472
93,0.142,1.4,0.006,-0.548,-0.704,7.573
94,0.052000000000000005,1.4,0.006,-0.159,-1.183,7.657
95,0.052000000000000005,1.4,0.0,-0.122,-1.226,7.681
96,0.36200000000000004,1.4,0.006,-0.0,-1.032,7.7
97,0.525,1.4,0.006,0.132,-1.001,7.7
98,0.215,1.4,0.006,0.266,-1.445,7.68
99,0.052000000000000005,1.0,0.006,0.831,-1.773,7.639
100,0.142,1.0,0.0,0.863,-1.721,7.512
101,0.142,1.0,0.006,0.437,-1.289,7.379
102,0.052000000000000005,1.0,0.006,0.681,-1.623,7.312
103,0.218,1.0,0.006,0.66,-1.436,7.208
104,0.36200000000000004,1.0,0.006,0.473,-1.105,7.107
105,0.359,0.4,0.0,1.071,-1.112,7.034
106,0.305,0.4,0.006,1.196,-1.285,6.87
107,0.282,0.4,0.006,1.254,-1.366,6.686
108,0.321,0.4,0.006,1.288,-1.361,6.494
109,0.507,0.4,0.006,1.301,-1.188,6.297
110,0.052000000000000005,0.4,0.0,0.835,-1.183,6.097
111,0.218,0.1,0.006,0.95,-0.826,5.969
112,0.218,0.1,0.006,1.135,-1.011,5.824
113,0.305,0.1,0.006,1.452,-1.241,5.65
114,0.305,0.1,0.006,1.342,-1.131,5.427
115,0.196,0.1,0.006,1.303,-1.201,5.221
116,0.196,0.1,0.0,1.159,-1.063,5.021
117,0.052000000000000005,0.0,0.006,1.144,-1.086,4.844
118,0.052000000000000005,0.0,0.006,0.769,-0.711,4.668
119,0.218,0.0,0.006,0.207,0.017,4.55
120,0.381,0.0,0.006,0.245,0.142,4.519
121,0.215,0.0,0.0,0.233,-0.018,4.481
122,0.052000000000000005,0.0,0.006,0.515,-0.457,4.445
123,0.196,0.0,0.006,0.476,-0.274,4.366
124,0.28600000000000003,0.0,0.006,0.233,0.059,4.293
125,0.052000000000000005,0.0,0.006,0.407,-0.349,4.258
126,0.052000000000000005,0.0,0.0,0.181,-0.129,4.195
127,0.052000000000000005,0.0,0.006,0.472,-0.414,4.167
128,0.614,0.0,0.006,0.53,0.09,4.095
129,0.583,0.0,0.006,0.075,0.514,4.014
130,0.711,0.0,0.006,0.093,0.624,4.002
131,0.711,0.0,0.0,0.017,0.694,3.988
132,0.406,0.0,0.006,0.207,0.205,3.986
133,0.284,0.0,0.006,0.187,0.103,3.954
134,0.324,0.0,0.006,0.112,0.218,3.925
135,0.29100000000000004,0.0,0.006,0.208,0.089,3.908
136,0.633,0.0,0.0,0.136,0.497,3.876
137,0.696,0.0,0.006,0.095,0.607,3.855
138,0.5720000000000001,0.0,0.006,0.141,0.437,3.841
139,0.455,0.0,0.006,0.127,0.334,3.819
140,0.415,0.0,0.006,0.101,0.32,3.8
141,0.191,0.0,0.0,0.268,-0.077,3.784
142,0.29100000000000004,0.0,0.006,0.361,-0.064,3.743
143,0.45399999999999996,0.0,0.006,1.058,-0.598,3.688
