;0
0;-0.002577137364797239
1;-0.009825563812622827
2;-0.010057253678133524
3;-0.010461399467118186
4;-0.010819634020161128
5;-0.0115777454811185
6;-0.011779837911227798
7;-0.010650071682365462
8;-0.011598344210192556
9;-0.011995648854268117
10;-0.011294831226640564
11;-0.009994993460182462
12;-0.009943801200985578
13;-0.010497217205766449
14;-0.01042669251193263
15;-0.01140361170823433
16;-0.01135985266032897
17;-0.010362695941137362
18;-0.010830174892261976
19;-0.010729722228163032
20;-0.010467154028891465
21;-0.014038600411725699
22;-0.014667847821508878
23;-0.011245210637903378
24;-0.010973954079561556
25;-0.011035100906977922
26;-0.011107596884436985
27;-0.010334459123341924
28;-0.011370747686244477
29;-0.011372863085088062
30;-0.011133806236913514
31;-0.011725011776272618
32;-0.010889296006578696
33;-0.010680630022487769
34;-0.011367589866785146
35;-0.012268673034422264
36;-0.014052320085261426
37;-0.012040737152600128
38;-0.011908370981251576
39;-0.013000549653977414
40;-0.013312274637746455
41;-0.020767091314148077
42;-0.02029955479494282
43;-0.03318193580096006
44;-0.02187792967609777
45;-0.01727566507238222
46;-0.017611841098378357
47;-0.020650082907976985
48;-0.0269794746239716
49;-0.02441503495956793
50;-0.022969981923518155
51;-0.027943400723373903
52;-0.022732428462564853
53;-0.02972024335399958
54;-0.025475434044244915
55;-0.027768624085727365
56;-0.032722695970721014
57;-0.02924823516092144
58;-0.02454350003863254
59;-0.030737749922154434
60;-0.03003586752800423
61;-0.025365717563083607
62;-0.03440356224342663
63;-0.021940845014758837
64;-0.02339195775741971
65;-0.019583214343572804
66;-0.016691172076863218
67;-0.013764191547926971
68;-0.01891952095117333
69;-0.01851349155358803
70;-0.020266675414445854
71;-0.028386758465713324
72;-0.028286934407496894
73;-0.028037622312874044
74;-0.022485839833201172
75;-0.015017273542378529
76;-0.015055493005938395
77;-0.01838366654104309
78;-0.01634454405350194
79;-0.02009448927466475
80;-0.02861532585102308
81;-0.016540578903463953
82;-0.022542337305259254
83;-0.01729109277387237
84;-0.01895922833065018
85;-0.022662082772221783
86;-0.03359103642948096
87;-0.023535213067244994
88;-0.019241776248290238
89;-0.018948313230266425
90;-0.032252341093242175
91;-0.02885487843451958
92;-0.029623916291429037
93;-0.02334886635388201
94;-0.026808171534413554
95;-0.027044139109216405
96;-0.025383818019535855
97;-0.02602214047443114
98;-0.03214961498444545
99;-0.033949431120366226
100;-0.04053784336775308
101;-0.034667796468484564
102;-0.03311529399351215
103;-0.03513262241521795
104;-0.03256660156251779
105;-0.03160210844367908
106;-0.02910035232930217
107;-0.036019534774809396
108;-0.04567651872277684
109;-0.04662121237263611
110;-0.043552287370362104
111;-0.04499934248003695
112;-0.04556314134207321
113;-0.04187173686866404
114;-0.040331793252127796
115;-0.036942276750055035
116;-0.04187268587081358
117;-0.041856448351706266
118;-0.04023333548067599
119;-0.03977590218422754
120;-0.039527814563746454
121;-0.03786073915153777
122;-0.035252996219397294
123;-0.031608719687291904
124;-0.03444022816210786
125;-0.03637315839460797
126;-0.03075226240983962
127;-0.03390686535603146
128;-0.03785344267825729
129;-0.032905279666555314
130;-0.03640754016209492
131;-0.03906667161666296
132;-0.03628027844385853
133;-0.03789588720444929
134;-0.027191475939351794
135;-0.02948424700679446
136;-0.03469432713456678
137;-0.035258907178222644
138;-0.02578138052196568
139;-0.02607209318901858
140;-0.022787316877446184
141;-0.021687651689691237
142;-0.019767407667164713
143;-0.01589874541662898
