,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.036000000000000004,0.0,0.37,-0.334,3.793
1,0.036000000000000004,0.0,0.353,-0.317,3.736
2,0.036000000000000004,0.0,0.359,-0.323,3.682
3,0.036000000000000004,0.0,0.38,-0.344,3.627
4,0.036000000000000004,0.0,0.38,-0.344,3.569
5,0.192,0.0,0.387,-0.195,3.511
6,0.192,0.0,0.381,-0.189,3.451
7,0.152,0.0,0.373,-0.221,3.393
8,0.152,0.0,0.411,-0.259,3.336
9,0.036000000000000004,0.0,0.401,-0.365,3.273
10,0.036000000000000004,0.0,0.376,-0.34,3.211
11,0.036000000000000004,0.0,0.368,-0.332,3.154
12,0.036000000000000004,0.0,0.355,-0.319,3.097
13,0.036000000000000004,0.0,0.363,-0.327,3.043
14,0.036000000000000004,0.0,0.371,-0.335,2.987
15,0.348,0.0,0.408,-0.06,2.93
16,0.348,0.0,0.398,-0.05,2.868
17,0.192,0.0,0.38,-0.188,2.807
18,0.126,0.0,0.402,-0.276,2.748
19,0.321,0.0,0.381,-0.06,2.687
20,0.311,0.0,0.364,-0.053,2.628
21,0.261,0.0,0.452,-0.191,2.572
22,0.24100000000000002,0.0,0.468,-0.227,2.503
23,0.23600000000000002,0.0,0.393,-0.157,2.431
24,0.192,0.0,0.41,-0.218,2.371
25,0.308,0.0,0.414,-0.106,2.308
26,0.152,0.0,0.386,-0.234,2.245
27,0.036000000000000004,0.0,0.367,-0.331,2.185
28,0.036000000000000004,0.0,0.384,-0.348,2.129
29,0.036000000000000004,0.0,0.386,-0.35,2.07
30,0.036000000000000004,0.0,0.394,-0.358,2.011
31,0.152,0.0,0.401,-0.249,1.951
32,0.152,0.0,0.388,-0.236,1.889
33,0.036000000000000004,0.0,0.387,-0.351,1.83
34,0.036000000000000004,0.0,0.407,-0.371,1.77
35,0.036000000000000004,0.0,0.405,-0.369,1.708
36,0.036000000000000004,0.0,0.392,-0.356,1.646
37,0.152,0.0,0.395,-0.243,1.586
38,0.036000000000000004,0.0,0.392,-0.356,1.525
39,0.192,0.1,0.322,-0.23,1.465
40,0.272,0.1,0.398,-0.226,1.416
41,0.11599999999999999,0.1,0.577,-0.561,1.355
42,0.637,0.1,0.514,0.023,1.266
43,0.573,0.1,0.594,-0.121,1.187
44,2.449,0.1,0.58,1.769,1.096
45,2.359,0.3,0.281,1.778,1.007
46,2.475,0.3,0.336,1.839,0.964
47,0.573,0.3,0.354,-0.081,0.913
48,0.392,0.3,0.449,-0.357,0.858
49,0.43200000000000005,0.3,0.407,-0.275,0.79
50,0.47200000000000003,0.3,0.396,-0.224,0.727
51,0.654,0.6,0.263,-0.209,0.666
52,0.85,0.6,0.085,0.165,0.626
53,1.1420000000000001,0.6,0.203,0.339,0.613
54,0.73,0.6,0.152,-0.022,0.582
55,0.574,0.6,0.142,-0.168,0.559
56,0.574,0.6,0.192,-0.218,0.537
57,0.434,1.0,-0.152,-0.414,0.507
58,0.55,1.0,-0.306,-0.144,0.531
59,0.706,1.0,-0.181,-0.113,0.577
60,0.59,1.0,-0.243,-0.167,0.605
61,0.59,1.0,-0.245,-0.165,0.642
62,0.434,1.0,-0.222,-0.344,0.68
63,2.648,1.6,-0.813,1.861,0.714
64,0.374,1.6,-1.022,-0.204,0.839
65,0.49,1.6,-1.088,-0.022,0.995
66,0.49,1.6,-1.077,-0.033,1.162
67,0.374,1.6,-1.096,-0.13,1.327
68,0.53,1.6,-1.016,-0.054,1.495
69,0.53,2.0,-1.423,-0.047,1.651
70,0.036000000000000004,2.0,-1.354,-0.61,1.869
71,0.036000000000000004,2.0,-1.237,-0.727,2.077
72,0.036000000000000004,2.0,-1.208,-0.756,2.267
73,0.036000000000000004,2.0,-1.179,-0.785,2.452
74,0.192,2.0,-1.186,-0.622,2.633
75,0.192,2.2,-1.625,-0.383,2.815
76,0.192,2.2,-1.758,-0.25,3.064
77,0.036000000000000004,2.2,-1.699,-0.465,3.333
78,0.036000000000000004,2.2,-1.755,-0.409,3.594
79,0.036000000000000004,2.2,-1.66,-0.504,3.863
80,0.036000000000000004,2.2,-1.472,-0.692,4.118
81,0.152,2.0,-1.579,-0.269,4.343
82,0.152,2.0,-1.443,-0.405,4.585
83,0.192,2.0,-1.498,-0.31,4.807
84,0.192,2.0,-1.414,-0.394,5.036
85,0.036000000000000004,2.0,-1.458,-0.506,5.253
86,0.036000000000000004,2.0,-1.408,-0.556,5.477
87,0.036000000000000004,1.8,-1.223,-0.541,5.693
88,0.152,1.8,-1.314,-0.334,5.88
89,0.152,1.8,-1.289,-0.359,6.082
90,0.192,1.8,-1.057,-0.551,6.279
91,0.192,1.8,-1.147,-0.461,6.441
92,0.036000000000000004,1.8,-1.202,-0.562,6.617
93,0.27399999999999997,1.4,-0.861,-0.265,6.802
94,0.27399999999999997,1.4,-0.689,-0.437,6.934
95,0.35200000000000004,1.4,-0.743,-0.305,7.039
96,0.376,1.4,-0.763,-0.261,7.153
97,0.532,1.4,-0.798,-0.07,7.27
98,0.5720000000000001,1.4,-0.665,-0.163,7.392
99,0.544,1.0,-0.127,-0.329,7.494
100,0.387,1.0,-0.075,-0.538,7.514
101,0.299,1.0,-0.296,-0.405,7.525
102,0.435,1.0,-0.271,-0.294,7.571
103,0.713,1.0,-0.267,-0.02,7.612
104,0.823,1.0,-0.305,0.128,7.653
105,1.423,0.4,0.309,0.714,7.7
106,1.145,0.4,0.262,0.483,7.653
107,1.117,0.4,0.351,0.366,7.612
108,1.345,0.4,0.49,0.455,7.558
109,1.305,0.4,0.396,0.509,7.483
110,1.067,0.4,0.455,0.212,7.423
111,1.2429999999999999,0.1,0.805,0.338,7.353
112,1.183,0.1,0.866,0.217,7.23
113,0.667,0.1,0.86,-0.293,7.097
114,0.721,0.1,0.778,-0.157,6.965
115,0.531,0.1,0.713,-0.282,6.846
116,1.507,0.1,0.815,0.592,6.736
117,0.305,0.0,0.794,-0.489,6.611
118,0.345,0.0,0.741,-0.396,6.49
119,0.677,0.0,0.737,-0.06,6.376
120,0.5770000000000001,0.0,0.857,-0.28,6.263
121,0.48700000000000004,0.0,0.789,-0.302,6.132
122,0.922,0.0,0.768,0.154,6.011
123,0.502,0.0,0.74,-0.238,5.893
124,0.426,0.0,0.675,-0.249,5.779
125,0.526,0.0,0.77,-0.244,5.676
126,0.6,0.0,0.673,-0.073,5.558
127,0.7,0.0,0.816,-0.116,5.454
128,0.76,0.0,0.947,-0.187,5.329
129,0.522,0.0,0.754,-0.232,5.184
130,0.42,0.0,0.81,-0.39,5.069
131,0.32,0.0,0.849,-0.529,4.944
132,0.264,0.0,0.76,-0.496,4.814
133,0.276,0.0,0.747,-0.471,4.698
134,0.39799999999999996,0.0,0.626,-0.228,4.583
135,0.5539999999999999,0.0,0.66,-0.106,4.487
136,0.5539999999999999,0.0,0.676,-0.122,4.386
137,0.23800000000000002,0.0,0.686,-0.448,4.282
138,0.332,0.0,0.526,-0.194,4.177
139,0.392,0.0,0.528,-0.136,4.096
140,0.036000000000000004,0.0,0.446,-0.41,4.015
141,0.192,0.0,0.495,-0.303,3.947
142,0.192,0.0,0.506,-0.314,3.871
143,0.192,0.0,0.37,-0.178,3.793
