,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.027999999999999997,0.0,0.37,-0.342,3.793
1,0.29,0.0,0.353,-0.063,3.736
2,0.34299999999999997,0.0,0.359,-0.016,3.682
3,0.027999999999999997,0.0,0.38,-0.352,3.627
4,0.027999999999999997,0.0,0.38,-0.352,3.569
5,0.242,0.0,0.387,-0.145,3.511
6,0.242,0.0,0.381,-0.139,3.451
7,0.027999999999999997,0.0,0.373,-0.345,3.393
8,0.027999999999999997,0.0,0.411,-0.383,3.336
9,0.027999999999999997,0.0,0.401,-0.373,3.273
10,0.027999999999999997,0.0,0.376,-0.348,3.211
11,0.027999999999999997,0.0,0.368,-0.34,3.154
12,0.027999999999999997,0.0,0.355,-0.327,3.097
13,0.242,0.0,0.363,-0.121,3.043
14,0.027999999999999997,0.0,0.371,-0.343,2.987
15,0.027999999999999997,0.0,0.408,-0.38,2.93
16,0.027999999999999997,0.0,0.398,-0.37,2.868
17,0.027999999999999997,0.0,0.38,-0.352,2.807
18,0.027999999999999997,0.0,0.402,-0.374,2.748
19,0.027999999999999997,0.0,0.381,-0.353,2.687
20,0.027999999999999997,0.0,0.364,-0.336,2.628
21,0.242,0.0,0.452,-0.21,2.572
22,0.027999999999999997,0.0,0.468,-0.44,2.503
23,0.027999999999999997,0.0,0.393,-0.365,2.431
24,0.027999999999999997,0.0,0.41,-0.382,2.371
25,0.027999999999999997,0.0,0.414,-0.386,2.308
26,0.027999999999999997,0.0,0.386,-0.358,2.245
27,0.027999999999999997,0.0,0.367,-0.339,2.185
28,0.242,0.0,0.384,-0.142,2.129
29,0.027999999999999997,0.0,0.386,-0.358,2.07
30,0.027999999999999997,0.0,0.394,-0.366,2.011
31,0.027999999999999997,0.0,0.401,-0.373,1.951
32,0.366,0.0,0.388,-0.022,1.889
33,0.027999999999999997,0.0,0.387,-0.359,1.83
34,0.027999999999999997,0.0,0.407,-0.379,1.77
35,0.027999999999999997,0.0,0.405,-0.377,1.708
36,0.242,0.0,0.392,-0.15,1.646
37,0.242,0.0,0.395,-0.153,1.586
38,0.027999999999999997,0.0,0.392,-0.364,1.525
39,0.027999999999999997,0.1,0.322,-0.394,1.465
40,0.027999999999999997,0.1,0.398,-0.47,1.416
41,0.027999999999999997,0.1,0.577,-0.649,1.355
42,0.027999999999999997,0.1,0.514,-0.586,1.266
43,0.027999999999999997,0.1,0.594,-0.666,1.187
44,0.027999999999999997,0.1,0.58,-0.652,1.096
45,0.242,0.3,0.281,-0.339,1.007
46,0.027999999999999997,0.3,0.336,-0.608,0.964
47,0.027999999999999997,0.3,0.354,-0.626,0.913
48,0.027999999999999997,0.3,0.449,-0.721,0.858
49,0.027999999999999997,0.3,0.407,-0.679,0.79
50,0.027999999999999997,0.3,0.396,-0.668,0.727
51,0.027999999999999997,0.6,0.263,-0.835,0.666
52,0.52,0.6,0.085,-0.165,0.626
53,0.62,0.6,0.203,-0.183,0.613
54,0.027999999999999997,0.6,0.152,-0.724,0.582
55,0.027999999999999997,0.6,0.142,-0.714,0.559
56,0.027999999999999997,0.6,0.192,-0.764,0.537
57,0.027999999999999997,1.0,-0.152,-0.82,0.507
58,0.027999999999999997,1.0,-0.306,-0.666,0.531
59,0.027999999999999997,1.0,-0.181,-0.791,0.577
60,0.027999999999999997,1.0,-0.243,-0.729,0.605
61,0.027999999999999997,1.0,-0.245,-0.727,0.642
62,0.027999999999999997,1.0,-0.222,-0.75,0.68
63,0.027999999999999997,1.6,-0.813,-0.759,0.714
64,0.242,1.6,-1.022,-0.336,0.839
65,0.027999999999999997,1.6,-1.088,-0.484,0.995
66,0.027999999999999997,1.6,-1.077,-0.495,1.162
67,0.027999999999999997,1.6,-1.096,-0.476,1.327
68,0.027999999999999997,1.6,-1.016,-0.556,1.495
69,0.027999999999999997,2.0,-1.423,-0.549,1.651
70,0.027999999999999997,2.0,-1.354,-0.618,1.869
71,0.242,2.0,-1.237,-0.521,2.077
72,0.027999999999999997,2.0,-1.208,-0.764,2.267
73,0.027999999999999997,2.0,-1.179,-0.793,2.452
74,0.027999999999999997,2.0,-1.186,-0.786,2.633
75,0.027999999999999997,2.2,-1.625,-0.547,2.815
76,0.027999999999999997,2.2,-1.758,-0.414,3.064
77,0.027999999999999997,2.2,-1.699,-0.473,3.333
78,0.242,2.2,-1.755,-0.203,3.594
79,0.242,2.2,-1.66,-0.298,3.863
80,0.027999999999999997,2.2,-1.472,-0.7,4.118
81,0.027999999999999997,2.0,-1.579,-0.393,4.343
82,0.027999999999999997,2.0,-1.443,-0.529,4.585
83,0.027999999999999997,2.0,-1.498,-0.474,4.807
84,0.027999999999999997,2.0,-1.414,-0.558,5.036
85,0.027999999999999997,2.0,-1.458,-0.514,5.253
86,0.027999999999999997,2.0,-1.408,-0.564,5.477
87,0.242,1.8,-1.223,-0.335,5.693
88,0.027999999999999997,1.8,-1.314,-0.458,5.88
89,0.027999999999999997,1.8,-1.289,-0.483,6.082
90,0.027999999999999997,1.8,-1.057,-0.715,6.279
91,0.027999999999999997,1.8,-1.147,-0.625,6.441
92,0.027999999999999997,1.8,-1.202,-0.57,6.617
93,0.027999999999999997,1.4,-0.861,-0.511,6.802
94,0.242,1.4,-0.689,-0.469,6.934
95,0.242,1.4,-0.743,-0.415,7.039
96,0.027999999999999997,1.4,-0.763,-0.609,7.153
