,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.006,0.736,-0.682,3.737
1,0.22699999999999998,0.0,0.006,0.416,-0.183,3.624
2,0.22699999999999998,0.0,0.006,0.394,-0.161,3.561
3,0.231,0.0,0.006,0.399,-0.162,3.5
4,0.048,0.0,0.006,0.344,-0.29,3.439
5,0.166,0.0,0.006,0.323,-0.151,3.386
6,0.166,0.0,0.006,0.33,-0.158,3.337
7,0.048,0.0,0.006,0.281,-0.227,3.286
8,0.22699999999999998,0.0,0.0,0.273,-0.046,3.243
9,0.22699999999999998,0.0,0.006,0.276,-0.043,3.201
10,0.22699999999999998,0.0,0.006,0.257,-0.024,3.159
11,0.231,0.0,0.006,0.232,0.005,3.119
12,0.166,0.0,0.006,0.223,-0.051,3.084
13,0.048,0.0,0.006,0.236,-0.182,3.05
14,0.048,0.0,0.006,0.24,-0.186,3.013
15,0.048,0.0,0.006,0.262,-0.208,2.977
16,0.048,0.0,0.006,0.26,-0.206,2.937
17,0.048,0.0,0.006,0.244,-0.19,2.897
18,0.231,0.0,0.006,0.258,-0.021,2.859
19,0.048,0.0,0.006,0.245,-0.191,2.82
20,0.166,0.0,0.006,0.244,-0.072,2.782
21,0.345,0.0,0.0,0.31,0.035,2.745
22,0.22699999999999998,0.0,0.006,0.313,-0.08,2.697
23,0.048,0.0,0.006,0.25,-0.196,2.649
24,0.048,0.0,0.006,0.263,-0.209,2.611
25,0.231,0.0,0.006,0.269,-0.032,2.571
26,0.048,0.0,0.006,0.253,-0.199,2.529
27,0.166,0.0,0.006,0.239,-0.067,2.491
28,0.166,0.0,0.006,0.257,-0.085,2.454
29,0.048,0.0,0.006,0.254,-0.2,2.414
30,0.22699999999999998,0.0,0.006,0.252,-0.019,2.375
31,0.22699999999999998,0.0,0.0,0.257,-0.03,2.337
32,0.048,0.0,0.006,0.243,-0.189,2.298
33,0.166,0.0,0.006,0.249,-0.077,2.26
34,0.349,0.0,0.006,0.27,0.085,2.222
35,0.048,0.0,0.006,0.272,-0.218,2.181
36,0.048,0.0,0.0,0.302,-0.254,2.139
37,0.22699999999999998,0.0,0.006,0.264,-0.031,2.093
38,0.22699999999999998,0.0,0.006,0.263,-0.03,2.052
39,0.048,0.1,0.006,0.189,-0.235,2.012
40,0.048,0.1,0.006,0.242,-0.288,1.983
41,0.231,0.1,0.0,0.385,-0.254,1.946
42,0.166,0.1,0.006,0.341,-0.269,1.887
43,0.166,0.1,0.006,0.567,-0.495,1.834
44,0.22699999999999998,0.1,0.006,0.452,-0.319,1.748
45,0.22699999999999998,0.3,0.006,0.131,-0.198,1.678
46,0.22699999999999998,0.3,0.0,0.167,-0.24,1.658
47,0.048,0.3,0.006,0.237,-0.483,1.633
48,0.349,0.3,0.006,0.355,-0.3,1.596
49,0.349,0.3,0.006,0.234,-0.179,1.542
50,0.048,0.3,0.006,0.235,-0.481,1.506
51,0.048,0.6,0.0,0.067,-0.619,1.47
52,0.048,0.6,0.006,-0.067,-0.479,1.459
53,0.22699999999999998,0.6,0.006,0.02,-0.387,1.47
54,0.22699999999999998,0.6,0.006,-0.029,-0.338,1.467
55,0.048,0.6,0.006,0.006,-0.552,1.471
56,0.048,0.6,0.006,0.099,-0.645,1.47
57,0.231,1.0,0.0,-0.269,-0.5,1.455
58,0.048,1.0,0.006,-0.379,-0.567,1.496
59,0.166,1.0,0.006,-0.261,-0.567,1.554
60,0.17600000000000002,1.0,0.006,-0.312,-0.506,1.594
61,0.057999999999999996,1.0,0.006,-0.371,-0.565,1.642
62,0.25,1.0,0.0,-0.119,-0.631,1.699
63,0.25,1.6,0.006,-0.881,-0.463,1.717
64,0.071,1.6,0.006,-0.996,-0.527,1.852
65,0.166,1.6,0.006,-1.063,-0.365,2.005
66,0.166,1.6,0.006,-1.128,-0.3,2.168
67,0.231,1.6,0.0,-1.17,-0.199,2.341
68,0.19399999999999998,1.6,0.006,-1.034,-0.366,2.521
69,0.373,2.0,0.006,-1.444,-0.177,2.679
70,2.8489999999999998,2.0,0.006,-1.44,2.295,2.9
71,2.647,2.0,0.006,-1.346,1.999,3.121
72,2.537,2.0,0.006,-1.322,1.865,3.328
73,2.537,2.0,0.0,-1.352,1.889,3.53
74,2.838,2.0,0.006,-1.406,2.25,3.738
75,2.665,2.2,0.006,-1.794,2.265,3.953
76,0.071,2.2,0.006,-1.885,-0.238,4.228
77,0.171,2.2,0.006,-1.703,-0.32,4.517
78,0.237,2.2,0.0,-1.68,-0.283,4.778
79,0.265,2.2,1.308,-1.591,0.964,5.036
80,0.086,2.2,3.6959999999999997,-1.438,3.02,5.28
81,0.086,2.0,0.43799999999999994,-1.45,-0.026,5.5
82,0.076,2.0,0.006,-1.315,-0.603,5.723
83,0.259,2.0,0.006,-1.383,-0.352,5.925
84,2.077,2.0,0.006,-1.307,1.39,6.137
85,0.086,2.0,1.458,-1.255,0.799,6.337
86,0.20600000000000002,2.0,3.6959999999999997,-1.019,2.921,6.529
87,0.29600000000000004,1.8,3.69,-1.003,3.189,6.686
88,0.29600000000000004,1.8,3.69,-1.077,3.263,6.839
89,0.35700000000000004,1.8,3.684,-0.992,3.233,7.005
90,0.54,1.8,3.684,-0.751,3.175,7.157
91,0.53,1.8,3.684,-0.812,3.226,7.272
92,0.155,1.8,3.678,-0.88,2.913,7.396
93,0.048,1.4,3.684,-0.608,2.94,7.531
94,0.048,1.4,3.678,-0.264,2.59,7.625
95,0.048,1.4,3.684,-0.105,2.437,7.665
96,0.14800000000000002,1.4,3.678,-0.074,2.5,7.681
97,0.35100000000000003,1.4,3.678,-0.048,2.677,7.693
98,0.55,1.4,3.54,-0.0,2.69,7.7
99,0.525,1.0,0.006,0.113,-0.582,7.7
100,0.28600000000000003,1.0,0.006,0.366,-1.074,7.683
101,0.28800000000000003,1.0,0.0,0.223,-0.935,7.627
102,0.21,1.0,0.006,0.247,-1.031,7.592
103,0.39299999999999996,1.0,0.006,0.268,-0.869,7.554
104,0.424,1.0,0.006,0.193,-0.763,7.513
105,0.607,0.4,2.52,0.74,1.987,7.484
106,0.6859999999999999,0.4,3.6959999999999997,0.657,3.325,7.37
107,0.893,0.4,3.69,0.712,3.471,7.27
108,0.33799999999999997,0.4,3.69,0.814,2.814,7.16
109,0.373,0.4,3.684,0.896,2.761,7.036
110,0.17800000000000002,0.4,3.678,0.777,2.679,6.898
111,0.278,0.1,3.678,1.034,2.822,6.779
112,0.17800000000000002,0.1,3.684,1.092,2.67,6.621
113,4.957,0.1,3.678,1.003,7.532,6.453
114,4.897,0.1,3.678,0.91,7.565,6.299
115,2.7439999999999998,0.1,3.678,0.856,5.466,6.16
116,0.048,0.1,3.6719999999999997,0.938,2.682,6.029
117,0.048,0.0,3.588,1.015,2.621,5.885
118,0.048,0.0,1.8900000000000001,0.903,1.035,5.729
119,0.048,0.0,0.0,0.78,-0.732,5.591
120,0.048,0.0,0.006,0.774,-0.72,5.471
121,0.166,0.0,0.006,0.696,-0.524,5.352
122,0.528,0.0,0.006,0.701,-0.167,5.246
123,0.22699999999999998,0.0,0.006,0.597,-0.364,5.138
124,0.048,0.0,0.006,0.544,-0.49,5.047
125,0.048,0.0,0.006,0.589,-0.535,4.963
126,0.048,0.0,0.006,0.422,-0.368,4.873
127,0.166,0.0,0.006,0.584,-0.412,4.808
128,0.166,0.0,0.006,0.674,-0.502,4.719
129,0.048,0.0,0.006,0.466,-0.412,4.615
130,0.22699999999999998,0.0,0.006,0.507,-0.274,4.544
131,0.36,0.0,0.006,0.516,-0.15,4.466
132,0.56,0.0,0.0,0.496,0.064,4.387
133,0.7490000000000001,0.0,0.006,0.492,0.263,4.311
134,0.44799999999999995,0.0,0.006,0.303,0.151,4.236
135,0.428,0.0,0.006,0.418,0.016,4.189
136,0.048,0.0,0.006,0.532,-0.478,4.125
137,0.22699999999999998,0.0,0.006,0.532,-0.299,4.043
138,0.22699999999999998,0.0,0.006,0.372,-0.139,3.962
139,0.166,0.0,0.006,0.333,-0.161,3.905
140,0.166,0.0,0.006,0.246,-0.074,3.854
141,0.231,0.0,0.006,0.266,-0.029,3.816
142,0.231,0.0,0.006,0.25,-0.013,3.776
143,0.048,0.0,0.006,0.736,-0.682,3.737
