,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.006,0.736,-0.685,3.737
1,0.045,0.0,0.006,0.416,-0.365,3.624
2,0.045,0.0,0.0,0.394,-0.349,3.561
3,0.045,0.0,0.006,0.399,-0.348,3.5
4,0.045,0.0,0.006,0.344,-0.293,3.439
5,0.045,0.0,0.006,0.323,-0.272,3.386
6,0.045,0.0,0.006,0.33,-0.279,3.337
7,0.045,0.0,0.0,0.281,-0.236,3.286
8,0.045,0.0,0.006,0.273,-0.222,3.243
9,0.045,0.0,0.006,0.276,-0.225,3.201
10,0.24,0.0,0.006,0.257,-0.011,3.159
11,0.24,0.0,0.006,0.232,0.014,3.119
12,0.045,0.0,0.006,0.223,-0.172,3.084
13,0.045,0.0,0.0,0.236,-0.191,3.05
14,0.045,0.0,0.006,0.24,-0.189,3.013
15,0.045,0.0,0.006,0.262,-0.211,2.977
16,0.045,0.0,0.006,0.26,-0.209,2.937
17,0.24,0.0,0.006,0.244,0.002,2.897
18,0.24,0.0,0.0,0.258,-0.018,2.859
19,0.045,0.0,0.006,0.245,-0.194,2.82
20,0.045,0.0,0.006,0.244,-0.193,2.782
21,0.045,0.0,0.006,0.31,-0.259,2.745
22,0.045,0.0,0.006,0.313,-0.262,2.697
23,0.045,0.0,0.0,0.25,-0.205,2.649
24,0.24,0.0,0.006,0.263,-0.017,2.611
25,0.24,0.0,0.006,0.269,-0.023,2.571
26,0.045,0.0,0.006,0.253,-0.202,2.529
27,0.045,0.0,0.006,0.239,-0.188,2.491
28,0.045,0.0,0.006,0.257,-0.206,2.454
29,0.045,0.0,0.0,0.254,-0.209,2.414
30,0.045,0.0,0.006,0.252,-0.201,2.375
31,0.24,0.0,0.006,0.257,-0.011,2.337
32,0.24,0.0,0.006,0.243,0.003,2.298
33,0.24,0.0,0.006,0.249,-0.003,2.26
34,0.045,0.0,0.0,0.27,-0.225,2.222
35,0.045,0.0,0.006,0.272,-0.221,2.181
36,0.045,0.0,0.006,0.302,-0.251,2.139
37,0.045,0.0,0.006,0.264,-0.213,2.093
38,0.045,0.0,0.006,0.263,-0.212,2.052
39,0.045,0.1,0.0,0.189,-0.244,2.012
40,0.24,0.1,0.006,0.242,-0.096,1.983
41,0.24,0.1,0.006,0.385,-0.239,1.946
42,0.045,0.1,0.006,0.341,-0.39,1.887
43,0.045,0.1,0.006,0.567,-0.616,1.834
44,0.045,0.1,0.0,0.452,-0.507,1.748
45,0.045,0.3,0.006,0.131,-0.38,1.678
46,0.045,0.3,0.006,0.167,-0.416,1.658
47,0.24,0.3,0.006,0.237,-0.291,1.633
48,0.24,0.3,0.006,0.355,-0.409,1.596
49,0.045,0.3,0.006,0.234,-0.483,1.542
50,0.045,0.3,0.0,0.235,-0.49,1.506
51,0.045,0.6,0.006,0.067,-0.616,1.47
52,0.045,0.6,0.006,-0.067,-0.482,1.459
53,0.045,0.6,0.006,0.02,-0.569,1.47
54,0.045,0.6,0.006,-0.029,-0.52,1.467
55,0.24,0.6,0.0,0.006,-0.366,1.471
56,0.24,0.6,0.006,0.099,-0.453,1.47
57,0.045,1.0,0.006,-0.269,-0.68,1.455
58,0.045,1.0,0.006,-0.379,-0.57,1.496
59,0.045,1.0,0.006,-0.261,-0.688,1.554
60,0.045,1.0,0.0,-0.312,-0.643,1.594
61,0.24,1.0,0.006,-0.371,-0.383,1.642
62,0.24,1.0,0.006,-0.119,-0.635,1.699
63,0.24,1.6,0.006,-0.881,-0.473,1.717
64,0.045,1.6,0.006,-0.996,-0.553,1.852
65,0.045,1.6,0.0,-1.063,-0.492,2.005
66,0.045,1.6,0.006,-1.128,-0.421,2.168
67,0.045,1.6,0.006,-1.17,-0.379,2.341
68,0.24,1.6,0.006,-1.034,-0.32,2.521
69,0.24,2.0,0.006,-1.444,-0.31,2.679
70,0.045,2.0,0.006,-1.44,-0.509,2.9
71,0.045,2.0,0.0,-1.346,-0.609,3.121
72,0.045,2.0,0.006,-1.322,-0.627,3.328
73,0.045,2.0,0.006,-1.352,-0.597,3.53
74,0.045,2.0,0.006,-1.406,-0.543,3.738
75,0.24,2.2,0.006,-1.794,-0.16,3.953
76,0.24,2.2,0.0,-1.885,-0.075,4.228
77,0.045,2.2,0.006,-1.703,-0.446,4.517
78,0.045,2.2,0.006,-1.68,-0.469,4.778
79,0.045,2.2,0.006,-1.591,-0.558,5.036
80,0.045,2.2,0.006,-1.438,-0.711,5.28
81,0.045,2.0,0.0,-1.45,-0.505,5.5
