,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.0,0.006,0.736,-0.679,3.737
1,0.051,0.0,0.006,0.416,-0.359,3.624
2,0.051,0.0,0.006,0.394,-0.337,3.561
3,0.051,0.0,0.0,0.399,-0.348,3.5
4,0.051,0.0,0.006,0.344,-0.287,3.439
5,0.155,0.0,0.006,0.323,-0.162,3.386
6,0.371,0.0,0.006,0.33,0.047,3.337
7,0.267,0.0,0.006,0.281,-0.008,3.286
8,0.051,0.0,0.0,0.273,-0.222,3.243
9,0.051,0.0,0.006,0.276,-0.219,3.201
10,0.051,0.0,0.006,0.257,-0.2,3.159
11,0.051,0.0,0.006,0.232,-0.175,3.119
12,0.051,0.0,0.006,0.223,-0.166,3.084
13,0.051,0.0,0.006,0.236,-0.179,3.05
14,0.371,0.0,0.0,0.24,0.131,3.013
15,0.371,0.0,0.006,0.262,0.115,2.977
16,0.051,0.0,0.006,0.26,-0.203,2.937
17,0.051,0.0,0.006,0.244,-0.187,2.897
18,0.051,0.0,0.006,0.258,-0.201,2.859
19,0.051,0.0,0.0,0.245,-0.194,2.82
20,0.051,0.0,0.006,0.244,-0.187,2.782
21,0.371,0.0,0.006,0.31,0.067,2.745
22,0.371,0.0,0.006,0.313,0.064,2.697
23,0.267,0.0,0.006,0.25,0.023,2.649
24,0.051,0.0,0.0,0.263,-0.212,2.611
25,0.051,0.0,0.006,0.269,-0.212,2.571
26,0.051,0.0,0.006,0.253,-0.196,2.529
27,0.155,0.0,0.006,0.239,-0.078,2.491
28,0.155,0.0,0.006,0.257,-0.096,2.454
29,0.051,0.0,0.006,0.254,-0.197,2.414
30,0.051,0.0,0.0,0.252,-0.201,2.375
31,0.051,0.0,0.006,0.257,-0.2,2.337
32,0.051,0.0,0.006,0.243,-0.186,2.298
33,0.051,0.0,0.006,0.249,-0.192,2.26
34,0.155,0.0,0.006,0.27,-0.109,2.222
35,0.155,0.0,0.0,0.272,-0.117,2.181
36,0.051,0.0,0.006,0.302,-0.245,2.139
37,0.267,0.0,0.006,0.264,0.009,2.093
38,0.267,0.0,0.006,0.263,0.01,2.052
39,0.051,0.1,0.006,0.189,-0.232,2.012
40,0.051,0.1,0.0,0.242,-0.291,1.983
41,0.051,0.1,0.006,0.385,-0.428,1.946
42,0.155,0.1,0.006,0.341,-0.28,1.887
43,0.155,0.1,0.006,0.567,-0.506,1.834
44,0.051,0.1,0.006,0.452,-0.495,1.748
45,0.051,0.3,0.006,0.131,-0.374,1.678
46,0.267,0.3,0.0,0.167,-0.2,1.658
47,0.267,0.3,0.006,0.237,-0.264,1.633
48,0.051,0.3,0.006,0.355,-0.598,1.596
49,0.155,0.3,0.006,0.234,-0.373,1.542
50,0.155,0.3,0.006,0.235,-0.374,1.506
51,0.051,0.6,0.0,0.067,-0.616,1.47
52,0.051,0.6,0.006,-0.067,-0.476,1.459
53,0.267,0.6,0.006,0.02,-0.347,1.47
54,0.267,0.6,0.006,-0.029,-0.298,1.467
55,0.155,0.6,0.006,0.006,-0.445,1.471
56,0.155,0.6,0.0,0.099,-0.544,1.47
57,0.051,1.0,0.006,-0.269,-0.674,1.455
58,0.051,1.0,0.006,-0.379,-0.564,1.496
59,0.051,1.0,0.006,-0.261,-0.682,1.554
60,0.151,1.0,0.006,-0.312,-0.531,1.594
61,0.155,1.0,0.006,-0.371,-0.468,1.642
62,0.371,1.0,0.0,-0.119,-0.51,1.699
63,0.267,1.6,0.006,-0.881,-0.446,1.717
64,0.051,1.6,0.006,-0.996,-0.547,1.852
65,0.051,1.6,0.006,-1.063,-0.48,2.005
66,0.051,1.6,0.006,-1.128,-0.415,2.168
67,0.051,1.6,0.0,-1.17,-0.379,2.341
68,0.051,1.6,0.006,-1.034,-0.509,2.521
69,0.371,2.0,0.006,-1.444,-0.179,2.679
70,0.371,2.0,0.006,-1.44,-0.183,2.9
71,0.182,2.0,0.006,-1.346,-0.466,3.121
72,0.182,2.0,0.0,-1.322,-0.496,3.328
73,0.182,2.0,0.006,-1.352,-0.46,3.53
74,0.182,2.0,0.006,-1.406,-0.406,3.738
75,0.182,2.2,0.006,-1.794,-0.218,3.953
76,0.39799999999999996,2.2,0.006,-1.885,0.089,4.228
77,0.28,2.2,0.006,-1.703,-0.211,4.517
78,0.051,2.2,0.0,-1.68,-0.469,4.778
79,0.051,2.2,0.006,-1.591,-0.552,5.036
80,0.051,2.2,0.006,-1.438,-0.705,5.28
81,0.051,2.0,0.006,-1.45,-0.493,5.5
82,0.051,2.0,0.006,-1.315,-0.628,5.723
83,0.371,2.0,0.0,-1.383,-0.246,5.925
84,0.489,2.0,0.006,-1.307,-0.198,6.137
85,0.385,2.0,0.006,-1.255,-0.354,6.337
86,0.16899999999999998,2.0,0.006,-1.019,-0.806,6.529
87,0.16899999999999998,1.8,0.006,-1.003,-0.622,6.686
88,0.16899999999999998,1.8,0.0,-1.077,-0.554,6.839
89,0.063,1.8,0.006,-0.992,-0.739,7.005
90,0.075,1.8,0.006,-0.751,-0.968,7.157
91,0.44299999999999995,1.8,0.006,-0.812,-0.539,7.272
92,0.499,1.8,0.006,-0.88,-0.415,7.396
93,0.271,1.4,0.0,-0.608,-0.521,7.531
94,0.151,1.4,0.006,-0.264,-0.979,7.625
95,0.22399999999999998,1.4,0.006,-0.105,-1.065,7.665
96,0.22399999999999998,1.4,0.006,-0.074,-1.096,7.681
97,0.284,1.4,0.006,-0.048,-1.062,7.693
98,0.22399999999999998,1.4,0.006,-0.0,-1.17,7.7
99,0.22399999999999998,1.0,0.0,0.113,-0.889,7.7
100,0.204,1.0,0.006,0.366,-1.156,7.683
101,0.204,1.0,0.006,0.223,-1.013,7.627
102,0.596,1.0,0.006,0.247,-0.645,7.592
103,0.49200000000000005,1.0,0.006,0.268,-0.77,7.554
104,0.5,1.0,0.0,0.193,-0.693,7.513
105,0.41200000000000003,0.4,0.006,0.74,-0.722,7.484
106,0.47200000000000003,0.4,0.006,0.657,-0.579,7.37
107,0.532,0.4,0.006,0.712,-0.574,7.27
108,0.759,0.4,0.006,0.814,-0.449,7.16
109,0.501,0.4,0.0,0.896,-0.795,7.036
110,0.613,0.4,0.006,0.777,-0.558,6.898
111,0.644,0.1,0.006,1.034,-0.484,6.779
112,0.428,0.1,0.006,1.092,-0.758,6.621
113,2.81,0.1,0.006,1.003,1.713,6.453
114,0.155,0.1,0.006,0.91,-0.849,6.299
115,0.051,0.1,0.0,0.856,-0.905,6.16
116,0.051,0.1,0.006,0.938,-0.981,6.029
117,0.267,0.0,0.006,1.015,-0.742,5.885
118,0.267,0.0,0.006,0.903,-0.63,5.729
119,0.051,0.0,0.006,0.78,-0.723,5.591
120,2.445,0.0,0.0,0.774,1.671,5.471
121,0.051,0.0,0.006,0.696,-0.639,5.352
122,0.18,0.0,0.006,0.701,-0.515,5.246
123,0.326,0.0,0.006,0.597,-0.265,5.138
124,0.43,0.0,0.006,0.544,-0.108,5.047
125,0.43,0.0,0.0,0.589,-0.159,4.963
