;0
0;0.017383746830003797
1;0.012621921869395588
2;0.012621921874013354
3;0.01250361510178136
4;0.012333575851341141
5;0.012275900313375974
6;0.011860132043258392
7;0.01236539886580956
8;0.012621921869633424
9;0.012201314472205032
10;0.012016314053197303
11;0.012436994809762875
12;0.012621921872988323
13;0.012298770130366076
14;0.012139653700329885
15;0.012445946895285796
16;0.012327616567648714
17;0.012405175663436956
18;0.012338550405953051
19;0.012436994810700232
20;0.012298770130366076
21;0.01199639016264777
22;0.012002334560569787
23;0.012523491106708253
24;0.01252349110682717
25;0.012233140567344853
26;0.012063066843464846
27;0.012275900312867195
28;0.012019299332472269
29;0.012309717630883706
30;0.012523491107532286
31;0.012523491106826705
32;0.01262192187337306
33;0.012418105416506344
34;0.012242089832264007
35;0.01215755490921358
36;0.012298770119022221
37;0.012309717632610587
38;0.01233357739514811
39;0.012303749615570219
40;0.012195343556557844
41;0.006351835537775271
42;0.011489016719083896
43;0.005374458680289255
44;0.01103007990991197
45;0.011829273189274615
46;0.012158548357866124
47;0.008744694843465024
48;0.005055828176562971
49;0.010953665916359108
50;0.010775409579811187
51;0.005032176578753198
52;0.011172701335646922
53;0.011696289073453131
54;0.012127238069105544
55;0.009754617320604182
56;0.009713428328892864
57;0.010851805699072842
58;0.011017473920995547
59;0.010802495322368193
60;0.010905091214100531
61;0.013810691511902496
62;0.003653535409449636
63;0.014727634952062557
64;0.0147497447398243
65;0.014893022729367548
66;0.014957636759246466
67;0.014923863878682197
68;0.015004353870262499
69;0.015344997525744726
70;0.015299314679032188
71;0.015082795750610164
72;0.015304276397206846
73;0.014901982665971914
74;0.015361870084852972
75;0.015402592249967748
76;0.015284416465637938
77;0.015000343839003151
78;0.014995385645292696
79;0.015435346703731607
80;0.01204256563070862
81;0.015237741262281829
82;0.015235756955308688
83;0.015291370648799362
84;0.015285412470346555
85;0.014578043289830957
86;0.007696914993457037
87;0.012240914958454772
88;0.012149440320442064
89;0.011896162734686366
90;0.01139651294495154
91;0.012124149235978952
92;0.009434125148022238
93;0.01163386093016672
94;0.011554263600910329
95;0.011342894474868834
96;0.011804508054798993
97;0.011708894328731729
98;0.008462443414120844
99;0.00970146963707052
100;0.007172265892284205
101;0.006246847731771603
102;0.00579851629650489
103;0.0056091684143734985
104;0.008244109320432276
105;0.007495810596856751
106;0.007397125533936703
107;0.006004558119323549
108;0.003630128585363168
109;0.0010889673913095227
110;0.005844856952544117
111;0.0025907939300672846
112;0.0027312129463250654
113;0.0033279474533221814
114;0.0025112612043278033
115;0.005306981657635616
116;0.004417720522712961
117;0.0006490620472625293
118;0.003038624843688366
119;0.0023435151953432086
120;0.004430849555591798
121;0.004074902667908131
122;0.0021764761513995796
123;0.004545087391645787
124;0.00553153756969299
125;0.005921849446128987
126;0.006588281303821816
127;0.005664447821473223
128;0.005722174873641921
129;0.006519471213366519
130;0.005453250189043423
131;0.004622904929146551
132;0.003945069806808815
133;0.002251952558260876
134;0.005578464208179955
135;0.006214162467441789
136;0.006164328102013403
137;0.006322970872479299
138;0.006226229919218455
139;0.006603303211457763
140;0.006486608159877274
141;0.006738916058915006
142;0.007345646527100712
143;0.004142439506228834
