,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.028999999999999998,0.0,0.006,0.653,-0.618,3.75
1,0.028999999999999998,0.0,0.006,0.339,-0.304,3.65
2,0.028999999999999998,0.0,0.006,0.344,-0.309,3.598
3,0.028999999999999998,0.0,0.006,0.366,-0.331,3.545
4,0.133,0.0,0.006,0.366,-0.227,3.489
5,0.133,0.0,0.006,0.373,-0.234,3.433
6,0.028999999999999998,0.0,0.006,0.364,-0.329,3.375
7,0.228,0.0,0.006,0.32,-0.086,3.32
8,0.228,0.0,0.006,0.325,-0.091,3.271
9,0.028999999999999998,0.0,0.006,0.304,-0.269,3.221
10,0.028999999999999998,0.0,0.006,0.279,-0.244,3.174
11,0.028999999999999998,0.0,0.0,0.271,-0.242,3.131
12,0.133,0.0,0.006,0.257,-0.118,3.09
13,0.133,0.0,0.006,0.265,-0.126,3.05
14,0.028999999999999998,0.0,0.006,0.273,-0.238,3.01
15,0.228,0.0,0.006,0.31,-0.076,2.968
16,0.228,0.0,0.006,0.301,-0.067,2.92
17,0.028999999999999998,0.0,0.006,0.283,-0.248,2.874
18,0.028999999999999998,0.0,0.006,0.304,-0.269,2.831
19,0.028999999999999998,0.0,0.006,0.284,-0.249,2.784
20,0.028999999999999998,0.0,0.006,0.267,-0.232,2.741
21,0.028999999999999998,0.0,0.006,0.354,-0.319,2.7
22,0.228,0.0,0.006,0.371,-0.137,2.645
23,0.228,0.0,0.006,0.295,-0.061,2.589
24,0.332,0.0,0.006,0.313,0.025,2.543
25,0.133,0.0,0.0,0.317,-0.184,2.495
26,0.028999999999999998,0.0,0.006,0.289,-0.254,2.447
27,0.028999999999999998,0.0,0.006,0.269,-0.234,2.403
28,0.028999999999999998,0.0,0.006,0.286,-0.251,2.361
29,0.028999999999999998,0.0,0.006,0.288,-0.253,2.317
30,0.228,0.0,0.006,0.297,-0.063,2.273
31,0.228,0.0,0.006,0.303,-0.069,2.228
32,0.028999999999999998,0.0,0.006,0.29,-0.255,2.181
33,0.028999999999999998,0.0,0.006,0.289,-0.254,2.137
34,0.028999999999999998,0.0,0.006,0.309,-0.274,2.092
35,0.028999999999999998,0.0,0.006,0.307,-0.272,2.045
36,0.133,0.0,0.006,0.295,-0.156,1.998
37,0.133,0.0,0.006,0.298,-0.159,1.953
38,0.228,0.0,0.006,0.295,-0.061,1.907
39,0.228,0.1,0.0,0.224,-0.096,1.862
