,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.001,-0.32,0.356,3.899
1,0.035,0.0,-0.291,0.326,3.948
2,0.035,0.001,-0.283,0.319,3.993
3,0.235,0.001,-0.246,0.482,4.036
4,0.235,0.001,-0.249,0.485,4.074
5,0.035,0.001,-0.238,0.274,4.112
6,0.035,0.001,-0.253,0.289,4.149
7,0.035,0.001,-0.279,0.315,4.188
8,0.035,0.001,-0.249,0.285,4.23
9,0.035,0.001,-0.261,0.297,4.269
10,0.035,0.001,-0.288,0.324,4.309
11,0.235,0.001,-0.289,0.525,4.353
12,0.035,0.001,-0.302,0.338,4.397
13,0.035,0.001,-0.295,0.331,4.443
14,0.035,0.0,-0.278,0.313,4.489
15,0.035,0.001,-0.247,0.283,4.531
16,0.035,0.001,-0.264,0.3,4.569
17,0.035,0.001,-0.286,0.322,4.61
18,0.035,0.001,-0.253,0.289,4.653
19,0.035,0.001,-0.268,0.304,4.692
20,0.235,0.001,-0.289,0.525,4.733
21,0.235,0.001,-0.175,0.411,4.778
22,0.035,0.001,-0.171,0.207,4.805
23,0.035,0.001,-0.271,0.307,4.831
24,0.035,0.001,-0.243,0.279,4.872
25,0.035,0.001,-0.236,0.272,4.909
26,0.035,0.001,-0.275,0.311,4.946
27,0.235,0.001,-0.29,0.526,4.988
28,0.235,0.0,-0.272,0.507,5.032
29,0.035,0.001,-0.281,0.317,5.074
30,0.035,0.001,-0.275,0.311,5.117
31,0.035,0.001,-0.277,0.313,5.159
32,0.035,0.001,-0.267,0.303,5.202
33,0.035,0.001,-0.258,0.294,5.243
34,0.035,0.001,-0.233,0.269,5.282
35,0.035,0.001,-0.239,0.275,5.318
36,0.235,0.001,-0.259,0.495,5.355
37,0.035,0.001,-0.271,0.307,5.394
38,0.035,0.001,-0.281,0.317,5.436
39,0.035,0.001,-0.254,0.29,5.479
40,0.035,0.001,-0.144,0.18,5.518
41,0.035,0.001,-0.135,0.171,5.54
42,0.299,0.001,-0.088,0.388,5.561
43,0.299,0.0,0.036,0.263,5.574
44,0.519,0.001,0.104,0.416,5.569
45,0.331,0.001,-0.049,0.381,5.553
46,0.431,0.001,-0.062,0.494,5.56
47,0.40700000000000003,0.001,0.053,0.355,5.57
48,0.035,0.001,0.189,-0.153,5.562
49,0.035,0.001,0.122,-0.086,5.533
50,0.035,0.001,0.104,-0.068,5.514
51,0.035,0.001,0.113,-0.077,5.498
52,0.235,0.001,-0.022,0.258,5.481
53,0.035,0.001,-0.093,0.129,5.484
54,0.035,0.001,-0.036,0.072,5.498
55,0.035,0.001,-0.08,0.116,5.504
56,0.035,0.0,0.072,-0.037,5.516
57,2.255,0.001,0.235,2.021,5.505
58,2.269,0.001,-0.028,2.298,5.469
59,2.269,0.001,0.186,2.084,5.473
60,0.436,0.001,0.13,0.307,5.445
61,0.18100000000000002,0.001,0.079,0.103,5.425
62,0.18100000000000002,0.001,0.113,0.069,5.413
63,0.035,0.001,0.241,-0.205,5.395
64,0.035,0.001,-0.153,0.189,5.358
65,0.035,0.001,-0.105,0.141,5.382
66,0.18100000000000002,0.001,-0.075,0.257,5.398
67,0.16699999999999998,0.001,-0.112,0.28,5.409
68,2.509,0.001,0.099,2.411,5.427
69,2.435,0.0,0.092,2.343,5.411
