,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,-0.36,0.408,3.905
1,0.048,0.006,-0.329,0.383,3.96
2,0.048,0.006,-0.353,0.407,4.011
3,0.048,0.006,-0.35,0.404,4.065
4,0.048,0.006,-0.375,0.429,4.119
5,0.133,0.0,-0.365,0.498,4.176
6,0.048,0.006,-0.366,0.42,4.232
7,0.048,0.006,-0.41,0.464,4.288
8,0.249,0.006,-0.413,0.668,4.351
9,0.249,0.006,-0.42,0.675,4.414
10,0.048,0.0,-0.444,0.492,4.479
11,0.048,0.006,-0.463,0.517,4.547
12,0.048,0.006,-0.469,0.523,4.618
13,0.048,0.006,-0.462,0.516,4.69
14,0.249,0.006,-0.461,0.716,4.761
15,0.249,0.006,-0.43,0.685,4.831
16,0.048,0.0,-0.435,0.483,4.897
17,0.048,0.006,-0.451,0.505,4.964
18,0.048,0.006,-0.437,0.491,5.033
19,0.048,0.006,-0.449,0.503,5.1
20,0.048,0.006,-0.453,0.507,5.169
21,0.048,0.0,-0.381,0.429,5.238
22,0.048,0.006,-0.374,0.428,5.297
23,0.048,0.006,-0.441,0.495,5.354
24,0.249,0.006,-0.427,0.682,5.422
25,0.249,0.006,-0.426,0.681,5.487
26,0.048,0.0,-0.447,0.495,5.552
27,0.048,0.006,-0.458,0.512,5.621
28,0.048,0.006,-0.443,0.497,5.691
29,0.048,0.006,-0.441,0.495,5.759
30,0.048,0.006,-0.439,0.493,5.827
31,0.249,0.006,-0.433,0.688,5.894
32,0.249,0.0,-0.446,0.695,5.961
33,0.048,0.006,-0.444,0.498,6.029
34,0.048,0.006,-0.423,0.477,6.097
35,0.048,0.006,-0.424,0.478,6.162
36,0.048,0.006,-0.387,0.441,6.227
37,0.048,0.0,-0.428,0.476,6.286
38,0.048,0.006,-0.429,0.483,6.352
39,0.048,0.006,-0.4,0.454,6.418
40,0.249,0.006,-0.343,0.598,6.479
41,0.249,0.006,-0.186,0.441,6.532
42,0.048,0.0,-0.236,0.284,6.56
43,0.048,0.006,0.018,0.036,6.597
44,0.048,0.006,-0.124,0.178,6.594
45,0.048,0.006,-0.251,0.305,6.613
46,0.048,0.006,-0.205,0.259,6.651
47,0.249,0.0,-0.196,0.445,6.683
48,0.294,0.006,-0.113,0.413,6.713
49,0.168,0.006,-0.148,0.322,6.73
50,0.28800000000000003,0.006,-0.152,0.446,6.753
51,0.228,0.006,-0.005,0.239,6.776
52,0.268,0.006,-0.16,0.434,6.777
53,0.228,0.0,-0.056,0.284,6.801
54,0.419,0.006,-0.102,0.527,6.81
55,0.359,0.006,-0.105,0.47,6.826
56,0.048,0.006,-0.066,0.12,6.842
57,0.048,0.006,0.027,0.027,6.852
58,0.175,0.0,-0.096,0.271,6.848
59,0.235,0.006,0.031,0.21,6.862
60,0.048,0.006,-0.023,0.077,6.858
61,0.048,0.006,-0.03,0.084,6.861
62,0.048,0.006,-0.076,0.13,6.866
63,0.048,0.0,-0.064,0.112,6.877
64,0.048,0.006,-0.131,0.185,6.887
65,0.048,0.006,-0.191,0.245,6.907
66,0.048,0.006,-0.224,0.278,6.937
67,0.048,0.006,-0.233,0.287,6.971
68,0.048,0.0,-0.094,0.142,7.007
69,0.249,0.006,-0.103,0.358,7.021
70,0.249,0.006,-0.099,0.354,7.037
71,0.048,0.006,-0.059,0.113,7.052
72,0.048,0.006,0.033,0.021,7.061
73,0.048,0.0,0.061,-0.013,7.056
74,0.048,0.006,-0.12,0.174,7.047
75,0.048,0.006,-0.257,0.311,7.065
76,0.249,0.006,-0.346,0.601,7.105
77,0.249,0.006,-0.232,0.487,7.158
78,0.048,0.006,-0.221,0.275,7.193
79,0.048,0.0,-0.117,0.165,7.227
80,0.048,0.006,0.069,-0.015,7.245
81,0.048,0.006,-0.143,0.197,7.234
82,0.249,0.006,0.034,0.221,7.256
83,0.249,0.006,-0.036,0.291,7.251
84,0.249,0.0,0.049,0.2,7.257
85,0.048,0.006,0.093,-0.039,7.249
86,0.048,0.006,0.366,-0.312,7.235
87,0.048,0.006,0.103,-0.049,7.179
88,0.048,0.006,0.019,0.035,7.163
89,0.048,0.0,0.118,-0.07,7.16
90,0.048,0.006,0.394,-0.34,7.142
91,0.048,0.006,0.326,-0.272,7.081
92,0.249,0.006,0.194,0.061,7.031
93,0.249,0.006,0.078,0.177,7.002
94,0.048,0.006,0.298,-0.244,6.99
95,0.048,0.0,0.433,-0.385,6.944
96,0.048,0.006,0.48,-0.426,6.878
97,0.057999999999999996,0.006,0.539,-0.475,6.804
98,0.057999999999999996,0.006,0.629,-0.565,6.721
99,0.318,0.006,0.746,-0.422,6.625
100,0.534,0.0,0.907,-0.373,6.511
101,0.434,0.006,0.68,-0.24,6.372
102,0.282,0.006,0.707,-0.419,6.267
103,0.233,0.006,0.728,-0.489,6.159
104,0.268,0.006,0.698,-0.424,6.047
105,0.275,0.0,0.677,-0.402,5.94
106,0.255,0.006,0.6,-0.339,5.836
107,0.31,0.006,0.683,-0.367,5.744
108,0.604,0.006,0.783,-0.173,5.64
109,0.235,0.006,0.836,-0.595,5.52
110,0.215,0.0,0.824,-0.609,5.391
111,0.14,0.006,0.738,-0.592,5.265
112,0.28,0.006,0.753,-0.467,5.152
113,0.521,0.006,0.722,-0.195,5.036
114,0.5489999999999999,0.006,0.638,-0.083,4.926
115,0.308,0.006,0.612,-0.298,4.828
116,0.308,0.0,0.706,-0.398,4.734
117,0.248,0.006,0.594,-0.34,4.626
118,0.248,0.006,0.516,-0.262,4.535
119,0.138,0.006,0.374,-0.23,4.456
120,0.17800000000000002,0.006,0.419,-0.235,4.398
121,0.539,0.0,0.314,0.225,4.334
122,0.514,0.006,0.279,0.241,4.286
123,0.313,0.006,0.213,0.106,4.243
124,0.313,0.006,0.187,0.132,4.211
125,0.44,0.006,0.263,0.183,4.182
126,0.43,0.0,0.108,0.322,4.142
127,0.7909999999999999,0.006,0.297,0.5,4.125
128,2.735,0.006,0.402,2.339,4.08
129,0.736,0.006,0.165,0.577,4.018
130,0.575,0.006,0.201,0.38,3.993
131,0.595,0.0,0.214,0.381,3.962
132,0.71,0.006,0.171,0.545,3.929
133,0.605,0.006,0.124,0.487,3.903
134,0.54,0.006,-0.036,0.582,3.884
135,0.6809999999999999,0.006,0.078,0.609,3.889
136,0.6609999999999999,0.0,0.156,0.505,3.877
137,0.46,0.006,0.159,0.307,3.853
138,0.46,0.006,-0.022,0.488,3.829
139,0.535,0.006,-0.058,0.599,3.832
